年,月,日,時,分,秒,緯度(度),緯度(分),経度(度),経度(分),深さ(km),Ｍ,震央地名
2022,6,1,01,48,42.0,36,29.7,141,34.1,29,1.4,茨城県沖
2022,6,1,01,49,13.6,36,19.4,137,44.4,6,0.5,長野県中部
2022,6,1,01,52,33.9,36,34.7,139,30.4,6,0.4,栃木県南部
2022,6,1,01,57,24.3,37,32.3,137,15.5,16,0.8,能登半島沖
2022,6,1,02,00,9.3,37,31.2,137,14.6,14,1.6,能登半島沖
2022,6,1,02,02,22.6,32,29.1,130,33.4,5,0.0,熊本県熊本地方
2022,6,1,02,02,24.4,37,30.8,137,14.0,12,0.6,石川県能登地方
2022,6,1,02,03,10.6,37,31.4,137,13.3,13,0.6,能登半島沖
2022,6,1,02,10,13.0,32,39.7,130,39.7,10,0.1,熊本県熊本地方
2022,6,1,02,11,42.4,37,24.8,141,58.3,38,1.5,福島県沖
2022,6,1,02,12,2.2,33,51.4,135,39.6,23,0.5,和歌山県南部
2022,6,1,02,15,46.8,37,47.0,141,38.8,54,1.3,福島県沖
2022,6,1,02,17,44.0,38,51.3,142,26.5,34,0.9,宮城県沖
2022,6,1,02,21,49.7,40,15.4,142,29.1,44,1.2,岩手県沖
2022,6,1,02,23,3.9,31,0.6,130,24.6,139,3.6,薩摩半島西方沖
2022,6,1,02,23,55.9,37,30.8,137,14.3,11,1.0,石川県能登地方
2022,6,1,02,24,46.0,37,41.3,141,48.8,42,1.8,福島県沖
2022,6,1,02,26,27.9,25,14.9,125,33.8,25,1.9,宮古島近海
2022,6,1,02,26,59.2,28,40.6,129,36.0,23,1.0,奄美大島近海
2022,6,1,02,27,38.6,37,30.6,137,16.9,15,0.6,石川県能登地方
2022,6,1,02,28,13.3,37,31.7,137,15.5,16,0.9,石川県能登地方
2022,6,1,02,28,47.0,37,31.7,137,16.0,16,0.9,石川県能登地方
2022,6,1,02,30,2.6,37,50.4,141,37.8,49,0.8,福島県沖
2022,6,1,02,31,49.3,37,31.2,137,15.7,14,1.0,石川県能登地方
2022,6,1,02,32,11.9,36,37.2,141,10.3,21,1.0,茨城県沖
2022,6,1,02,32,12.7,27,31.6,128,58.4,20,1.3,奄美大島近海
2022,6,1,02,32,18.0,37,29.1,137,15.4,11,1.0,石川県能登地方
2022,6,1,02,34,8.1,36,29.4,141,35.1,25,1.1,茨城県沖
2022,6,1,02,39,56.0,27,53.9,129,28.7,22,1.0,奄美大島近海
2022,6,1,02,40,5.8,37,30.5,137,13.6,13,1.3,石川県能登地方
2022,6,1,02,40,16.9,37,30.7,137,15.7,14,1.6,石川県能登地方
2022,6,1,02,40,23.6,37,30.7,137,13.8,12,1.9,石川県能登地方
2022,6,1,02,42,58.9,29,14.7,130,24.9,80,1.7,奄美大島北東沖
2022,6,1,02,43,52.8,34,4.4,135,14.1,5,0.0,和歌山県北部
2022,6,1,02,44,28.1,35,57.9,137,47.5,9,0.1,長野県南部
2022,6,1,02,46,31.0,32,59.9,131,13.7,8,0.2,熊本県阿蘇地方
2022,6,1,02,47,54.0,34,44.8,138,32.0,22,0.9,駿河湾
2022,6,1,02,48,11.9,37,51.5,144,22.3,14,1.7,三陸沖
2022,6,1,02,48,48.4,35,40.5,136,30.2,8,0.0,岐阜県美濃中西部
2022,6,1,02,50,2.5,37,31.4,137,15.9,10,1.1,石川県能登地方
2022,6,1,02,51,16.2,24,15.1,123,43.6,17,1.1,西表島付近
2022,6,1,02,52,5.9,38,21.3,142,6.2,35,2.9,宮城県沖
2022,6,1,02,55,4.2,28,41.7,129,38.3,38,0.7,奄美大島近海
2022,6,1,02,57,52.4,34,2.6,140,44.8,35,1.1,房総半島南方沖
2022,6,1,02,59,3.1,37,32.7,137,17.7,13,1.2,能登半島沖
2022,6,1,03,02,1.0,40,15.9,142,28.4,42,1.1,岩手県沖
2022,6,1,03,06,17.5,37,50.6,141,34.6,48,0.8,福島県沖
2022,6,1,03,06,26.9,37,53.3,141,40.2,50,0.8,宮城県沖
2022,6,1,03,10,40.2,35,2.0,135,36.4,12,0.7,京都府南部
2022,6,1,03,10,57.1,35,40.4,138,39.4,14,-0.1,山梨県中・西部
2022,6,1,03,16,46.0,37,45.3,141,34.1,51,1.0,福島県沖
2022,6,1,03,18,44.1,37,30.6,137,13.4,13,1.5,石川県能登地方
2022,6,1,03,18,49.7,35,28.3,141,4.7,15,1.5,千葉県東方沖
2022,6,1,03,19,8.0,32,41.3,132,1.8,39,1.2,日向灘
2022,6,1,03,19,25.9,37,47.5,141,40.2,55,1.0,福島県沖
2022,6,1,03,20,21.3,35,18.0,138,20.6,20,-0.3,静岡県中部
2022,6,1,03,20,32.5,35,17.9,138,21.7,21,0.3,静岡県中部
2022,6,1,03,21,35.2,37,48.4,141,37.3,54,1.3,福島県沖
2022,6,1,03,24,5.5,35,18.3,138,22.1,22,-0.3,静岡県中部
2022,6,1,03,29,13.0,37,7.5,139,57.0,3,0.8,栃木県北部
2022,6,1,03,30,15.5,33,26.4,132,19.6,43,0.6,豊後水道
2022,6,1,03,30,18.6,37,30.5,137,13.7,12,1.0,石川県能登地方
2022,6,1,03,32,42.1,36,47.8,141,23.7,4,1.7,茨城県沖
2022,6,1,03,34,51.0,35,18.0,138,20.9,19,0.7,静岡県中部
2022,6,1,03,34,56.5,41,50.0,142,15.5,57,1.4,浦河沖
2022,6,1,03,35,7.7,36,44.0,140,7.9,85,0.7,栃木県南部
2022,6,1,03,38,16.6,37,58.7,141,40.6,47,1.0,宮城県沖
2022,6,1,03,41,7.7,32,33.9,132,2.3,31,0.5,日向灘
2022,6,1,03,41,27.9,32,42.6,132,3.4,38,0.9,日向灘
2022,6,1,03,41,37.1,38,54.5,144,24.5,31,1.1,三陸沖
2022,6,1,03,42,35.9,37,59.5,141,44.6,54,1.1,宮城県沖
2022,6,1,03,44,58.9,32,48.9,130,35.8,12,0.1,有明海
2022,6,1,03,46,13.1,37,31.2,137,14.9,13,0.7,能登半島沖
2022,6,1,03,47,28.1,37,46.1,141,36.5,55,0.9,福島県沖
2022,6,1,03,50,7.2,37,51.1,141,33.5,47,0.8,福島県沖
2022,6,1,03,53,1.9,39,13.1,144,26.6,36,1.0,三陸沖
2022,6,1,03,55,29.3,43,16.0,145,19.1,75,1.0,根室地方南部
2022,6,1,03,57,5.3,43,58.0,144,59.9,6,2.3,網走地方
2022,6,1,03,58,6.3,37,50.8,141,34.1,48,1.1,福島県沖
2022,6,1,03,58,6.9,32,38.6,130,40.1,10,-0.2,熊本県熊本地方
2022,6,1,04,02,26.6,34,1.3,135,12.7,6,0.3,和歌山県北部
2022,6,1,04,03,21.1,43,0.5,145,49.3,35,1.1,根室半島南東沖
2022,6,1,04,05,10.9,34,29.6,136,52.0,22,0.4,遠州灘
2022,6,1,04,08,45.9,32,0.4,131,22.5,50,0.1,宮崎県南部平野部
2022,6,1,04,10,26.8,37,44.1,141,33.7,54,1.1,福島県沖
2022,6,1,04,14,52.7,32,54.9,132,12.5,33,1.2,豊後水道
2022,6,1,04,18,12.4,37,30.2,137,17.7,10,0.5,石川県能登地方
2022,6,1,04,19,50.2,35,25.7,135,58.4,12,0.3,滋賀県北部
2022,6,1,04,21,11.0,33,49.3,135,47.1,25,0.5,和歌山県南部
2022,6,1,04,26,12.2,33,47.9,134,38.2,19,0.3,徳島県南部
2022,6,1,04,26,16.2,35,3.6,135,35.8,9,0.3,京都府南部
2022,6,1,04,30,49.4,37,46.7,141,34.5,52,0.8,福島県沖
2022,6,1,04,33,53.3,39,2.7,144,23.9,21,1.5,三陸沖
2022,6,1,04,36,50.7,37,43.5,142,15.8,31,1.4,福島県沖
2022,6,1,04,37,36.5,37,30.8,137,12.2,12,1.9,石川県能登地方
2022,6,1,04,38,3.1,32,45.3,129,56.8,11,1.5,長崎県南西部
2022,6,1,04,40,49.4,40,9.2,145,8.9,27,2.0,三陸沖
2022,6,1,04,41,39.4,41,57.4,142,38.5,29,1.0,浦河沖
2022,6,1,04,41,58.6,37,31.6,137,16.7,12,1.1,石川県能登地方
2022,6,1,04,43,34.8,37,31.2,137,15.8,15,0.8,石川県能登地方
2022,6,1,04,45,35.7,38,3.3,142,16.9,24,1.1,宮城県沖
2022,6,1,04,46,34.5,37,51.4,141,34.9,47,1.1,福島県沖
2022,6,1,04,49,39.3,34,0.1,134,45.6,9,0.7,紀伊水道
2022,6,1,04,52,19.3,37,31.7,137,18.1,13,1.1,石川県能登地方
2022,6,1,04,53,39.4,37,51.5,141,38.0,49,0.9,福島県沖
2022,6,1,04,53,49.9,37,46.7,140,1.2,6,0.5,山形県置賜地方
2022,6,1,05,00,8.9,37,31.4,137,14.4,15,1.1,能登半島沖
2022,6,1,05,01,0.3,35,30.4,136,23.0,11,-,滋賀県北部
2022,6,1,05,02,37.1,44,7.8,147,29.3,0,3.1,北海道東方沖
2022,6,1,05,03,15.1,32,38.6,132,14.2,37,0.6,日向灘
2022,6,1,05,08,11.3,33,29.8,135,11.3,34,0.4,和歌山県南方沖
2022,6,1,05,10,44.7,43,39.0,146,13.0,113,2.5,国後島付近
2022,6,1,05,15,44.7,36,6.4,140,58.7,33,0.9,茨城県沖
2022,6,1,05,18,18.6,36,30.3,141,17.8,30,1.0,茨城県沖
2022,6,1,05,19,51.6,32,39.1,132,0.8,38,0.7,日向灘
2022,6,1,05,21,32.1,32,47.3,130,38.5,8,-0.3,熊本県熊本地方
2022,6,1,05,28,32.4,36,25.9,138,2.1,7,1.3,長野県中部
2022,6,1,05,29,41.1,39,15.4,142,25.9,26,1.0,岩手県沖
2022,6,1,05,30,0.9,37,31.7,137,14.7,12,1.6,能登半島沖
2022,6,1,05,31,22.8,31,56.1,130,5.4,12,0.9,薩摩半島西方沖
2022,6,1,05,32,17.9,32,22.9,130,40.3,9,-0.3,熊本県熊本地方
2022,6,1,05,35,29.7,28,0.5,129,33.0,19,0.8,奄美大島近海
2022,6,1,05,35,33.5,33,30.2,132,23.1,42,1.2,愛媛県南予
2022,6,1,05,39,43.5,26,27.3,127,17.4,47,3.0,沖縄本島近海
2022,6,1,05,39,53.2,35,9.3,141,17.2,11,2.6,千葉県東方沖
2022,6,1,05,41,45.3,35,10.9,141,15.6,11,-,千葉県東方沖
2022,6,1,05,45,10.3,40,30.7,140,9.2,6,0.4,青森県津軽南部
2022,6,1,05,48,25.1,37,51.0,141,35.0,49,2.0,福島県沖
2022,6,1,05,49,44.0,41,58.8,139,20.5,11,0.7,北海道南西沖
2022,6,1,05,50,27.8,35,4.4,132,13.5,15,0.4,島根県沖
2022,6,1,05,51,58.5,37,51.5,141,34.0,48,0.8,福島県沖
2022,6,1,05,54,13.2,35,12.4,136,30.0,9,-,三重県北部
2022,6,1,05,57,11.3,35,35.9,136,56.2,10,0.4,岐阜県美濃中西部
2022,6,1,05,58,8.9,37,58.5,141,40.5,48,1.1,宮城県沖
2022,6,1,05,58,22.2,37,31.2,137,18.4,13,0.8,石川県能登地方
2022,6,1,06,01,6.6,35,2.6,135,34.0,12,1.4,京都府南部
2022,6,1,06,01,21.6,37,51.1,141,34.9,49,1.6,福島県沖
2022,6,1,06,01,32.1,38,42.4,141,48.2,52,2.8,宮城県沖
2022,6,1,06,01,42.4,41,58.0,139,20.6,10,0.9,北海道南西沖
2022,6,1,06,01,54.0,34,56.1,132,13.6,9,0.4,島根県西部
2022,6,1,06,02,25.2,37,42.3,141,34.8,53,1.6,福島県沖
2022,6,1,06,03,38.0,37,2.4,140,37.9,10,0.9,福島県中通り
2022,6,1,06,04,25.3,37,51.6,141,36.5,49,1.0,福島県沖
2022,6,1,06,04,57.6,37,59.3,141,40.3,47,0.7,宮城県沖
2022,6,1,06,05,17.5,35,2.6,135,34.0,12,1.2,京都府南部
2022,6,1,06,07,2.3,36,3.5,137,35.8,8,0.2,岐阜県飛騨地方
2022,6,1,06,13,10.2,37,53.7,141,44.3,57,1.8,宮城県沖
2022,6,1,06,15,26.6,37,56.6,141,48.1,53,1.5,宮城県沖
2022,6,1,06,20,53.6,36,4.8,136,17.0,9,0.4,福井県嶺北
2022,6,1,06,24,4.3,36,45.9,140,34.5,9,0.2,茨城県北部
2022,6,1,06,26,36.7,36,9.7,140,6.0,62,1.0,茨城県南部
2022,6,1,06,29,59.5,30,30.7,130,54.5,53,2.0,種子島近海
2022,6,1,06,38,38.2,37,47.8,141,37.3,51,1.3,福島県沖
2022,6,1,06,39,56.6,34,23.6,140,53.2,34,1.3,房総半島南方沖
2022,6,1,06,42,9.5,36,31.0,139,13.7,152,1.2,群馬県南部
2022,6,1,06,43,0.0,37,31.5,137,15.3,13,0.6,石川県能登地方
2022,6,1,06,43,5.8,38,48.1,141,40.6,70,1.4,宮城県沖
2022,6,1,06,46,17.0,35,53.6,140,45.1,15,0.7,茨城県沖
2022,6,1,06,54,15.2,34,32.2,131,48.1,18,0.3,島根県西部
2022,6,1,06,58,53.2,36,26.4,138,1.8,7,-0.5,長野県中部
2022,6,1,07,01,44.5,38,17.3,142,4.9,29,1.0,宮城県沖
2022,6,1,07,02,14.4,39,26.0,143,21.8,6,1.3,三陸沖
2022,6,1,07,02,49.9,35,35.5,136,36.3,8,-0.4,岐阜県美濃中西部
2022,6,1,07,03,15.4,35,56.6,139,41.5,29,1.2,埼玉県南部
2022,6,1,07,03,15.9,45,1.9,141,59.5,25,0.7,宗谷地方北部
2022,6,1,07,04,35.3,45,4.5,141,54.9,24,-,宗谷地方北部
2022,6,1,07,04,39.5,37,31.3,137,15.8,15,1.0,石川県能登地方
2022,6,1,07,09,27.0,37,30.1,137,11.5,11,0.9,能登半島沖
2022,6,1,07,12,5.7,40,7.3,141,9.5,13,0.5,岩手県内陸北部
2022,6,1,07,12,42.2,37,4.4,141,57.5,28,2.4,福島県沖
2022,6,1,07,14,7.8,37,18.7,141,48.8,37,2.0,福島県沖
2022,6,1,07,18,16.7,32,45.0,132,2.5,41,0.4,日向灘
2022,6,1,07,18,37.3,33,1.5,130,31.4,11,0.0,熊本県熊本地方
2022,6,1,07,18,43.0,37,58.7,141,40.8,47,1.0,宮城県沖
2022,6,1,07,23,34.3,42,38.7,145,25.2,28,1.9,釧路沖
2022,6,1,07,26,49.5,37,32.0,137,15.1,16,0.9,能登半島沖
2022,6,1,07,27,6.6,37,41.3,141,31.7,55,1.0,福島県沖
2022,6,1,07,27,18.0,40,3.2,142,11.9,10,1.1,岩手県沖
2022,6,1,07,30,17.5,38,41.9,142,18.1,38,0.8,宮城県沖
2022,6,1,07,37,32.8,37,50.5,141,36.0,49,1.9,福島県沖
2022,6,1,07,38,37.6,25,28.9,126,10.6,20,3.0,宮古島近海
2022,6,1,07,44,34.6,44,59.9,142,1.1,15,1.0,宗谷地方北部
2022,6,1,07,44,53.7,38,15.6,141,50.4,61,0.9,宮城県沖
2022,6,1,07,48,8.7,44,58.1,141,59.9,24,1.4,宗谷地方北部
2022,6,1,07,54,54.9,37,31.1,137,13.5,12,1.3,能登半島沖
2022,6,1,07,55,5.7,37,3.3,139,21.4,7,0.9,福島県会津
2022,6,1,07,56,16.5,39,29.1,143,23.5,8,1.6,三陸沖
2022,6,1,07,56,17.0,33,58.1,133,44.1,43,2.0,徳島県北部
2022,6,1,07,57,50.7,32,26.0,130,31.7,10,0.3,熊本県天草・芦北地方
2022,6,1,08,00,26.9,40,2.9,141,48.2,55,1.2,岩手県沿岸北部
2022,6,1,08,02,58.6,36,41.0,137,53.0,3,0.9,長野県北部
2022,6,1,08,03,57.9,36,38.9,141,45.1,12,2.1,茨城県沖
2022,6,1,08,08,5.8,45,5.1,141,56.1,24,1.1,宗谷地方北部
2022,6,1,08,12,17.0,33,39.1,140,40.9,46,1.5,八丈島東方沖
2022,6,1,08,13,13.2,40,3.3,141,48.4,55,0.7,岩手県沿岸北部
2022,6,1,08,14,49.3,37,51.0,141,35.3,50,1.3,福島県沖
2022,6,1,08,16,3.4,36,26.9,141,15.4,39,2.6,茨城県沖
2022,6,1,08,16,25.0,36,28.9,137,27.0,11,0.9,富山県東部
2022,6,1,08,21,59.0,34,23.3,141,29.7,8,1.1,関東東方沖
2022,6,1,08,23,22.8,39,6.3,142,29.2,32,2.4,岩手県沖
2022,6,1,08,24,17.7,37,45.4,141,41.7,62,3.2,福島県沖
2022,6,1,08,25,59.0,37,46.2,141,49.0,45,1.4,福島県沖
2022,6,1,08,27,15.3,28,19.4,128,47.9,77,1.3,トカラ列島近海
2022,6,1,08,27,37.8,36,52.0,140,39.5,6,2.0,茨城県北部
2022,6,1,08,31,41.1,37,30.7,137,13.0,12,1.3,石川県能登地方
2022,6,1,08,34,46.7,36,47.3,141,25.0,2,1.1,茨城県沖
2022,6,1,08,35,4.4,37,51.6,141,40.4,57,1.5,福島県沖
2022,6,1,08,35,5.2,38,7.9,142,26.5,25,1.7,宮城県沖
2022,6,1,08,35,55.1,37,56.8,141,43.6,56,1.1,宮城県沖
2022,6,1,08,36,14.3,40,32.0,140,4.5,11,0.8,青森県津軽南部
2022,6,1,08,39,3.7,37,0.7,140,38.4,9,0.4,福島県浜通り
2022,6,1,08,44,8.7,37,9.0,142,12.1,14,2.6,福島県沖
2022,6,1,08,45,45.1,37,5.6,140,35.0,13,0.7,福島県中通り
2022,6,1,08,51,8.0,37,6.2,135,1.9,380,3.0,日本海中部
2022,6,1,08,51,56.1,38,23.2,142,26.0,30,1.3,宮城県沖
2022,6,1,08,55,10.1,38,41.9,142,14.3,41,0.9,宮城県沖
2022,6,1,08,57,9.2,37,52.0,141,36.0,45,1.1,福島県沖
2022,6,1,08,58,6.3,37,31.1,137,13.7,13,0.7,能登半島沖
2022,6,1,08,59,9.5,37,32.0,137,16.8,13,0.9,能登半島沖
2022,6,1,09,03,37.3,26,39.7,127,8.4,19,2.7,沖縄本島近海
2022,6,1,09,04,38.3,37,57.1,141,43.7,49,0.9,宮城県沖
2022,6,1,09,06,42.6,37,51.3,141,36.0,48,1.0,福島県沖
2022,6,1,09,06,43.2,31,56.3,131,1.7,8,0.5,宮崎県南部山沿い
2022,6,1,09,07,5.2,35,48.7,140,18.9,49,0.9,千葉県北西部
2022,6,1,09,09,40.9,32,42.5,132,3.2,37,0.6,日向灘
2022,6,1,09,17,1.0,35,39.2,136,54.2,4,0.3,岐阜県美濃中西部
2022,6,1,09,20,28.2,37,38.4,141,52.7,9,1.3,福島県沖
2022,6,1,09,20,51.8,40,3.2,141,47.6,56,0.8,岩手県沿岸北部
2022,6,1,09,24,32.3,32,9.3,130,29.5,11,0.1,熊本県天草・芦北地方
2022,6,1,09,25,42.5,34,7.7,133,48.5,12,0.9,香川県西部
2022,6,1,09,26,13.2,37,29.7,137,12.8,11,0.6,石川県能登地方
2022,6,1,09,26,25.4,36,48.3,141,23.5,6,1.2,茨城県沖
2022,6,1,09,28,53.9,37,14.2,142,7.9,18,1.3,福島県沖
2022,6,1,09,29,6.8,38,49.0,141,39.2,67,0.6,宮城県沖
2022,6,1,09,29,57.7,35,31.7,140,56.4,33,2.6,千葉県東方沖
2022,6,1,09,31,17.2,32,40.5,132,1.9,37,0.8,日向灘
2022,6,1,09,33,37.9,41,32.6,143,0.1,10,1.1,青森県東方沖
2022,6,1,09,35,43.0,23,31.2,121,11.4,0,-,台湾付近
2022,6,1,09,36,27.2,31,2.0,138,59.1,387,3.3,鳥島近海
2022,6,1,09,36,41.9,35,2.6,135,34.9,14,1.4,京都府南部
2022,6,1,09,41,5.3,37,10.5,141,8.6,32,0.9,福島県沖
2022,6,1,09,45,9.4,35,3.0,135,34.2,12,1.1,京都府南部
2022,6,1,09,50,44.1,26,48.3,126,23.8,24,3.6,沖縄本島北西沖
2022,6,1,09,52,55.7,44,13.0,146,45.5,133,-,国後島付近
2022,6,1,10,01,56.5,35,39.4,140,43.4,42,0.8,千葉県東方沖
2022,6,1,10,03,2.2,33,30.8,132,29.9,43,0.4,愛媛県南予
2022,6,1,10,07,28.2,37,51.1,141,34.9,47,0.9,福島県沖
2022,6,1,10,12,5.8,40,0.6,142,20.1,24,1.2,岩手県沖
2022,6,1,10,13,50.4,37,58.2,141,46.7,54,0.8,宮城県沖
2022,6,1,10,14,48.3,37,51.4,141,35.7,49,1.1,福島県沖
2022,6,1,10,19,43.5,42,36.4,142,11.3,102,4.3,日高地方西部
2022,6,1,10,19,55.2,33,4.5,132,4.9,11,1.7,豊後水道
2022,6,1,10,23,57.9,37,42.2,141,41.1,55,1.2,福島県沖
2022,6,1,10,26,6.1,35,39.3,136,54.2,4,0.3,岐阜県美濃中西部
2022,6,1,10,27,9.8,37,27.2,137,8.8,12,0.8,石川県能登地方
2022,6,1,10,28,16.1,37,55.1,141,47.6,54,1.5,宮城県沖
2022,6,1,10,30,0.6,37,58.8,142,21.0,30,1.4,宮城県沖
2022,6,1,10,30,18.8,38,51.9,141,38.4,67,0.6,宮城県沖
2022,6,1,10,30,44.3,34,0.5,131,11.4,11,0.7,山口県西部
2022,6,1,10,30,58.3,32,38.3,130,30.0,13,0.9,熊本県熊本地方
2022,6,1,10,32,25.0,31,58.3,130,7.5,12,0.0,天草灘
2022,6,1,10,33,12.0,32,35.0,130,43.7,11,0.2,熊本県熊本地方
2022,6,1,10,34,34.9,45,3.1,142,0.4,23,0.6,宗谷地方北部
2022,6,1,10,35,8.0,45,5.3,141,54.2,22,0.5,宗谷地方北部
2022,6,1,10,36,5.3,37,31.4,142,0.8,31,1.2,福島県沖
2022,6,1,10,38,26.8,37,47.5,141,36.5,54,1.6,福島県沖
2022,6,1,10,44,30.0,38,19.3,142,9.1,37,1.2,宮城県沖
2022,6,1,10,45,7.4,34,30.1,133,20.5,13,0.8,広島県南東部
2022,6,1,10,46,46.9,23,59.0,122,28.9,21,2.1,与那国島近海
2022,6,1,10,47,8.8,37,49.4,141,36.9,50,1.5,福島県沖
2022,6,1,10,47,55.1,44,59.8,141,58.8,24,0.9,宗谷地方北部
2022,6,1,10,53,26.4,39,46.5,139,39.9,12,1.1,秋田県沖
2022,6,1,10,53,58.0,37,17.6,141,39.0,39,1.3,福島県沖
2022,6,1,10,56,45.1,35,12.1,140,18.0,27,1.0,千葉県南部
2022,6,1,10,59,40.7,37,33.5,137,16.3,13,0.9,能登半島沖
2022,6,1,10,59,56.2,36,55.4,139,40.9,7,0.0,栃木県北部
2022,6,1,11,00,28.1,38,49.2,144,39.2,23,1.7,三陸沖
2022,6,1,11,06,8.4,34,55.0,137,52.3,36,0.3,静岡県西部
2022,6,1,11,06,38.1,36,49.7,138,43.3,5,0.4,新潟県中越地方
2022,6,1,11,08,38.1,37,9.4,141,17.7,75,2.1,福島県沖
2022,6,1,11,09,5.4,38,17.0,142,11.5,34,1.7,宮城県沖
2022,6,1,11,12,14.9,35,41.3,138,43.0,153,1.5,山梨県中・西部
2022,6,1,11,14,16.9,35,22.1,133,51.6,8,0.6,鳥取県中部
2022,6,1,11,18,14.0,32,58.8,132,22.8,32,0.6,豊後水道
2022,6,1,11,20,8.5,37,51.0,141,36.8,46,0.9,福島県沖
2022,6,1,11,23,6.2,44,59.4,141,59.8,23,1.1,宗谷地方北部
2022,6,1,11,24,0.8,36,39.7,143,41.4,17,1.5,関東東方沖
2022,6,1,11,31,55.0,35,5.3,134,52.4,7,0.7,兵庫県南東部
2022,6,1,11,33,28.0,37,47.4,141,35.9,53,0.9,福島県沖
2022,6,1,11,36,9.8,38,18.6,142,5.3,31,0.9,宮城県沖
2022,6,1,11,37,5.2,37,51.2,144,29.8,20,1.9,三陸沖
2022,6,1,11,38,2.5,39,6.8,142,28.9,28,1.0,岩手県沖
