年,月,日,時,分,秒,緯度(度),緯度(分),経度(度),経度(分),深さ(km),Ｍ,震央地名
2022,6,3,02,27,4.5,36,21.5,137,37.2,5,0.2,岐阜県飛騨地方
2022,6,3,02,29,21.2,35,52.5,137,50.6,12,0.0,長野県中部
2022,6,3,02,32,36.9,36,21.8,137,37.1,5,-0.1,岐阜県飛騨地方
2022,6,3,02,32,54.4,37,54.0,141,41.3,53,1.2,宮城県沖
2022,6,3,02,33,13.8,36,21.6,137,36.9,2,1.7,岐阜県飛騨地方
2022,6,3,02,36,40.4,24,54.5,122,53.8,27,1.7,与那国島近海
2022,6,3,02,37,9.5,36,12.0,137,59.4,10,-0.3,長野県中部
2022,6,3,02,37,11.0,37,50.9,141,34.9,50,1.3,福島県沖
2022,6,3,02,37,58.3,33,39.7,130,32.0,10,0.4,福岡県福岡地方
2022,6,3,02,46,25.3,28,23.6,129,32.9,33,1.6,奄美大島近海
2022,6,3,02,48,27.9,35,26.0,139,9.6,12,0.1,神奈川県西部
2022,6,3,02,53,21.1,40,51.4,144,55.3,35,2.2,三陸沖
2022,6,3,02,54,41.2,37,29.4,137,12.9,13,0.9,石川県能登地方
2022,6,3,02,57,28.3,38,38.7,142,2.7,39,0.8,宮城県沖
2022,6,3,02,59,0.9,33,5.5,131,56.0,51,0.2,豊後水道
2022,6,3,03,02,16.9,24,25.3,122,41.9,89,2.0,与那国島近海
2022,6,3,03,04,37.1,37,31.1,137,15.0,13,0.5,石川県能登地方
2022,6,3,03,04,56.1,37,31.4,137,14.9,12,0.9,能登半島沖
2022,6,3,03,13,16.3,32,43.5,130,36.6,14,-0.2,有明海
2022,6,3,03,17,44.8,33,38.3,133,58.3,33,0.3,高知県東部
2022,6,3,03,17,49.5,42,19.9,142,57.6,53,0.2,日高地方東部
2022,6,3,03,19,32.9,41,55.9,140,58.9,9,1.0,内浦湾
2022,6,3,03,23,26.2,34,7.8,135,6.6,8,0.2,紀伊水道
2022,6,3,03,26,46.7,37,29.7,137,12.9,12,0.7,石川県能登地方
2022,6,3,03,27,14.6,37,50.3,141,35.9,49,1.1,福島県沖
2022,6,3,03,27,50.9,37,38.2,141,37.2,56,0.9,福島県沖
2022,6,3,03,31,2.7,32,28.0,129,37.9,7,0.7,天草灘
2022,6,3,03,32,18.1,39,3.5,142,0.3,46,0.7,岩手県沖
2022,6,3,03,34,4.8,37,14.4,142,13.3,20,1.3,福島県沖
2022,6,3,03,35,5.1,32,32.7,129,56.5,12,-0.3,天草灘
2022,6,3,03,38,26.3,33,54.1,134,27.8,11,0.7,徳島県南部
2022,6,3,03,39,8.0,41,30.9,142,4.3,55,1.9,青森県東方沖
2022,6,3,03,39,47.5,41,11.1,139,0.1,29,1.7,青森県西方沖
2022,6,3,03,40,7.9,37,31.9,137,15.5,14,0.5,石川県能登地方
2022,6,3,03,43,4.1,32,12.8,130,20.6,11,-0.3,熊本県天草・芦北地方
2022,6,3,03,43,18.6,26,13.0,129,29.5,46,2.3,沖縄本島近海
2022,6,3,03,44,55.8,37,49.9,141,40.7,56,1.1,福島県沖
2022,6,3,03,46,19.9,35,58.2,141,11.8,10,1.2,茨城県沖
2022,6,3,03,50,5.2,37,30.8,137,16.5,11,0.7,石川県能登地方
2022,6,3,03,53,58.9,41,24.4,141,47.0,66,0.7,青森県東方沖
2022,6,3,03,55,49.8,37,32.4,137,15.5,14,0.7,能登半島沖
2022,6,3,04,00,11.2,26,21.6,128,55.4,30,2.2,沖縄本島近海
2022,6,3,04,04,19.5,33,55.3,135,25.2,50,0.6,和歌山県南部
2022,6,3,04,05,24.8,36,17.2,140,52.5,21,0.7,茨城県沖
2022,6,3,04,07,59.7,38,39.0,141,51.8,55,0.7,宮城県沖
2022,6,3,04,08,41.6,33,53.7,141,44.8,15,3.4,八丈島東方沖
2022,6,3,04,10,40.9,42,38.1,145,23.9,28,1.3,釧路沖
2022,6,3,04,12,0.1,31,59.2,129,49.8,7,0.8,天草灘
2022,6,3,04,13,15.5,32,29.0,132,0.2,32,1.2,日向灘
2022,6,3,04,18,46.4,37,46.9,141,34.5,51,0.9,福島県沖
2022,6,3,04,20,7.7,37,50.4,141,33.4,47,0.6,福島県沖
2022,6,3,04,20,40.5,32,41.9,132,2.0,38,0.3,日向灘
2022,6,3,04,22,33.0,37,31.7,137,17.3,11,0.2,石川県能登地方
2022,6,3,04,28,2.8,36,9.1,136,29.9,9,0.4,福井県嶺北
2022,6,3,04,28,18.0,37,51.3,141,35.2,48,1.0,福島県沖
2022,6,3,04,28,54.6,38,1.4,138,45.5,17,0.6,新潟県下越沖
2022,6,3,04,29,2.8,34,57.0,132,15.4,11,1.2,島根県西部
2022,6,3,04,31,17.6,35,40.9,140,14.5,63,1.7,千葉県北西部
2022,6,3,04,35,31.2,35,54.6,137,37.1,11,-0.1,長野県南部
2022,6,3,04,36,16.5,33,53.3,141,45.1,10,1.5,八丈島東方沖
2022,6,3,04,38,30.2,35,54.8,136,4.7,11,1.0,福井県嶺北
2022,6,3,04,39,36.6,37,48.9,141,35.2,52,0.8,福島県沖
2022,6,3,04,40,22.9,32,45.1,129,56.3,12,1.1,長崎県南西部
2022,6,3,04,42,2.0,31,52.6,131,40.0,45,0.2,日向灘
2022,6,3,04,42,7.8,33,26.1,133,17.7,32,2.0,高知県中部
2022,6,3,04,42,37.7,35,54.8,136,4.6,12,0.3,福井県嶺北
2022,6,3,04,42,39.2,31,52.7,131,39.9,42,1.5,日向灘
2022,6,3,04,44,22.7,40,15.8,142,27.1,34,1.4,岩手県沖
2022,6,3,04,44,39.1,37,32.1,137,17.2,11,0.7,能登半島沖
2022,6,3,04,45,2.7,37,5.8,139,36.4,9,0.9,福島県会津
2022,6,3,04,48,14.0,28,11.3,128,29.8,84,0.9,奄美大島北西沖
2022,6,3,04,48,40.6,32,39.5,130,40.8,9,0.3,熊本県熊本地方
2022,6,3,04,54,7.8,37,50.5,141,39.2,51,0.8,福島県沖
2022,6,3,04,56,8.2,34,54.3,136,26.1,15,0.4,三重県北部
2022,6,3,04,56,38.2,37,2.1,140,37.1,6,0.6,福島県中通り
2022,6,3,04,58,22.0,36,2.0,140,3.8,61,0.9,茨城県南部
2022,6,3,04,58,23.3,37,48.7,141,38.7,51,1.2,福島県沖
2022,6,3,05,03,53.4,33,37.5,135,20.5,10,0.5,和歌山県南方沖
2022,6,3,05,05,34.8,35,2.5,135,33.9,12,3.4,京都府南部
2022,6,3,05,09,12.6,36,8.9,140,0.6,64,0.7,茨城県南部
2022,6,3,05,10,32.0,35,2.4,135,34.1,12,0.2,京都府南部
2022,6,3,05,11,22.5,37,47.7,142,19.9,29,1.0,福島県沖
2022,6,3,05,12,20.2,39,33.8,141,0.7,11,0.3,岩手県内陸北部
2022,6,3,05,15,11.0,31,2.0,131,38.1,38,1.9,大隅半島東方沖
2022,6,3,05,20,14.6,32,1.4,131,56.3,24,0.5,日向灘
2022,6,3,05,23,35.3,39,32.0,141,12.6,85,1.2,岩手県内陸北部
2022,6,3,05,27,33.6,37,49.9,141,41.3,59,1.2,福島県沖
2022,6,3,05,28,22.6,32,42.4,132,3.3,38,1.2,日向灘
2022,6,3,05,29,15.8,29,35.9,131,41.1,61,3.5,種子島南東沖
2022,6,3,05,29,20.6,35,40.7,136,34.9,10,0.5,岐阜県美濃中西部
2022,6,3,05,30,57.8,37,49.0,141,38.7,56,3.0,福島県沖
2022,6,3,05,33,35.6,36,47.9,141,22.5,6,1.1,茨城県沖
2022,6,3,05,35,40.6,37,31.8,137,14.2,10,0.7,能登半島沖
2022,6,3,05,36,56.1,36,35.4,138,13.2,5,0.8,長野県北部
2022,6,3,05,37,49.0,31,34.4,130,19.6,5,1.0,薩摩半島西方沖
2022,6,3,05,40,17.3,31,39.0,131,48.8,25,3.1,日向灘
2022,6,3,05,42,54.2,37,18.6,142,14.1,19,1.6,福島県沖
2022,6,3,05,43,38.7,33,54.8,141,44.1,13,3.1,関東東方沖
2022,6,3,05,44,47.6,37,32.0,137,13.5,10,0.4,能登半島沖
2022,6,3,05,46,6.3,37,54.2,141,42.8,58,2.1,宮城県沖
2022,6,3,05,48,40.0,37,57.2,141,40.9,50,1.5,宮城県沖
2022,6,3,05,50,32.5,37,30.4,137,13.7,13,0.9,石川県能登地方
2022,6,3,05,52,19.2,35,0.3,132,40.7,13,0.4,島根県東部
2022,6,3,05,52,20.3,33,13.0,132,11.5,44,0.5,豊後水道
2022,6,3,05,53,18.4,33,53.1,134,10.3,12,-0.1,徳島県北部
2022,6,3,05,53,52.9,36,37.9,136,50.1,14,1.5,富山県西部
2022,6,3,05,57,52.1,37,22.8,142,26.1,6,1.5,福島県沖
2022,6,3,05,59,3.5,37,50.3,141,34.5,47,1.1,福島県沖
2022,6,3,06,00,17.9,27,22.0,126,44.8,169,2.0,沖縄本島北西沖
2022,6,3,06,01,7.9,36,0.9,139,56.7,43,0.5,茨城県南部
2022,6,3,06,02,24.5,37,54.1,141,41.7,57,0.9,宮城県沖
2022,6,3,06,09,3.9,23,27.1,121,31.5,29,4.1,台湾付近
2022,6,3,06,12,26.9,37,36.1,141,34.4,54,1.1,福島県沖
2022,6,3,06,13,56.2,36,8.6,139,51.1,49,0.4,茨城県南部
2022,6,3,06,15,52.8,35,46.0,141,28.4,23,1.7,茨城県沖
2022,6,3,06,18,31.0,37,18.5,141,46.2,39,1.4,福島県沖
2022,6,3,06,19,20.2,34,56.4,136,39.7,18,0.6,三重県北部
2022,6,3,06,20,17.8,43,49.4,144,45.7,131,-,網走地方
2022,6,3,06,21,59.2,34,26.2,139,48.1,30,1.3,房総半島南方沖
2022,6,3,06,23,9.4,42,54.8,146,50.5,52,1.7,根室半島南東沖
2022,6,3,06,24,29.9,34,27.3,141,32.9,8,1.9,関東東方沖
2022,6,3,06,26,37.2,36,45.3,140,34.2,10,0.3,茨城県北部
2022,6,3,06,32,9.9,37,51.5,141,34.1,46,0.9,福島県沖
2022,6,3,06,35,52.3,32,30.6,130,33.7,9,0.3,熊本県天草・芦北地方
2022,6,3,06,37,4.6,36,45.4,140,33.8,9,-0.1,茨城県北部
2022,6,3,06,38,35.8,31,15.2,129,56.3,8,0.8,薩摩半島西方沖
2022,6,3,06,39,10.4,36,27.8,140,40.2,48,0.6,茨城県沖
2022,6,3,06,41,20.3,35,2.4,135,33.8,12,1.2,京都府南部
2022,6,3,06,42,21.1,31,46.2,139,6.8,315,3.1,鳥島近海
2022,6,3,06,42,32.7,32,12.8,128,36.6,17,1.2,薩摩半島西方沖
2022,6,3,06,44,46.6,37,40.1,141,31.0,54,1.4,福島県沖
2022,6,3,06,46,20.0,28,7.7,128,19.8,108,1.0,奄美大島北西沖
2022,6,3,06,46,25.0,36,13.5,137,19.7,7,-0.1,岐阜県飛騨地方
2022,6,3,06,47,37.3,27,53.7,130,10.7,49,1.1,奄美大島近海
2022,6,3,06,47,49.0,31,47.0,131,47.3,37,0.7,日向灘
2022,6,3,06,48,25.3,37,42.8,142,26.5,19,1.3,福島県沖
2022,6,3,06,50,10.0,40,2.3,140,37.8,5,1.3,秋田県内陸北部
2022,6,3,06,54,27.7,37,30.5,137,15.3,14,0.9,石川県能登地方
2022,6,3,06,55,36.9,37,50.8,141,35.1,47,1.1,福島県沖
2022,6,3,06,56,44.3,29,39.8,130,35.2,27,-,奄美大島北東沖
2022,6,3,06,57,15.0,37,32.6,137,12.4,11,0.1,能登半島沖
2022,6,3,06,57,52.5,28,23.4,128,47.3,77,-,トカラ列島近海
2022,6,3,06,59,3.3,39,34.1,141,28.1,72,0.3,岩手県沿岸北部
2022,6,3,06,59,47.4,40,49.6,139,14.1,15,1.2,青森県西方沖
2022,6,3,07,03,28.4,35,11.2,140,10.6,19,0.5,千葉県南部
2022,6,3,07,05,36.7,37,51.5,141,44.5,64,3.1,福島県沖
2022,6,3,07,11,21.6,34,8.2,136,23.6,23,0.3,三重県南東沖
2022,6,3,07,12,12.2,28,28.1,129,10.5,20,1.8,奄美大島近海
2022,6,3,07,13,11.0,35,20.0,137,10.3,302,2.5,岐阜県美濃東部
2022,6,3,07,20,57.5,28,3.0,129,0.8,7,1.7,奄美大島近海
2022,6,3,07,22,2.3,37,49.5,141,35.6,50,1.0,福島県沖
2022,6,3,07,25,6.2,41,43.4,143,23.6,22,1.4,十勝沖
2022,6,3,07,27,37.3,27,18.5,128,52.4,27,0.6,沖縄本島近海
2022,6,3,07,27,49.6,26,36.2,127,8.4,15,1.0,沖縄本島近海
2022,6,3,07,28,37.0,32,45.1,129,55.7,14,0.4,長崎県南西部
2022,6,3,07,33,16.0,37,47.4,141,38.3,53,1.3,福島県沖
2022,6,3,07,33,28.7,37,31.2,137,18.7,12,1.1,石川県能登地方
2022,6,3,07,37,14.1,33,49.4,135,1.2,41,0.8,紀伊水道
2022,6,3,07,40,12.1,32,13.1,130,27.6,9,0.1,熊本県天草・芦北地方
2022,6,3,07,42,44.1,37,33.3,138,30.9,26,1.5,新潟県上中越沖
2022,6,3,07,43,48.2,37,58.9,141,40.0,49,1.0,宮城県沖
2022,6,3,07,47,3.9,32,41.9,132,1.7,40,0.7,日向灘
2022,6,3,07,48,58.5,36,5.1,137,19.3,9,0.1,岐阜県飛騨地方
2022,6,3,07,52,16.4,37,31.1,137,15.5,17,0.9,石川県能登地方
2022,6,3,07,52,42.8,35,2.5,135,33.8,12,1.1,京都府南部
2022,6,3,08,03,47.9,35,1.1,140,0.2,65,1.1,千葉県南東沖
2022,6,3,08,05,58.2,24,39.1,123,16.5,65,1.4,与那国島近海
2022,6,3,08,07,42.7,37,52.4,141,37.8,48,1.0,福島県沖
2022,6,3,08,12,33.7,32,45.1,129,55.8,11,0.7,長崎県南西部
2022,6,3,08,15,41.4,37,58.2,141,40.3,48,1.1,宮城県沖
2022,6,3,08,15,53.2,39,59.9,142,13.4,52,1.0,岩手県沖
2022,6,3,08,16,14.2,37,32.0,137,14.7,10,0.7,能登半島沖
2022,6,3,08,23,54.0,37,32.1,137,14.2,11,1.6,能登半島沖
2022,6,3,08,26,2.0,37,31.1,137,11.7,13,0.3,能登半島沖
2022,6,3,08,28,26.6,37,28.8,137,10.0,11,1.3,石川県能登地方
2022,6,3,08,31,41.6,35,19.9,133,18.3,15,0.6,鳥取県西部
2022,6,3,08,32,33.2,36,40.1,139,20.3,11,0.8,群馬県北部
2022,6,3,08,34,35.2,24,56.2,126,51.4,53,3.5,宮古島近海
2022,6,3,08,36,5.5,39,20.0,142,4.8,48,3.4,岩手県沖
2022,6,3,08,42,38.1,36,50.0,140,32.9,6,0.3,茨城県北部
2022,6,3,08,43,3.0,37,32.8,137,15.1,12,0.9,能登半島沖
2022,6,3,08,45,24.2,37,31.9,137,14.6,12,2.1,能登半島沖
2022,6,3,08,48,17.3,28,27.6,129,11.0,17,-,奄美大島近海
2022,6,3,08,50,13.3,34,5.0,135,25.2,4,0.3,和歌山県北部
2022,6,3,08,51,40.8,32,39.5,132,0.1,39,0.6,日向灘
2022,6,3,08,58,19.6,42,41.6,142,58.2,105,0.8,十勝地方中部
2022,6,3,08,59,32.3,37,30.7,137,13.6,13,1.6,石川県能登地方
2022,6,3,09,00,58.6,31,5.4,129,9.3,0,1.9,薩摩半島西方沖
2022,6,3,09,01,16.9,35,4.4,141,18.0,5,1.3,千葉県東方沖
2022,6,3,09,01,59.9,37,30.6,137,13.4,13,1.5,石川県能登地方
2022,6,3,09,03,33.1,33,54.2,141,44.2,13,2.5,関東東方沖
2022,6,3,09,08,15.5,35,11.8,139,20.3,153,2.7,相模湾
2022,6,3,09,11,17.4,42,53.2,144,46.7,45,0.9,釧路沖
2022,6,3,09,11,39.6,36,57.8,140,38.2,9,0.4,福島県浜通り
2022,6,3,09,12,15.3,35,2.6,135,34.8,14,0.5,京都府南部
2022,6,3,09,14,27.7,33,35.4,134,37.2,32,0.5,紀伊水道
2022,6,3,09,16,9.4,33,38.0,135,35.4,23,0.4,和歌山県南部
2022,6,3,09,16,25.7,37,26.9,142,35.2,8,2.4,福島県沖
2022,6,3,09,17,49.6,36,35.3,138,13.3,5,0.5,長野県北部
2022,6,3,09,20,56.9,32,42.6,132,3.2,38,0.7,日向灘
2022,6,3,09,21,46.5,33,57.0,135,31.2,47,1.5,和歌山県北部
2022,6,3,09,22,20.7,33,41.4,135,5.9,40,2.0,紀伊水道
2022,6,3,09,23,48.0,26,55.1,128,13.9,36,1.4,沖縄本島近海
2022,6,3,09,24,24.9,32,56.7,131,0.5,8,0.6,熊本県阿蘇地方
2022,6,3,09,27,13.1,24,44.4,122,29.5,44,2.4,与那国島近海
2022,6,3,09,28,18.3,35,5.4,134,52.2,8,0.7,兵庫県南東部
2022,6,3,09,30,3.9,35,28.4,134,57.3,10,1.1,兵庫県北部
2022,6,3,09,30,31.3,37,50.6,141,35.0,46,1.0,福島県沖
2022,6,3,09,33,1.3,35,28.4,134,57.6,10,0.1,兵庫県北部
2022,6,3,09,37,8.7,31,54.4,129,18.5,14,0.9,薩摩半島西方沖
2022,6,3,09,45,58.4,24,56.6,122,52.5,23,2.0,与那国島近海
2022,6,3,09,46,5.6,32,55.6,130,22.8,12,0.5,有明海
2022,6,3,09,47,27.9,24,42.4,122,9.6,53,-,台湾付近
2022,6,3,09,53,49.6,31,48.1,131,39.2,46,0.8,日向灘
2022,6,3,09,57,21.3,26,45.8,126,24.0,34,-,沖縄本島北西沖
2022,6,3,09,58,34.8,33,6.4,131,12.4,6,0.6,大分県西部
2022,6,3,10,01,22.7,32,44.5,130,40.0,15,0.3,熊本県熊本地方
2022,6,3,10,02,28.2,37,48.3,141,39.6,54,1.1,福島県沖
2022,6,3,10,06,32.8,39,9.3,142,28.1,30,1.6,岩手県沖
2022,6,3,10,11,26.9,36,57.3,140,37.2,9,1.3,福島県浜通り
2022,6,3,10,11,51.1,34,58.7,134,41.5,15,0.4,兵庫県南西部
2022,6,3,10,12,9.1,33,53.0,135,21.1,15,1.2,和歌山県北部
2022,6,3,10,23,5.9,34,57.5,132,53.4,11,0.4,広島県北部
2022,6,3,10,23,43.3,34,57.7,132,53.8,10,0.3,広島県北部
2022,6,3,10,26,38.2,39,38.9,142,3.6,45,0.6,岩手県沖
2022,6,3,10,29,3.1,36,57.2,138,30.3,11,0.4,長野県北部
2022,6,3,10,32,11.3,26,25.7,127,34.4,47,0.9,沖縄本島近海
2022,6,3,10,32,51.4,38,53.5,142,27.4,32,0.8,宮城県沖
2022,6,3,10,35,12.2,37,53.3,141,41.3,55,0.9,宮城県沖
2022,6,3,10,37,46.9,34,58.5,137,27.5,39,0.4,愛知県東部
2022,6,3,10,38,17.2,37,6.5,142,11.9,15,1.3,福島県沖
2022,6,3,10,39,43.0,37,24.8,141,53.5,39,1.8,福島県沖
2022,6,3,10,40,51.3,36,26.4,138,1.5,9,1.0,長野県中部
2022,6,3,10,42,18.0,31,15.2,129,56.4,1,1.0,薩摩半島西方沖
2022,6,3,10,42,40.4,37,54.4,142,35.1,20,2.3,宮城県沖
2022,6,3,10,43,25.9,31,15.4,129,56.5,10,0.9,薩摩半島西方沖
2022,6,3,10,45,25.1,35,1.6,132,25.2,7,0.1,島根県西部
2022,6,3,10,45,51.1,36,48.3,141,23.1,4,1.2,茨城県沖
2022,6,3,10,48,19.0,37,54.0,142,35.3,16,1.1,宮城県沖
2022,6,3,10,49,5.1,32,24.8,132,5.2,29,0.9,日向灘
2022,6,3,10,49,45.3,37,50.7,141,35.8,46,1.1,福島県沖
2022,6,3,10,51,55.4,33,18.2,135,28.7,21,0.7,和歌山県南方沖
2022,6,3,10,51,57.1,32,7.3,131,43.5,35,1.0,日向灘
2022,6,3,10,54,12.3,37,50.7,141,34.2,46,0.9,福島県沖
2022,6,3,10,57,39.4,37,29.9,137,16.8,10,0.9,石川県能登地方
2022,6,3,10,59,13.2,36,51.0,142,0.0,10,1.3,福島県沖
2022,6,3,10,59,34.1,33,6.7,141,23.9,52,2.4,八丈島東方沖
2022,6,3,11,01,20.6,44,52.6,142,5.0,12,1.2,上川地方北部
2022,6,3,11,02,18.9,29,40.8,131,40.4,53,1.9,種子島南東沖
2022,6,3,11,02,29.0,37,48.3,142,18.3,32,1.3,宮城県沖
