年,月,日,時,分,秒,緯度(度),緯度(分),経度(度),経度(分),深さ(km),Ｍ,震央地名
2022,6,17,02,49,51.9,34,5.1,135,5.3,6,0.7,紀伊水道
2022,6,17,02,55,36.5,37,40.7,141,31.3,56,1.0,福島県沖
2022,6,17,02,57,47.8,38,0.0,141,42.6,54,0.7,宮城県沖
2022,6,17,03,00,4.0,37,40.4,142,21.7,26,0.6,福島県沖
2022,6,17,03,01,7.0,35,51.3,138,10.6,11,0.6,長野県南部
2022,6,17,03,03,10.9,37,53.7,141,39.4,50,1.0,宮城県沖
2022,6,17,03,03,23.2,34,46.5,136,3.4,9,0.3,三重県中部
2022,6,17,03,07,7.4,37,31.2,137,13.2,11,0.4,能登半島沖
2022,6,17,03,08,49.3,37,27.8,137,9.8,11,0.1,石川県能登地方
2022,6,17,03,09,35.9,37,30.9,137,12.0,11,0.2,石川県能登地方
2022,6,17,03,11,7.8,28,33.3,129,36.6,13,1.0,奄美大島近海
2022,6,17,03,15,39.2,37,43.0,141,35.3,55,1.1,福島県沖
2022,6,17,03,16,33.4,40,57.9,145,53.7,19,1.5,三陸沖
2022,6,17,03,18,0.1,37,43.7,141,32.3,52,1.3,福島県沖
2022,6,17,03,18,6.2,33,54.6,134,33.1,33,0.4,徳島県南部
2022,6,17,03,18,25.9,32,40.5,132,0.7,37,0.9,日向灘
2022,6,17,03,19,52.3,33,44.1,140,34.8,49,1.2,八丈島東方沖
2022,6,17,03,24,27.1,32,58.5,130,25.9,9,0.1,有明海
2022,6,17,03,25,27.6,32,58.8,130,25.6,9,0.1,有明海
2022,6,17,03,34,41.8,37,50.9,141,33.9,47,0.9,福島県沖
2022,6,17,03,35,36.3,37,52.5,141,37.6,48,1.0,福島県沖
2022,6,17,03,36,24.8,36,27.5,140,31.6,32,1.7,茨城県北部
2022,6,17,03,37,33.0,40,10.2,142,55.4,27,1.2,岩手県沖
2022,6,17,03,37,36.4,32,15.6,130,34.4,7,0.7,熊本県天草・芦北地方
2022,6,17,03,37,47.1,24,4.1,122,35.5,34,1.8,与那国島近海
2022,6,17,03,43,43.1,42,8.3,141,47.1,90,1.7,苫小牧沖
2022,6,17,03,43,54.8,34,58.8,138,16.0,17,1.6,静岡県中部
2022,6,17,03,44,24.0,37,19.8,142,30.9,4,1.5,福島県沖
2022,6,17,03,45,30.8,34,58.9,138,16.3,17,0.3,静岡県中部
2022,6,17,03,45,49.7,38,56.6,144,39.5,9,0.9,三陸沖
2022,6,17,03,46,52.0,36,29.4,141,1.6,37,0.9,茨城県沖
2022,6,17,03,48,27.4,33,40.5,140,59.7,32,1.2,八丈島東方沖
2022,6,17,03,50,30.5,31,46.6,129,24.2,3,0.8,薩摩半島西方沖
2022,6,17,03,51,40.7,31,46.3,129,25.4,1,1.1,薩摩半島西方沖
2022,6,17,03,53,42.3,36,30.1,141,39.4,26,0.9,茨城県沖
2022,6,17,03,53,49.0,37,54.5,141,59.1,41,1.1,宮城県沖
2022,6,17,03,56,9.5,37,18.8,142,16.2,7,1.3,福島県沖
2022,6,17,03,56,13.7,37,30.2,137,12.1,11,0.3,石川県能登地方
2022,6,17,03,56,40.6,37,48.3,141,35.2,53,2.2,福島県沖
2022,6,17,03,57,17.8,35,43.1,136,45.9,11,-0.2,岐阜県美濃中西部
2022,6,17,03,58,38.7,37,50.0,141,36.3,48,1.1,福島県沖
2022,6,17,03,59,44.8,34,58.7,138,18.6,15,-0.1,静岡県中部
2022,6,17,04,04,11.3,38,38.7,141,59.2,40,0.5,宮城県沖
2022,6,17,04,06,0.6,37,46.2,141,38.3,55,1.9,福島県沖
2022,6,17,04,07,29.1,36,20.2,141,52.1,39,0.8,茨城県沖
2022,6,17,04,08,56.1,28,27.7,129,8.9,19,-,奄美大島近海
2022,6,17,04,09,44.8,32,39.0,131,59.5,36,0.5,日向灘
2022,6,17,04,14,29.9,37,37.3,141,35.4,80,2.0,福島県沖
2022,6,17,04,18,21.4,37,22.9,141,48.6,40,2.4,福島県沖
2022,6,17,04,18,44.3,29,56.4,131,52.2,76,1.7,種子島南東沖
2022,6,17,04,19,43.7,36,53.2,140,59.0,41,1.0,福島県沖
2022,6,17,04,25,37.4,34,58.6,138,15.2,14,0.1,静岡県中部
2022,6,17,04,27,32.6,37,30.5,137,13.7,13,1.4,石川県能登地方
2022,6,17,04,29,49.8,40,13.4,144,3.1,23,1.1,三陸沖
2022,6,17,04,32,49.6,37,30.5,137,13.5,13,1.2,石川県能登地方
2022,6,17,04,39,38.7,36,51.1,141,18.7,9,1.6,福島県沖
2022,6,17,04,40,51.4,37,30.5,137,13.5,13,0.6,石川県能登地方
2022,6,17,04,45,26.0,37,41.6,141,36.3,58,0.7,福島県沖
2022,6,17,04,46,6.8,36,12.3,143,46.5,30,1.6,関東東方沖
2022,6,17,04,50,15.5,32,27.8,141,50.5,41,-,八丈島東方沖
2022,6,17,04,51,9.0,35,22.9,140,25.7,51,0.8,千葉県東方沖
2022,6,17,04,52,56.2,35,23.2,140,25.6,52,0.7,千葉県東方沖
2022,6,17,04,54,23.3,27,5.2,128,31.7,32,0.6,沖縄本島近海
2022,6,17,04,54,47.5,38,3.3,142,41.2,13,0.8,宮城県沖
2022,6,17,04,55,13.1,39,3.5,140,51.8,10,0.2,岩手県内陸南部
2022,6,17,04,56,38.0,34,11.2,131,43.9,11,0.9,山口県中部
2022,6,17,04,59,4.0,32,43.3,130,41.5,14,0.0,熊本県熊本地方
2022,6,17,05,01,8.8,33,5.2,130,29.8,12,0.6,福岡県筑後地方
2022,6,17,05,02,28.2,37,11.7,141,20.0,43,1.3,福島県沖
2022,6,17,05,05,5.5,37,49.8,141,35.9,48,1.0,福島県沖
2022,6,17,05,07,11.5,37,51.6,141,32.1,48,0.7,福島県沖
2022,6,17,05,08,55.3,36,16.5,137,1.0,3,0.1,岐阜県飛騨地方
2022,6,17,05,10,55.6,37,31.1,137,12.5,13,0.6,能登半島沖
2022,6,17,05,11,53.5,37,58.2,141,43.1,57,0.7,宮城県沖
2022,6,17,05,12,41.6,37,54.9,141,45.7,62,3.8,宮城県沖
2022,6,17,05,13,47.2,31,50.1,131,27.7,41,1.6,宮崎県南部平野部
2022,6,17,05,20,0.8,34,10.7,135,4.3,11,0.3,紀伊水道
2022,6,17,05,21,40.0,34,10.3,135,3.9,8,0.8,紀伊水道
2022,6,17,05,22,44.8,33,24.3,142,12.5,29,2.6,八丈島東方沖
2022,6,17,05,27,30.0,32,21.8,130,28.6,11,-0.3,熊本県天草・芦北地方
2022,6,17,05,30,29.6,34,58.8,136,52.7,13,0.4,愛知県西部
2022,6,17,05,31,17.5,41,43.5,142,59.0,38,2.0,浦河沖
2022,6,17,05,33,45.7,35,23.2,140,29.9,23,0.8,千葉県東方沖
2022,6,17,05,35,58.1,41,30.0,142,56.5,15,1.2,青森県東方沖
2022,6,17,05,37,46.4,36,31.9,137,57.0,12,0.8,長野県北部
2022,6,17,05,46,3.3,37,30.5,137,12.0,13,1.1,石川県能登地方
2022,6,17,05,46,38.2,41,21.3,142,12.3,58,2.3,青森県東方沖
2022,6,17,05,48,40.5,34,58.6,138,16.2,15,0.4,静岡県中部
2022,6,17,05,50,22.8,39,37.4,142,5.2,45,0.3,岩手県沖
2022,6,17,05,51,21.9,32,39.7,130,42.6,14,0.6,熊本県熊本地方
2022,6,17,05,51,27.3,33,57.4,134,28.1,35,0.5,徳島県北部
2022,6,17,05,53,0.6,32,42.1,132,1.5,41,0.6,日向灘
2022,6,17,05,59,57.5,34,52.6,138,2.1,33,0.3,静岡県西部
2022,6,17,06,00,50.7,44,45.3,141,24.8,255,2.6,北海道北西沖
2022,6,17,06,02,17.8,36,53.6,142,6.0,12,1.3,福島県沖
2022,6,17,06,04,6.2,39,49.4,142,21.5,8,1.0,岩手県沖
2022,6,17,06,10,15.2,37,50.7,141,47.3,43,1.4,福島県沖
2022,6,17,06,12,47.1,34,0.9,135,12.3,7,-0.2,和歌山県北部
2022,6,17,06,13,16.5,33,36.0,135,28.2,22,0.3,和歌山県南部
2022,6,17,06,15,2.6,37,30.4,137,13.8,13,1.1,石川県能登地方
2022,6,17,06,15,55.5,36,9.0,143,40.7,32,1.7,関東東方沖
2022,6,17,06,16,8.6,40,7.9,141,48.6,8,0.0,岩手県沿岸北部
2022,6,17,06,17,32.7,37,33.5,137,18.0,13,0.9,能登半島沖
2022,6,17,06,18,6.6,39,43.0,142,29.4,35,1.9,岩手県沖
2022,6,17,06,27,55.1,34,57.5,138,15.6,18,0.3,静岡県中部
2022,6,17,06,29,35.4,24,47.4,122,25.0,0,2.4,与那国島近海
2022,6,17,06,31,1.7,34,58.8,138,17.1,15,0.2,静岡県中部
2022,6,17,06,32,24.0,37,47.3,141,36.7,54,1.3,福島県沖
2022,6,17,06,33,21.3,38,45.9,141,55.1,49,0.6,宮城県沖
2022,6,17,06,33,24.6,33,2.3,132,30.3,7,0.8,愛媛県南予
2022,6,17,06,39,3.5,37,42.7,142,12.5,29,1.1,福島県沖
2022,6,17,06,44,2.1,37,30.1,137,13.2,10,0.8,石川県能登地方
2022,6,17,06,44,12.6,40,17.4,142,33.6,36,0.9,岩手県沖
2022,6,17,06,45,21.5,37,32.2,137,12.8,14,0.5,能登半島沖
2022,6,17,06,45,33.2,32,40.6,132,2.2,42,0.5,日向灘
2022,6,17,06,46,45.1,37,46.4,141,31.3,56,1.3,福島県沖
2022,6,17,06,49,58.8,37,48.0,141,37.1,53,1.4,福島県沖
2022,6,17,06,50,4.1,38,59.1,142,31.8,26,1.1,宮城県沖
2022,6,17,06,50,31.1,34,48.7,135,51.8,12,0.4,京都府南部
2022,6,17,06,52,7.1,37,47.3,141,37.0,55,1.6,福島県沖
2022,6,17,06,55,22.9,40,26.0,142,31.7,41,1.2,岩手県沖
2022,6,17,06,55,32.8,43,21.9,146,7.7,58,2.3,根室半島南東沖
2022,6,17,06,56,16.2,36,37.5,139,24.8,9,1.1,栃木県北部
2022,6,17,06,58,36.4,32,43.6,130,42.0,13,0.5,熊本県熊本地方
2022,6,17,06,58,59.2,34,58.3,138,16.0,15,0.2,静岡県中部
2022,6,17,07,01,17.3,35,8.8,136,43.4,16,0.8,愛知県西部
2022,6,17,07,04,24.0,37,29.5,137,18.1,9,0.8,石川県能登地方
2022,6,17,07,04,38.6,37,30.4,137,14.6,11,0.7,石川県能登地方
2022,6,17,07,05,21.6,37,31.7,137,13.5,14,1.0,能登半島沖
2022,6,17,07,08,42.9,38,31.7,141,54.8,40,0.9,宮城県沖
2022,6,17,07,08,49.1,43,23.7,146,48.6,49,2.7,北海道東方沖
2022,6,17,07,12,5.5,39,43.5,142,4.8,24,0.5,岩手県沖
2022,6,17,07,12,18.3,36,48.7,141,23.9,3,1.5,茨城県沖
2022,6,17,07,13,36.9,32,43.5,130,41.3,9,-0.2,熊本県熊本地方
2022,6,17,07,15,59.2,37,30.6,137,11.9,12,0.9,能登半島沖
2022,6,17,07,18,8.6,35,54.2,138,3.2,7,-0.1,長野県南部
2022,6,17,07,18,18.5,42,23.4,144,34.1,31,1.3,釧路沖
2022,6,17,07,18,27.6,44,31.3,141,41.2,245,2.7,北海道北西沖
2022,6,17,07,22,28.9,37,52.9,141,39.3,49,0.8,福島県沖
2022,6,17,07,26,8.9,43,29.4,146,47.0,56,1.9,北海道東方沖
2022,6,17,07,31,20.5,37,51.6,141,40.9,56,0.8,福島県沖
2022,6,17,07,33,47.6,34,58.5,138,16.6,16,0.3,静岡県中部
2022,6,17,07,34,29.7,42,56.9,143,20.8,120,1.0,十勝地方中部
2022,6,17,07,35,48.2,43,49.0,146,57.7,75,2.1,北海道東方沖
2022,6,17,07,36,48.8,37,30.6,137,13.8,13,1.8,石川県能登地方
2022,6,17,07,37,56.6,32,34.0,130,4.2,14,0.0,橘湾
2022,6,17,07,42,18.2,37,57.6,141,45.1,54,1.7,宮城県沖
2022,6,17,07,49,41.7,36,51.7,141,10.2,80,0.9,福島県沖
2022,6,17,07,52,9.9,33,27.2,135,47.3,28,0.7,和歌山県南部
2022,6,17,07,52,15.7,38,43.3,142,14.3,41,0.8,宮城県沖
2022,6,17,07,54,30.5,37,10.7,136,38.1,10,1.8,能登半島沖
2022,6,17,07,56,26.1,37,30.4,137,13.5,12,1.2,石川県能登地方
2022,6,17,07,56,47.3,37,52.3,141,38.9,50,0.9,福島県沖
2022,6,17,08,00,33.0,40,50.6,145,51.5,29,1.5,三陸沖
2022,6,17,08,03,16.5,37,31.0,137,13.4,14,0.7,能登半島沖
2022,6,17,08,03,21.8,24,48.5,122,23.8,6,1.9,台湾付近
2022,6,17,08,09,18.3,37,30.8,137,15.7,14,0.8,石川県能登地方
2022,6,17,08,13,32.1,37,46.5,141,36.3,55,1.1,福島県沖
2022,6,17,08,17,20.2,30,9.9,131,21.2,28,4.1,種子島南東沖
2022,6,17,08,19,33.6,44,18.2,138,55.7,288,2.5,北海道西方沖
2022,6,17,08,20,8.0,30,12.4,131,18.0,20,1.8,種子島南東沖
2022,6,17,08,22,31.5,41,28.4,142,36.4,27,1.3,青森県東方沖
2022,6,17,08,26,44.2,39,29.9,140,46.6,7,0.5,岩手県内陸南部
2022,6,17,08,31,40.5,37,49.1,142,3.2,41,1.4,宮城県沖
2022,6,17,08,38,0.6,32,24.2,132,3.6,28,1.2,日向灘
2022,6,17,08,42,44.0,37,31.3,137,17.0,12,1.1,石川県能登地方
2022,6,17,08,46,7.8,38,11.4,141,48.2,53,1.4,宮城県沖
2022,6,17,08,52,3.7,32,41.5,130,42.0,15,0.4,熊本県熊本地方
2022,6,17,08,57,5.8,39,24.0,142,46.6,21,1.1,岩手県沖
2022,6,17,09,00,9.8,28,31.5,128,42.8,95,1.2,トカラ列島近海
2022,6,17,09,04,46.0,37,29.6,137,12.6,11,1.9,石川県能登地方
2022,6,17,09,04,47.7,37,29.9,137,13.1,12,1.9,石川県能登地方
2022,6,17,09,12,0.0,30,12.3,131,22.3,26,1.3,種子島南東沖
2022,6,17,09,12,5.8,37,49.6,141,36.8,48,1.1,福島県沖
2022,6,17,09,20,10.1,42,54.0,146,25.4,20,2.0,根室半島南東沖
2022,6,17,09,33,41.1,37,31.0,137,16.9,13,0.9,石川県能登地方
2022,6,17,09,35,3.1,28,4.8,129,7.2,35,-,奄美大島近海
2022,6,17,09,35,15.0,37,50.0,141,36.9,49,1.8,福島県沖
2022,6,17,09,38,26.4,37,24.4,141,55.6,33,1.8,福島県沖
2022,6,17,09,38,38.5,37,49.1,141,32.9,50,1.5,福島県沖
2022,6,17,09,39,28.5,37,51.8,141,39.7,52,2.1,福島県沖
2022,6,17,09,42,46.6,37,47.8,141,35.8,55,1.5,福島県沖
2022,6,17,09,43,44.4,37,56.4,141,43.1,58,1.0,宮城県沖
2022,6,17,09,44,49.4,37,52.0,141,47.1,59,0.8,宮城県沖
2022,6,17,09,45,8.2,36,8.4,139,50.7,50,2.9,茨城県南部
2022,6,17,09,46,58.8,37,43.0,141,34.0,53,1.4,福島県沖
2022,6,17,09,47,16.7,26,46.2,128,5.1,14,0.8,沖縄本島近海
2022,6,17,09,48,37.5,38,56.1,140,52.3,5,0.4,宮城県北部
2022,6,17,09,51,43.2,36,38.2,139,30.6,4,-0.1,栃木県北部
2022,6,17,09,55,20.6,37,49.9,141,36.1,49,1.0,福島県沖
2022,6,17,09,55,56.4,37,0.3,137,9.5,257,3.1,富山湾
2022,6,17,09,58,14.9,33,54.8,135,24.3,48,0.6,和歌山県南部
2022,6,17,10,00,10.2,37,49.5,141,35.3,47,1.0,福島県沖
2022,6,17,10,03,15.4,35,33.2,136,13.8,10,0.4,滋賀県北部
2022,6,17,10,03,22.3,37,43.4,141,34.4,52,2.3,福島県沖
2022,6,17,10,03,38.7,37,29.8,137,12.7,11,0.5,石川県能登地方
2022,6,17,10,11,2.7,42,24.7,144,35.8,18,1.8,釧路沖
2022,6,17,10,14,17.9,36,37.3,141,38.0,27,1.3,茨城県沖
2022,6,17,10,16,6.1,24,17.3,125,17.0,37,2.0,宮古島近海
2022,6,17,10,23,27.0,27,11.8,128,50.0,31,0.8,沖縄本島近海
2022,6,17,10,32,12.5,37,15.9,142,11.9,21,1.8,福島県沖
2022,6,17,10,36,17.5,34,49.3,138,13.4,28,0.2,静岡県中部
2022,6,17,10,44,13.2,37,44.2,141,34.8,54,0.9,福島県沖
2022,6,17,10,47,6.3,41,19.8,142,50.6,25,1.1,青森県東方沖
2022,6,17,10,47,9.9,42,29.0,142,50.4,65,0.8,日高地方中部
2022,6,17,10,47,27.8,37,52.6,141,40.8,60,1.0,宮城県沖
2022,6,17,10,50,42.2,34,2.7,135,18.2,5,0.7,和歌山県北部
2022,6,17,10,57,22.5,40,7.6,142,28.0,39,1.2,岩手県沖
2022,6,17,11,03,4.2,38,35.8,141,56.0,41,0.8,宮城県沖
2022,6,17,11,05,16.7,33,55.0,134,35.3,43,0.6,徳島県南部
2022,6,17,11,06,5.6,32,12.5,130,25.1,4,-0.1,熊本県天草・芦北地方
2022,6,17,11,14,59.7,41,33.7,143,35.8,29,1.5,十勝沖
2022,6,17,11,15,35.0,37,43.9,141,42.7,51,1.3,福島県沖
2022,6,17,11,17,10.2,37,51.4,141,34.7,48,0.9,福島県沖
2022,6,17,11,18,16.8,37,58.3,141,39.7,48,1.6,宮城県沖
2022,6,17,11,22,57.7,40,53.1,145,4.3,23,1.5,三陸沖
2022,6,17,11,25,37.6,39,56.8,142,15.2,14,1.0,岩手県沖
2022,6,17,11,25,54.1,43,5.3,142,43.4,10,1.1,上川地方南部
2022,6,17,11,31,40.3,34,57.6,138,11.1,23,0.2,静岡県中部
2022,6,17,11,33,57.7,34,47.8,140,7.0,115,3.1,千葉県南東沖
2022,6,17,11,34,17.6,37,32.8,141,28.0,51,1.5,福島県沖
2022,6,17,11,34,45.8,34,53.1,137,6.0,12,0.9,愛知県西部
2022,6,17,11,36,33.8,36,12.6,140,31.2,92,1.4,茨城県南部
2022,6,17,11,39,30.0,34,59.2,137,57.0,11,1.0,静岡県西部
2022,6,17,11,41,29.4,38,33.4,140,37.6,7,1.8,宮城県北部
2022,6,17,11,45,33.7,37,42.7,141,32.4,54,0.8,福島県沖
2022,6,17,11,50,25.3,36,36.6,139,29.0,5,1.0,栃木県南部
2022,6,17,11,54,3.7,38,33.2,140,36.8,11,0.5,宮城県北部
2022,6,17,11,58,38.0,35,14.3,135,43.4,6,-0.2,京都府南部
2022,6,17,11,59,10.9,37,31.5,137,14.2,12,0.2,能登半島沖
2022,6,17,12,00,11.8,40,17.1,143,45.5,11,1.1,三陸沖
2022,6,17,12,01,14.3,33,29.5,135,50.5,28,1.1,和歌山県南方沖
2022,6,17,12,01,48.2,37,50.2,141,37.2,49,0.8,福島県沖
2022,6,17,12,02,37.6,37,29.3,137,12.8,13,0.6,石川県能登地方
2022,6,17,12,04,58.6,36,32.4,140,43.6,41,0.5,茨城県沖
2022,6,17,12,06,52.0,36,5.1,136,16.6,10,0.5,福井県嶺北
2022,6,17,12,08,9.7,38,58.0,144,44.0,33,1.0,三陸沖
2022,6,17,12,10,38.1,35,23.7,140,30.6,25,1.0,千葉県東方沖
2022,6,17,12,14,17.8,32,47.4,130,51.5,14,0.2,熊本県熊本地方
2022,6,17,12,15,4.6,37,58.8,141,41.5,52,1.2,宮城県沖
2022,6,17,12,15,44.9,37,45.4,141,36.6,50,0.9,福島県沖
2022,6,17,12,16,9.0,41,13.2,141,18.1,8,0.5,青森県下北地方
2022,6,17,12,18,41.5,41,29.3,140,43.9,112,1.3,津軽海峡
2022,6,17,12,18,47.3,37,41.4,141,39.1,52,1.6,福島県沖
2022,6,17,12,20,39.5,32,42.9,132,3.0,39,0.6,日向灘
2022,6,17,12,27,40.9,37,40.9,142,6.2,37,1.4,福島県沖
2022,6,17,12,27,47.9,36,33.9,141,42.4,23,1.9,茨城県沖
2022,6,17,12,34,21.4,37,49.6,141,36.5,55,1.0,福島県沖
2022,6,17,12,34,26.4,44,24.0,147,1.4,148,2.7,択捉島付近
2022,6,17,12,38,51.2,39,36.0,143,26.0,11,1.0,三陸沖
2022,6,17,12,41,19.9,37,13.9,142,16.3,18,1.1,福島県沖
