年,月,日,時,分,秒,緯度(度),緯度(分),経度(度),経度(分),深さ(km),Ｍ,震央地名
2022,6,15,01,40,11.5,35,35.0,140,6.9,69,1.2,千葉県北西部
2022,6,15,01,41,54.5,37,18.9,141,46.8,41,1.5,福島県沖
2022,6,15,01,42,23.5,24,37.4,125,15.9,57,2.1,宮古島近海
2022,6,15,01,42,49.6,37,46.3,141,37.0,52,2.9,福島県沖
2022,6,15,01,44,36.9,36,57.0,139,40.8,6,0.7,栃木県北部
2022,6,15,01,46,55.5,34,12.8,135,12.7,4,0.7,和歌山県北部
2022,6,15,01,47,21.4,38,1.4,144,37.4,25,1.6,三陸沖
2022,6,15,01,49,32.1,37,46.2,141,34.6,52,1.3,福島県沖
2022,6,15,01,50,38.3,37,2.1,140,32.0,9,1.2,福島県中通り
2022,6,15,01,53,16.4,37,31.6,137,14.4,12,0.5,能登半島沖
2022,6,15,01,53,45.7,37,30.1,137,13.3,12,-0.1,石川県能登地方
2022,6,15,01,57,0.3,36,32.1,137,33.3,10,0.6,富山県東部
2022,6,15,01,58,57.6,33,22.7,142,15.9,38,2.5,八丈島東方沖
2022,6,15,02,03,35.1,38,51.4,142,5.3,50,0.6,宮城県沖
2022,6,15,02,15,6.8,35,29.9,138,56.1,20,0.5,山梨県東部・富士五湖
2022,6,15,02,17,44.6,24,1.7,123,18.1,21,3.9,与那国島近海
2022,6,15,02,21,59.3,35,40.6,134,56.2,11,1.0,京都府沖
2022,6,15,02,22,49.4,38,24.2,142,26.5,31,2.0,宮城県沖
2022,6,15,02,24,20.3,36,11.7,137,58.6,8,-0.4,長野県中部
2022,6,15,02,26,39.5,34,10.3,135,5.6,8,1.0,紀伊水道
2022,6,15,02,42,53.2,32,28.7,130,36.5,7,-0.1,熊本県熊本地方
2022,6,15,02,46,30.6,34,12.7,140,30.8,47,1.4,房総半島南方沖
2022,6,15,02,52,26.3,38,31.7,144,37.6,26,1.5,三陸沖
2022,6,15,02,52,48.7,37,17.9,141,53.7,33,0.8,福島県沖
2022,6,15,02,53,5.5,37,49.8,141,37.7,55,1.1,福島県沖
2022,6,15,02,54,25.6,30,50.1,129,58.5,193,2.5,種子島近海
2022,6,15,02,57,24.6,35,25.5,133,50.1,9,0.3,鳥取県中部
2022,6,15,02,58,15.6,36,37.9,139,25.2,7,0.6,栃木県北部
2022,6,15,03,03,41.6,37,15.1,142,16.3,19,1.3,福島県沖
2022,6,15,03,05,23.5,37,32.0,137,13.6,11,1.0,能登半島沖
2022,6,15,03,06,25.8,34,55.2,139,40.7,89,0.9,伊豆大島近海
2022,6,15,03,06,35.5,32,32.4,129,58.8,11,0.4,天草灘
2022,6,15,03,08,5.6,34,1.3,135,12.8,6,0.0,和歌山県北部
2022,6,15,03,08,51.8,34,54.2,139,19.1,17,1.2,伊豆半島東方沖
2022,6,15,03,09,35.4,39,59.2,142,1.6,54,1.9,岩手県沖
2022,6,15,03,09,56.9,37,30.6,137,14.8,13,1.5,石川県能登地方
2022,6,15,03,13,56.2,34,10.2,135,3.7,10,2.4,紀伊水道
2022,6,15,03,17,44.8,34,47.8,135,27.7,11,0.8,大阪府北部
2022,6,15,03,18,21.5,34,10.4,135,4.3,8,0.9,紀伊水道
2022,6,15,03,18,26.8,37,49.2,138,19.7,16,0.7,佐渡付近
2022,6,15,03,19,7.0,34,10.2,135,3.9,9,0.7,紀伊水道
2022,6,15,03,20,19.1,36,18.4,141,12.4,30,1.2,茨城県沖
2022,6,15,03,21,42.4,34,10.2,135,4.3,8,0.6,紀伊水道
2022,6,15,03,22,39.9,39,0.3,142,24.4,26,1.5,岩手県沖
2022,6,15,03,23,48.5,37,41.6,141,43.5,51,2.0,福島県沖
2022,6,15,03,26,45.0,35,51.5,136,25.0,6,0.6,福井県嶺北
2022,6,15,03,34,14.8,37,32.3,137,13.2,11,0.3,能登半島沖
2022,6,15,03,34,59.5,38,19.3,142,9.1,38,2.0,宮城県沖
2022,6,15,03,35,25.6,31,38.5,130,11.3,11,0.6,薩摩半島西方沖
2022,6,15,03,35,38.2,32,58.5,130,25.8,9,1.9,有明海
2022,6,15,03,37,22.5,35,2.8,135,33.6,13,1.0,京都府南部
2022,6,15,03,41,34.0,40,43.4,140,0.8,9,1.0,青森県津軽南部
2022,6,15,03,43,52.6,38,57.5,144,41.7,10,1.4,三陸沖
2022,6,15,03,44,0.3,36,41.4,139,30.5,4,1.6,栃木県北部
2022,6,15,03,46,0.1,37,30.9,137,14.5,15,0.8,石川県能登地方
2022,6,15,03,47,7.9,37,41.5,142,6.8,35,1.2,福島県沖
2022,6,15,03,47,36.8,37,30.6,137,15.7,14,0.2,石川県能登地方
2022,6,15,03,51,5.4,39,22.8,140,24.1,9,1.2,秋田県内陸南部
2022,6,15,03,51,51.9,32,54.6,133,12.9,26,0.9,土佐湾
2022,6,15,03,52,40.9,33,56.3,135,32.6,47,0.3,和歌山県南部
2022,6,15,03,57,50.8,35,11.3,136,46.1,17,0.1,愛知県西部
2022,6,15,03,59,39.8,39,59.8,140,30.0,6,0.7,秋田県内陸北部
2022,6,15,04,00,14.4,37,46.6,141,47.1,44,1.1,福島県沖
2022,6,15,04,10,3.1,34,16.6,140,15.3,52,0.9,房総半島南方沖
2022,6,15,04,11,54.1,36,2.7,141,24.0,22,1.3,茨城県沖
2022,6,15,04,12,2.7,38,46.6,141,43.0,53,0.6,宮城県沖
2022,6,15,04,16,23.0,37,31.3,137,17.6,12,1.0,石川県能登地方
2022,6,15,04,17,14.8,32,41.2,132,2.3,41,1.0,日向灘
2022,6,15,04,17,55.6,38,19.0,142,5.2,35,1.5,宮城県沖
2022,6,15,04,21,45.9,35,22.7,139,9.5,16,1.2,神奈川県西部
2022,6,15,04,22,40.6,34,16.9,136,53.5,22,2.2,三重県南東沖
2022,6,15,04,24,59.5,34,5.3,135,24.1,5,-0.4,和歌山県北部
2022,6,15,04,25,55.3,37,47.1,141,36.4,55,1.2,福島県沖
2022,6,15,04,29,28.4,37,46.2,141,36.0,54,1.1,福島県沖
2022,6,15,04,32,28.6,43,22.8,146,18.3,81,1.2,根室半島南東沖
2022,6,15,04,32,49.2,34,10.1,135,6.1,7,0.3,紀伊水道
2022,6,15,04,37,54.3,37,31.6,141,32.5,45,2.1,福島県沖
2022,6,15,04,39,54.9,37,27.5,137,15.7,13,1.2,石川県能登地方
2022,6,15,04,43,0.2,35,51.4,137,35.6,7,1.0,長野県南部
2022,6,15,04,43,43.9,26,39.9,128,41.5,43,1.3,沖縄本島近海
2022,6,15,04,43,46.9,44,27.6,141,48.9,221,2.4,留萌地方中北部
2022,6,15,04,43,57.5,35,6.3,137,16.9,38,1.3,愛知県西部
2022,6,15,04,48,43.9,35,13.3,135,36.8,8,1.7,京都府南部
2022,6,15,04,50,46.5,34,54.8,139,21.9,12,0.4,伊豆大島近海
2022,6,15,04,50,50.3,32,58.6,130,25.7,9,0.6,有明海
2022,6,15,04,50,58.0,40,9.3,141,11.5,10,0.2,岩手県内陸北部
2022,6,15,04,54,4.8,37,42.6,141,42.9,51,1.0,福島県沖
2022,6,15,04,54,15.0,37,27.6,137,10.8,11,0.1,石川県能登地方
2022,6,15,04,57,16.4,31,11.0,129,55.7,8,1.2,薩摩半島西方沖
2022,6,15,04,58,19.6,36,11.4,137,59.0,6,0.0,長野県中部
2022,6,15,04,59,38.0,34,24.1,140,22.8,43,0.9,房総半島南方沖
2022,6,15,05,02,3.7,37,26.3,141,56.0,34,0.9,福島県沖
2022,6,15,05,11,32.6,28,8.2,128,47.0,71,1.2,奄美大島近海
2022,6,15,05,11,32.9,34,47.9,135,27.8,11,0.5,大阪府北部
2022,6,15,05,15,38.4,37,48.3,141,42.2,60,1.0,福島県沖
2022,6,15,05,22,40.0,39,47.2,142,57.6,23,1.7,岩手県沖
2022,6,15,05,26,49.4,37,49.8,141,36.9,48,-,福島県沖
2022,6,15,05,26,51.4,37,49.7,141,36.0,48,1.6,福島県沖
2022,6,15,05,27,6.6,34,58.8,136,49.4,40,0.8,伊勢湾
2022,6,15,05,27,11.3,34,54.7,134,40.0,12,0.7,兵庫県南西部
2022,6,15,05,27,57.3,31,58.0,130,29.9,7,-0.2,鹿児島県薩摩地方
2022,6,15,05,28,3.8,37,28.4,142,17.3,15,1.4,福島県沖
2022,6,15,05,28,47.6,31,58.8,130,31.2,7,-0.2,鹿児島県薩摩地方
2022,6,15,05,28,48.7,36,3.4,136,17.6,9,0.2,福井県嶺北
2022,6,15,05,33,44.0,34,57.5,137,27.0,36,0.3,愛知県東部
2022,6,15,05,36,24.3,36,10.1,141,3.1,25,1.3,茨城県沖
2022,6,15,05,37,35.5,37,38.1,141,34.7,53,1.3,福島県沖
2022,6,15,05,37,52.6,37,27.6,141,32.6,45,2.1,福島県沖
2022,6,15,05,44,45.1,34,1.3,135,13.7,5,0.3,和歌山県北部
2022,6,15,05,47,53.2,35,3.0,135,33.1,10,0.3,京都府南部
2022,6,15,05,49,21.5,36,40.5,139,18.6,7,1.6,群馬県北部
2022,6,15,05,51,16.3,28,21.0,129,14.9,55,1.9,奄美大島近海
2022,6,15,05,51,50.5,35,13.6,137,44.1,8,0.1,愛知県東部
2022,6,15,05,52,13.9,37,49.9,141,37.2,49,1.6,福島県沖
2022,6,15,05,53,17.2,37,30.9,137,13.8,12,0.5,石川県能登地方
2022,6,15,05,59,53.0,34,11.8,135,8.7,5,0.7,紀伊水道
2022,6,15,06,02,48.1,34,54.7,134,40.0,13,0.5,兵庫県南西部
2022,6,15,06,03,36.8,39,59.7,140,32.3,6,0.1,秋田県内陸北部
2022,6,15,06,06,23.7,37,29.6,137,13.1,12,1.1,石川県能登地方
2022,6,15,06,09,4.2,37,50.6,141,34.9,49,1.3,福島県沖
2022,6,15,06,09,39.8,33,39.7,140,23.9,50,3.3,八丈島東方沖
2022,6,15,06,15,54.0,36,36.6,137,51.4,16,0.4,長野県北部
2022,6,15,06,19,4.7,37,50.6,141,34.7,49,1.2,福島県沖
2022,6,15,06,22,12.6,37,42.8,142,4.9,22,3.3,福島県沖
2022,6,15,06,25,9.1,37,42.5,142,5.6,18,1.6,福島県沖
2022,6,15,06,36,50.7,35,21.4,133,45.4,6,1.2,鳥取県中部
2022,6,15,06,38,26.4,37,14.7,141,39.7,42,1.1,福島県沖
2022,6,15,06,39,9.3,34,15.5,135,27.2,8,0.3,和歌山県北部
2022,6,15,06,41,44.1,28,14.8,128,47.1,70,1.4,トカラ列島近海
2022,6,15,06,45,17.6,37,42.7,142,5.0,20,2.0,福島県沖
2022,6,15,06,47,30.2,40,11.2,143,8.9,3,1.4,三陸沖
2022,6,15,06,50,41.7,37,58.2,141,40.0,47,1.0,宮城県沖
2022,6,15,06,52,6.1,37,43.7,141,31.8,57,2.0,福島県沖
2022,6,15,07,06,4.5,30,47.0,131,25.2,17,-,大隅半島東方沖
2022,6,15,07,11,3.3,37,30.0,137,13.1,9,0.4,石川県能登地方
2022,6,15,07,18,19.9,30,49.8,131,25.3,37,-,大隅半島東方沖
2022,6,15,07,23,36.1,34,12.0,135,12.4,7,0.6,和歌山県北部
2022,6,15,07,24,2.7,37,40.2,142,46.1,4,1.0,福島県沖
2022,6,15,07,24,42.9,38,27.6,144,52.0,25,1.6,三陸沖
2022,6,15,07,29,46.0,26,48.4,126,41.2,14,1.8,沖縄本島北西沖
2022,6,15,07,30,10.4,37,38.7,141,30.4,56,1.4,福島県沖
2022,6,15,07,34,52.3,40,0.5,142,13.7,52,1.1,岩手県沖
2022,6,15,07,37,32.8,35,28.9,138,57.5,20,0.9,山梨県東部・富士五湖
2022,6,15,07,37,39.5,37,30.9,137,16.7,11,0.8,石川県能登地方
2022,6,15,07,38,14.2,28,21.9,129,32.4,25,0.6,奄美大島近海
2022,6,15,07,41,21.9,34,14.8,135,27.0,8,0.2,和歌山県北部
2022,6,15,07,42,7.0,37,31.4,137,16.8,12,0.3,石川県能登地方
2022,6,15,07,44,23.1,32,31.4,129,48.6,13,0.6,天草灘
2022,6,15,07,47,11.1,39,49.0,142,22.1,9,1.0,岩手県沖
2022,6,15,07,48,20.9,24,45.1,125,14.2,48,1.6,宮古島近海
2022,6,15,07,49,53.5,36,48.6,138,6.4,8,0.7,長野県北部
2022,6,15,07,50,2.7,37,49.6,141,35.8,49,1.3,福島県沖
2022,6,15,07,50,11.6,37,49.4,141,36.1,49,2.2,福島県沖
2022,6,15,07,52,22.2,38,28.0,144,53.4,27,1.7,三陸沖
2022,6,15,07,59,8.9,33,18.5,132,13.9,48,0.2,豊後水道
2022,6,15,07,59,9.4,37,49.9,141,35.2,48,0.8,福島県沖
2022,6,15,08,00,21.7,37,44.3,141,42.5,24,1.0,福島県沖
2022,6,15,08,01,9.1,37,31.1,137,13.6,12,0.8,能登半島沖
2022,6,15,08,01,36.2,32,49.7,130,32.9,4,0.1,有明海
2022,6,15,08,01,45.6,37,42.4,142,6.6,16,1.4,福島県沖
2022,6,15,08,02,19.6,37,37.4,141,32.9,52,1.6,福島県沖
2022,6,15,08,03,17.9,37,42.2,142,5.8,17,1.7,福島県沖
2022,6,15,08,05,17.6,41,38.0,141,57.9,59,1.3,苫小牧沖
2022,6,15,08,08,41.6,37,28.4,137,9.4,11,1.0,石川県能登地方
2022,6,15,08,11,2.1,37,38.2,141,35.3,53,1.3,福島県沖
2022,6,15,08,12,40.5,37,30.7,137,15.2,13,0.4,石川県能登地方
2022,6,15,08,16,38.7,37,30.9,137,15.7,13,0.5,石川県能登地方
2022,6,15,08,18,48.8,27,50.8,128,53.1,10,1.4,奄美大島近海
2022,6,15,08,19,57.3,31,58.7,130,31.4,7,0.4,鹿児島県薩摩地方
2022,6,15,08,22,26.5,34,10.9,131,43.7,10,0.9,山口県中部
2022,6,15,08,25,37.9,37,11.1,142,4.6,24,1.5,福島県沖
2022,6,15,08,26,13.6,24,17.5,123,39.3,18,1.5,西表島付近
2022,6,15,08,26,59.9,34,14.9,135,26.3,6,0.9,和歌山県北部
2022,6,15,08,27,57.1,35,55.7,140,18.5,41,1.1,茨城県南部
2022,6,15,08,30,19.6,37,35.0,144,37.4,37,1.9,福島県沖
2022,6,15,08,37,4.8,40,56.0,142,58.3,21,1.3,青森県東方沖
2022,6,15,08,38,31.0,35,35.1,141,8.8,33,1.7,千葉県東方沖
2022,6,15,08,39,5.0,34,10.4,135,4.0,10,1.1,紀伊水道
2022,6,15,08,45,1.6,37,30.1,137,15.0,12,1.5,石川県能登地方
2022,6,15,08,47,57.8,37,49.5,141,35.5,46,1.0,福島県沖
2022,6,15,08,50,57.1,41,4.0,142,25.4,40,1.2,青森県東方沖
2022,6,15,08,50,59.9,35,48.7,140,56.9,23,1.3,千葉県東方沖
2022,6,15,08,55,48.4,43,8.7,143,39.3,135,2.1,十勝地方中部
2022,6,15,08,58,31.6,36,23.0,141,27.8,26,2.0,茨城県沖
2022,6,15,08,58,35.6,37,41.2,141,32.2,54,1.5,福島県沖
2022,6,15,09,05,5.8,37,31.4,137,16.7,12,2.3,石川県能登地方
2022,6,15,09,05,55.5,41,4.2,142,13.3,59,2.0,青森県東方沖
2022,6,15,09,08,27.3,27,37.6,128,48.3,12,1.5,奄美大島近海
2022,6,15,09,11,37.5,35,48.1,140,56.8,25,1.5,千葉県東方沖
2022,6,15,09,13,12.3,39,18.4,140,34.0,13,1.3,秋田県内陸南部
2022,6,15,09,14,8.8,37,51.6,142,5.8,34,1.2,宮城県沖
2022,6,15,09,16,32.2,35,48.3,140,56.5,25,1.3,千葉県東方沖
2022,6,15,09,17,37.6,38,23.3,142,8.9,29,1.2,宮城県沖
2022,6,15,09,21,40.7,36,6.1,141,42.3,16,1.1,茨城県沖
2022,6,15,09,26,16.1,37,42.2,141,36.0,56,1.2,福島県沖
2022,6,15,09,28,51.4,31,57.9,130,56.0,7,2.0,宮崎県南部山沿い
2022,6,15,09,29,34.6,34,1.4,132,21.6,7,0.4,安芸灘
2022,6,15,09,29,58.2,27,51.1,128,52.2,10,1.8,奄美大島近海
2022,6,15,09,36,2.4,37,30.9,137,13.1,11,1.0,石川県能登地方
2022,6,15,09,36,35.4,35,29.7,140,25.2,23,1.0,千葉県北東部
2022,6,15,09,38,24.0,40,55.3,139,15.7,10,2.0,青森県西方沖
2022,6,15,09,42,37.5,37,53.3,143,44.1,29,3.7,三陸沖
2022,6,15,09,47,24.9,37,43.6,141,33.3,52,1.5,福島県沖
2022,6,15,09,51,37.4,37,22.4,141,1.9,63,2.6,福島県浜通り
2022,6,15,09,54,42.8,37,49.6,141,36.9,50,1.1,福島県沖
2022,6,15,09,55,35.4,37,41.1,142,6.5,35,1.4,福島県沖
2022,6,15,09,55,48.1,36,13.2,141,39.2,20,1.0,茨城県沖
2022,6,15,09,58,53.7,33,43.7,135,11.9,42,3.1,紀伊水道
2022,6,15,10,04,32.4,37,46.5,141,37.3,54,2.3,福島県沖
2022,6,15,10,08,52.9,31,58.1,130,55.9,8,0.1,宮崎県南部山沿い
2022,6,15,10,13,15.9,37,52.6,141,38.5,48,1.2,福島県沖
2022,6,15,10,15,53.1,37,48.1,141,42.9,56,1.0,福島県沖
2022,6,15,10,20,24.5,37,29.5,137,16.5,10,0.7,石川県能登地方
2022,6,15,10,21,11.5,37,52.2,141,37.7,48,1.0,福島県沖
2022,6,15,10,22,51.4,37,42.6,141,36.5,56,1.0,福島県沖
2022,6,15,10,25,37.9,33,51.9,134,37.9,10,0.6,徳島県南部
2022,6,15,10,27,48.0,37,41.7,142,6.2,35,1.0,福島県沖
2022,6,15,10,30,35.5,37,50.0,141,37.0,49,1.3,福島県沖
2022,6,15,10,31,34.3,37,49.9,141,36.2,49,1.0,福島県沖
2022,6,15,10,32,40.9,37,30.7,137,12.1,13,1.2,石川県能登地方
2022,6,15,10,35,25.8,36,38.3,139,27.6,8,1.4,栃木県北部
2022,6,15,10,37,19.4,38,25.4,142,9.2,37,1.1,宮城県沖
2022,6,15,10,38,3.6,37,54.5,141,42.6,53,0.9,宮城県沖
2022,6,15,10,39,15.1,37,46.2,141,35.6,54,1.0,福島県沖
2022,6,15,10,40,49.2,31,51.7,131,37.9,33,1.1,日向灘
2022,6,15,10,41,7.7,36,38.1,139,27.4,8,0.9,栃木県北部
2022,6,15,10,42,6.0,36,3.9,144,15.4,42,2.1,関東東方沖
2022,6,15,10,42,35.9,36,38.0,139,27.3,9,0.5,栃木県北部
2022,6,15,10,44,3.8,42,46.6,139,15.7,33,1.6,北海道南西沖
2022,6,15,10,45,18.0,36,37.7,139,27.4,9,0.8,栃木県北部
2022,6,15,10,47,49.1,31,57.8,130,56.5,6,0.4,宮崎県南部山沿い
2022,6,15,10,52,45.8,35,20.0,133,1.2,14,1.0,島根県東部
2022,6,15,10,55,18.4,36,59.2,135,23.1,361,2.6,石川県西方沖
2022,6,15,10,55,38.9,37,49.1,141,37.2,53,1.2,福島県沖
2022,6,15,11,04,11.2,36,37.8,139,27.5,9,0.0,栃木県北部
2022,6,15,11,05,50.8,31,5.8,130,19.9,146,1.7,薩摩半島西方沖
2022,6,15,11,09,29.6,36,4.1,141,13.3,24,1.5,茨城県沖
2022,6,15,11,10,11.2,24,43.0,125,13.0,49,1.6,宮古島近海
2022,6,15,11,11,0.5,37,29.7,137,13.9,12,0.8,石川県能登地方
2022,6,15,11,11,54.1,36,55.3,141,54.9,27,1.9,福島県沖
2022,6,15,11,12,5.0,27,51.3,128,51.6,9,1.6,奄美大島近海
2022,6,15,11,14,24.9,30,34.8,131,5.9,27,1.7,種子島近海
2022,6,15,11,20,38.5,33,53.4,138,38.3,284,3.0,新島・神津島近海
2022,6,15,11,27,17.1,35,41.4,140,50.5,16,1.7,千葉県東方沖
2022,6,15,11,37,46.5,37,29.9,137,13.7,12,1.4,石川県能登地方
2022,6,15,11,39,3.8,34,57.2,135,34.5,7,0.2,大阪府北部
2022,6,15,11,39,10.3,39,2.9,140,52.2,10,1.1,岩手県内陸南部
2022,6,15,11,48,36.9,37,51.9,141,37.7,48,1.1,福島県沖
2022,6,15,11,51,35.5,36,38.0,139,27.2,9,0.1,栃木県北部
2022,6,15,11,56,18.6,35,2.8,135,33.4,12,0.3,京都府南部
2022,6,15,11,56,22.6,36,17.4,137,53.5,12,0.6,長野県中部
2022,6,15,11,56,43.0,38,56.7,144,40.5,10,1.6,三陸沖
2022,6,15,11,58,27.8,41,46.4,146,33.6,14,1.1,釧路沖
2022,6,15,11,59,5.6,42,19.6,143,6.7,50,3.0,十勝地方南部
2022,6,15,12,10,11.4,37,31.5,137,15.7,8,0.3,石川県能登地方
2022,6,15,12,12,24.9,34,48.1,139,16.4,9,0.9,伊豆大島近海
2022,6,15,12,15,50.6,37,20.7,141,54.1,38,1.4,福島県沖
2022,6,15,12,16,55.1,36,11.1,143,22.5,13,1.8,関東東方沖
2022,6,15,12,20,28.1,33,0.0,130,20.4,12,0.3,有明海
2022,6,15,12,20,48.9,37,30.7,137,17.7,12,0.7,石川県能登地方
2022,6,15,12,22,7.2,43,22.4,142,44.9,9,0.0,十勝地方北部
2022,6,15,12,23,14.6,24,22.8,125,15.8,41,1.8,宮古島近海
2022,6,15,12,30,11.5,32,0.3,130,28.1,5,0.3,鹿児島県薩摩地方
2022,6,15,12,34,42.9,42,58.0,143,20.7,115,1.3,十勝地方中部
2022,6,15,12,41,18.1,37,50.4,141,35.0,46,1.2,福島県沖
2022,6,15,12,48,7.2,37,57.7,141,49.8,53,0.8,宮城県沖
2022,6,15,12,49,16.5,24,43.5,124,48.0,15,2.9,宮古島近海
2022,6,15,12,49,40.0,34,10.2,135,3.8,9,1.5,紀伊水道
2022,6,15,12,51,7.3,36,1.0,139,57.1,42,0.9,茨城県南部
2022,6,15,12,53,30.6,35,31.4,138,56.4,25,1.4,山梨県東部・富士五湖
2022,6,15,12,54,44.5,35,31.3,138,56.0,25,0.9,山梨県東部・富士五湖
2022,6,15,12,56,38.6,39,12.9,141,34.8,9,0.4,岩手県沿岸南部
2022,6,15,12,59,54.8,36,2.4,138,3.7,8,-0.5,長野県中部
2022,6,15,13,01,13.1,36,20.8,140,58.5,40,1.6,茨城県沖
2022,6,15,13,02,32.8,35,12.1,137,57.5,24,0.5,静岡県西部
2022,6,15,13,04,55.5,37,31.5,137,14.7,12,1.1,能登半島沖
2022,6,15,13,05,45.1,37,7.0,138,22.5,17,1.2,新潟県上越地方
2022,6,15,13,08,49.5,33,47.4,135,21.2,10,0.4,和歌山県北部
2022,6,15,13,10,43.0,36,1.0,139,56.9,42,1.4,茨城県南部
2022,6,15,13,13,12.4,37,29.8,137,12.5,11,1.0,石川県能登地方
2022,6,15,13,14,25.7,37,49.7,141,35.7,47,1.2,福島県沖
2022,6,15,13,19,17.5,42,46.7,142,57.4,104,0.7,十勝地方中部
2022,6,15,13,20,6.5,43,55.8,145,1.0,10,1.2,根室地方北部
2022,6,15,13,21,2.5,38,34.6,142,2.6,32,1.2,宮城県沖
2022,6,15,13,29,34.4,35,51.2,137,42.7,9,0.4,長野県南部
2022,6,15,13,36,16.0,32,42.9,129,39.9,4,0.1,五島列島近海
2022,6,15,13,37,36.4,36,38.0,139,25.8,4,1.0,栃木県北部
2022,6,15,13,38,36.0,32,32.5,131,37.2,50,0.6,宮崎県北部平野部
2022,6,15,13,43,21.8,32,41.1,129,56.6,10,0.5,橘湾
2022,6,15,13,44,39.8,36,44.0,139,20.3,8,0.5,群馬県北部
2022,6,15,13,45,2.4,36,43.8,139,20.3,8,0.9,群馬県北部
2022,6,15,13,47,30.5,33,19.7,132,8.6,47,0.6,豊後水道
2022,6,15,13,52,4.2,37,31.2,137,16.8,12,0.8,石川県能登地方
