年,月,日,時,分,秒,緯度(度),緯度(分),経度(度),経度(分),深さ(km),Ｍ,震央地名
2022,6,6,00,43,4.6,36,40.1,138,27.5,2,0.0,長野県北部
2022,6,6,00,43,39.6,36,38.7,138,29.9,6,0.2,群馬県北部
2022,6,6,00,43,47.8,36,39.8,138,27.7,2,0.3,長野県北部
2022,6,6,00,44,58.9,39,49.0,142,15.5,31,0.8,岩手県沖
2022,6,6,00,46,50.8,37,49.8,141,37.4,49,1.1,福島県沖
2022,6,6,00,48,49.2,28,17.9,128,7.6,16,2.1,奄美大島北西沖
2022,6,6,00,49,24.7,36,39.1,139,27.9,5,-0.1,栃木県北部
2022,6,6,00,50,5.2,35,2.1,137,21.7,37,0.3,愛知県西部
2022,6,6,00,51,3.8,36,39.4,138,28.0,10,0.1,長野県北部
2022,6,6,00,52,54.2,37,19.9,139,56.8,10,0.2,福島県会津
2022,6,6,00,53,0.1,38,44.6,141,34.0,57,0.8,宮城県北部
2022,6,6,00,54,33.0,33,40.5,140,27.5,50,1.7,八丈島東方沖
2022,6,6,00,56,32.8,35,51.2,142,46.7,27,2.3,関東東方沖
2022,6,6,00,57,0.7,37,31.8,137,14.6,10,0.6,能登半島沖
2022,6,6,01,04,37.0,43,22.5,143,58.2,22,-0.3,十勝地方北部
2022,6,6,01,05,13.7,38,26.5,141,49.6,56,3.1,宮城県沖
2022,6,6,01,05,56.8,35,21.4,139,6.8,20,0.2,神奈川県西部
2022,6,6,01,07,26.8,29,22.3,130,17.4,70,1.9,奄美大島北東沖
2022,6,6,01,07,31.8,35,51.2,140,17.2,36,0.1,千葉県北西部
2022,6,6,01,15,52.0,39,45.4,144,28.6,34,1.4,三陸沖
2022,6,6,01,18,45.6,33,45.3,131,54.5,70,1.1,伊予灘
2022,6,6,01,22,31.2,36,39.9,138,28.0,2,0.8,長野県北部
2022,6,6,01,23,36.5,36,39.0,138,28.7,7,0.4,長野県北部
2022,6,6,01,23,45.0,28,3.7,129,47.2,44,2.3,奄美大島近海
2022,6,6,01,24,0.9,37,58.8,141,41.0,47,0.9,宮城県沖
2022,6,6,01,25,23.9,37,50.6,141,35.9,46,0.6,福島県沖
2022,6,6,01,26,43.0,37,50.7,141,35.7,46,0.9,福島県沖
2022,6,6,01,28,24.9,37,32.1,137,17.5,11,1.0,能登半島沖
2022,6,6,01,32,29.2,37,33.0,138,22.2,223,2.5,新潟県上中越沖
2022,6,6,01,35,13.6,30,11.6,142,24.8,48,4.3,鳥島近海
2022,6,6,01,45,51.8,35,2.5,135,34.9,14,1.0,京都府南部
2022,6,6,01,46,44.2,34,15.6,137,31.0,3,1.4,遠州灘
2022,6,6,01,46,52.8,37,27.4,137,15.5,14,0.8,石川県能登地方
2022,6,6,01,51,17.3,42,56.0,145,10.2,81,1.0,釧路沖
2022,6,6,01,55,12.6,34,43.9,137,43.3,17,0.2,静岡県西部
2022,6,6,01,57,21.4,36,42.7,140,36.7,8,0.6,茨城県北部
2022,6,6,01,57,25.4,37,51.2,141,34.5,48,1.0,福島県沖
2022,6,6,02,00,15.4,34,55.3,134,54.9,10,0.4,兵庫県南東部
2022,6,6,02,01,55.6,37,53.1,141,42.4,55,0.8,宮城県沖
2022,6,6,02,02,13.8,27,46.6,129,11.7,39,1.6,奄美大島近海
2022,6,6,02,05,22.9,34,31.5,134,53.3,15,1.4,淡路島付近
2022,6,6,02,07,35.3,35,51.9,137,34.5,5,-0.4,長野県南部
2022,6,6,02,10,31.9,34,15.8,137,30.9,4,0.9,遠州灘
2022,6,6,02,16,36.8,37,32.3,137,14.5,15,0.9,能登半島沖
2022,6,6,02,16,49.7,36,11.3,138,0.2,9,0.1,長野県中部
2022,6,6,02,22,18.7,37,31.0,137,13.1,12,0.7,能登半島沖
2022,6,6,02,22,34.1,35,18.8,139,3.8,15,0.4,神奈川県西部
2022,6,6,02,23,2.2,37,49.9,141,37.8,50,0.9,福島県沖
2022,6,6,02,24,15.9,35,29.2,138,59.2,24,0.6,山梨県東部・富士五湖
2022,6,6,02,24,40.3,36,47.4,141,22.5,6,1.3,茨城県沖
2022,6,6,02,28,25.5,37,43.0,141,26.4,52,0.8,福島県沖
2022,6,6,02,30,16.7,37,31.0,137,14.1,10,0.6,能登半島沖
2022,6,6,02,33,49.2,37,23.4,141,48.6,42,1.1,福島県沖
2022,6,6,02,39,55.0,37,2.1,139,23.0,7,0.3,福島県会津
2022,6,6,02,41,27.3,28,3.4,129,17.6,26,1.4,奄美大島近海
2022,6,6,02,41,50.0,35,48.0,137,34.1,33,-0.1,長野県南部
2022,6,6,02,42,29.2,37,40.7,141,42.1,51,1.1,福島県沖
2022,6,6,02,45,43.1,33,21.7,131,34.3,105,1.3,大分県中部
2022,6,6,02,49,54.8,37,52.5,141,41.3,55,1.0,宮城県沖
2022,6,6,02,50,45.0,36,40.5,138,27.2,2,0.2,長野県北部
2022,6,6,02,53,10.0,42,48.8,143,40.2,58,0.8,十勝地方中部
2022,6,6,02,53,33.8,37,47.7,141,35.9,53,1.3,福島県沖
2022,6,6,02,55,13.6,34,59.9,135,41.7,14,0.7,京都府南部
2022,6,6,02,55,28.4,37,51.0,141,34.4,47,1.0,福島県沖
2022,6,6,02,58,16.1,35,5.9,133,6.1,11,0.1,島根県東部
2022,6,6,02,58,49.0,37,46.6,141,38.3,50,1.0,福島県沖
2022,6,6,02,59,23.2,37,49.5,141,35.9,47,1.0,福島県沖
2022,6,6,02,59,28.6,35,22.4,136,47.1,9,0.5,岐阜県美濃中西部
2022,6,6,03,00,1.9,35,15.6,135,43.1,11,0.3,京都府南部
2022,6,6,03,00,9.4,37,30.4,137,14.9,13,0.9,石川県能登地方
2022,6,6,03,02,15.4,43,5.6,145,21.3,50,0.7,釧路沖
2022,6,6,03,02,26.6,37,1.3,141,24.6,11,1.7,福島県沖
2022,6,6,03,05,9.5,35,53.1,140,14.3,37,0.1,茨城県南部
2022,6,6,03,05,11.0,34,54.8,135,37.4,11,0.3,大阪府北部
2022,6,6,03,05,47.8,26,59.6,125,25.4,201,4.0,沖縄本島北西沖
2022,6,6,03,06,33.8,37,50.7,141,35.3,50,1.1,福島県沖
2022,6,6,03,07,26.1,36,12.7,137,40.7,6,-0.1,長野県中部
2022,6,6,03,09,54.1,37,46.8,141,30.4,46,1.1,福島県沖
2022,6,6,03,10,51.3,37,8.6,142,14.2,17,1.6,福島県沖
2022,6,6,03,13,25.4,37,54.7,141,40.1,53,1.1,宮城県沖
2022,6,6,03,13,59.0,26,47.6,126,24.0,28,2.9,沖縄本島北西沖
2022,6,6,03,14,3.8,37,24.3,141,50.9,12,1.6,福島県沖
2022,6,6,03,14,14.9,36,25.8,144,5.2,40,1.9,関東東方沖
2022,6,6,03,16,28.7,26,47.6,126,23.7,30,3.2,沖縄本島北西沖
2022,6,6,03,18,27.4,32,55.7,130,23.0,14,0.5,有明海
2022,6,6,03,24,33.6,37,24.6,141,44.6,49,1.3,福島県沖
2022,6,6,03,25,19.9,28,7.7,139,24.8,499,3.4,小笠原諸島西方沖
2022,6,6,03,30,13.4,36,40.4,138,27.4,1,0.5,長野県北部
2022,6,6,03,30,51.6,36,39.8,138,27.8,1,0.2,長野県北部
2022,6,6,03,31,58.8,33,47.6,135,20.9,11,0.4,和歌山県北部
2022,6,6,03,31,59.3,36,40.2,138,27.8,1,0.4,長野県北部
2022,6,6,03,34,27.2,37,4.3,141,21.4,13,1.4,福島県沖
2022,6,6,03,38,17.9,34,15.3,135,25.9,8,0.6,和歌山県北部
2022,6,6,03,39,48.3,37,53.9,141,7.6,64,0.6,福島県沖
2022,6,6,03,41,2.8,30,37.5,130,33.3,10,1.0,種子島近海
2022,6,6,03,41,21.0,24,46.2,124,48.2,13,2.0,宮古島近海
2022,6,6,03,52,12.4,33,10.2,142,32.2,45,2.6,八丈島東方沖
2022,6,6,03,53,22.8,37,31.6,137,14.4,14,1.1,能登半島沖
2022,6,6,03,54,44.1,35,18.9,140,50.2,37,1.1,千葉県東方沖
2022,6,6,03,56,45.1,35,51.5,137,42.8,9,0.9,長野県南部
2022,6,6,03,56,45.8,37,47.9,141,41.4,59,2.2,福島県沖
2022,6,6,03,56,55.7,37,30.6,137,14.3,13,1.2,石川県能登地方
2022,6,6,03,59,54.5,37,49.9,141,33.5,46,1.2,福島県沖
2022,6,6,04,02,51.3,35,48.6,136,27.0,12,0.4,福井県嶺北
2022,6,6,04,03,33.3,35,47.6,140,59.1,25,1.2,千葉県東方沖
2022,6,6,04,05,22.8,35,44.5,136,52.4,8,0.3,岐阜県美濃中西部
2022,6,6,04,05,31.9,38,22.0,142,9.1,36,1.2,宮城県沖
2022,6,6,04,10,15.7,37,31.2,137,18.1,12,0.8,石川県能登地方
2022,6,6,04,14,3.7,27,10.9,128,58.6,24,1.6,沖縄本島近海
2022,6,6,04,19,3.5,42,59.0,144,39.3,17,1.5,釧路地方中南部
2022,6,6,04,19,54.4,41,21.9,142,35.2,28,0.9,青森県東方沖
2022,6,6,04,20,46.8,31,27.3,133,18.8,48,2.7,四国沖
2022,6,6,04,22,24.5,32,49.4,130,34.2,5,0.9,有明海
2022,6,6,04,23,37.3,39,31.5,139,37.0,25,2.0,秋田県沖
2022,6,6,04,26,30.4,37,58.0,141,42.7,54,1.6,宮城県沖
2022,6,6,04,35,59.2,35,14.1,132,43.4,9,0.4,島根県東部
2022,6,6,04,38,20.5,37,24.6,141,55.4,34,1.0,福島県沖
2022,6,6,04,41,16.9,35,56.6,137,39.3,7,-0.1,長野県南部
2022,6,6,04,54,52.6,41,26.5,142,58.2,25,1.0,青森県東方沖
2022,6,6,04,58,6.0,35,2.6,135,33.9,12,0.7,京都府南部
2022,6,6,04,59,15.8,37,40.2,141,34.8,50,0.8,福島県沖
2022,6,6,04,59,40.3,37,59.7,144,47.8,25,1.5,三陸沖
2022,6,6,05,00,16.0,34,52.4,138,52.0,9,0.1,静岡県伊豆地方
2022,6,6,05,00,45.3,36,26.7,142,59.4,21,1.3,関東東方沖
2022,6,6,05,02,34.0,35,25.8,136,47.7,44,0.7,岐阜県美濃中西部
2022,6,6,05,02,50.7,37,18.8,142,13.5,18,1.6,福島県沖
2022,6,6,05,03,50.6,35,2.7,135,33.4,12,0.8,京都府南部
2022,6,6,05,04,21.0,37,46.8,141,42.4,55,2.6,福島県沖
2022,6,6,05,16,40.5,36,48.0,141,23.0,6,1.4,茨城県沖
2022,6,6,05,17,0.7,24,5.2,123,50.7,18,1.9,西表島付近
2022,6,6,05,21,17.3,37,47.4,141,38.9,51,0.8,福島県沖
2022,6,6,05,25,43.9,37,50.5,141,37.8,47,1.4,福島県沖
2022,6,6,05,25,55.4,37,57.8,141,48.0,55,1.3,宮城県沖
2022,6,6,05,29,13.1,37,30.0,137,13.6,12,2.0,石川県能登地方
2022,6,6,05,29,59.8,35,56.8,137,39.6,10,0.5,長野県南部
2022,6,6,05,31,35.0,37,58.6,141,40.9,48,0.9,宮城県沖
2022,6,6,05,32,12.8,34,57.5,138,12.2,16,0.3,静岡県中部
2022,6,6,05,33,12.1,37,30.5,137,12.0,12,1.2,石川県能登地方
2022,6,6,05,35,39.7,36,39.5,138,28.4,6,0.7,長野県北部
2022,6,6,05,37,0.3,37,55.5,141,43.2,58,1.5,宮城県沖
2022,6,6,05,37,1.2,36,39.1,138,28.6,6,0.5,長野県北部
2022,6,6,05,41,16.1,36,39.9,138,27.9,11,0.5,長野県北部
2022,6,6,05,42,35.2,36,23.4,138,1.4,8,0.3,長野県中部
2022,6,6,05,48,31.3,40,51.6,142,44.7,35,1.8,青森県東方沖
2022,6,6,05,49,25.8,24,14.5,121,53.0,58,-,台湾付近
2022,6,6,05,51,24.7,33,57.1,134,58.9,4,0.9,紀伊水道
2022,6,6,05,51,32.7,36,40.2,138,27.4,1,0.5,長野県北部
2022,6,6,05,54,31.0,37,48.1,142,17.2,26,1.4,宮城県沖
2022,6,6,05,57,11.4,36,38.9,138,29.1,11,0.5,群馬県北部
2022,6,6,06,00,3.1,36,38.8,138,29.1,10,0.5,群馬県北部
2022,6,6,06,05,36.6,34,11.3,142,32.9,26,2.4,関東東方沖
2022,6,6,06,07,24.2,35,34.0,136,4.3,9,0.3,福井県嶺南
2022,6,6,06,07,42.2,36,39.6,138,28.3,0,-,長野県北部
2022,6,6,06,07,44.8,36,40.3,138,27.7,3,2.0,長野県北部
2022,6,6,06,08,10.4,39,25.7,142,20.5,36,0.8,岩手県沖
2022,6,6,06,10,26.1,36,39.8,138,27.3,7,1.3,長野県北部
2022,6,6,06,10,56.0,37,47.5,141,42.2,55,1.0,福島県沖
2022,6,6,06,11,3.1,36,38.9,138,28.5,0,0.3,群馬県北部
2022,6,6,06,16,47.4,37,30.7,137,15.0,14,1.3,石川県能登地方
2022,6,6,06,17,30.2,37,31.4,137,14.7,13,0.5,能登半島沖
2022,6,6,06,18,0.6,36,38.8,138,29.5,8,0.6,群馬県北部
2022,6,6,06,18,11.3,39,5.0,140,51.9,9,0.3,岩手県内陸南部
2022,6,6,06,21,41.4,37,50.7,141,34.7,48,1.2,福島県沖
2022,6,6,06,25,38.9,38,49.2,141,35.4,69,0.4,宮城県沖
2022,6,6,06,26,16.9,34,51.9,137,58.7,23,0.7,静岡県西部
2022,6,6,06,28,25.2,36,38.9,138,28.7,9,1.1,群馬県北部
2022,6,6,06,31,12.1,37,31.0,137,13.9,13,1.8,能登半島沖
2022,6,6,06,34,34.0,31,58.1,130,31.3,5,0.4,鹿児島県薩摩地方
2022,6,6,06,34,46.8,31,58.4,130,30.8,7,1.1,鹿児島県薩摩地方
2022,6,6,06,36,31.1,26,52.6,126,39.6,12,1.8,沖縄本島北西沖
2022,6,6,06,37,32.0,37,54.8,141,50.2,53,0.8,宮城県沖
2022,6,6,06,40,46.0,36,39.6,138,27.9,14,0.8,長野県北部
2022,6,6,06,41,15.7,36,38.5,138,29.0,6,1.2,群馬県北部
2022,6,6,06,42,59.3,38,17.8,142,3.2,34,1.3,宮城県沖
2022,6,6,06,45,42.1,36,39.1,138,28.7,13,0.4,長野県北部
2022,6,6,06,49,53.0,32,35.7,131,3.0,15,0.8,熊本県熊本地方
2022,6,6,06,51,14.5,37,42.3,141,36.0,57,1.2,福島県沖
2022,6,6,06,53,9.4,36,40.5,138,26.6,16,0.4,長野県北部
2022,6,6,06,54,33.9,37,31.6,137,18.2,16,0.8,石川県能登地方
2022,6,6,06,54,49.9,36,58.2,139,36.3,5,1.0,栃木県北部
2022,6,6,06,58,55.7,35,57.8,140,0.3,67,1.0,茨城県南部
2022,6,6,06,59,15.6,37,46.9,141,36.8,52,1.1,福島県沖
2022,6,6,07,00,57.8,34,51.5,137,59.6,26,0.4,静岡県西部
2022,6,6,07,02,15.2,37,24.8,143,44.9,31,1.9,福島県沖
2022,6,6,07,03,31.5,37,30.7,137,13.4,12,1.0,石川県能登地方
2022,6,6,07,05,29.0,36,38.7,138,29.4,6,0.7,群馬県北部
2022,6,6,07,05,46.5,37,57.5,141,40.1,49,0.8,宮城県沖
2022,6,6,07,06,42.0,36,38.6,138,29.3,7,0.6,群馬県北部
2022,6,6,07,10,37.2,36,50.2,140,35.4,8,0.6,茨城県北部
2022,6,6,07,11,57.5,37,46.6,141,39.2,56,1.0,福島県沖
2022,6,6,07,13,36.1,34,26.9,141,32.2,9,1.0,関東東方沖
2022,6,6,07,14,26.1,35,1.9,135,5.5,10,0.7,兵庫県南東部
2022,6,6,07,15,21.7,36,39.7,138,27.2,1,0.7,長野県北部
2022,6,6,07,16,8.9,36,39.4,138,28.2,9,0.9,長野県北部
2022,6,6,07,18,34.8,42,19.7,143,1.9,75,2.9,日高地方東部
2022,6,6,07,21,24.0,37,36.1,141,28.7,48,1.3,福島県沖
2022,6,6,07,22,16.1,37,8.4,142,11.1,19,1.1,福島県沖
2022,6,6,07,23,10.8,41,58.2,140,30.5,16,0.8,渡島地方東部
2022,6,6,07,23,22.2,37,57.3,141,47.8,52,1.1,宮城県沖
2022,6,6,07,25,5.0,29,17.9,130,3.7,37,2.2,奄美大島北東沖
2022,6,6,07,25,13.5,36,38.7,138,28.8,7,0.4,群馬県北部
2022,6,6,07,25,37.9,36,39.5,138,27.9,17,0.7,長野県北部
2022,6,6,07,25,52.3,35,6.8,135,39.9,5,0.7,京都府南部
2022,6,6,07,27,31.9,37,30.1,137,12.0,13,0.7,石川県能登地方
2022,6,6,07,27,46.7,34,51.9,137,59.2,24,0.7,静岡県西部
2022,6,6,07,27,51.2,38,20.8,141,52.6,61,1.0,宮城県沖
2022,6,6,07,30,34.5,37,9.8,142,10.9,19,1.5,福島県沖
2022,6,6,07,34,19.9,36,42.3,141,8.4,71,1.1,茨城県沖
2022,6,6,07,35,34.0,32,58.5,132,14.5,33,1.1,豊後水道
2022,6,6,07,40,5.7,39,46.4,142,6.6,25,1.4,岩手県沖
2022,6,6,07,44,57.5,36,38.9,138,29.1,10,0.8,群馬県北部
2022,6,6,07,48,48.6,36,40.8,138,26.8,4,1.6,長野県北部
2022,6,6,07,50,25.0,35,13.6,132,47.7,5,0.4,島根県東部
2022,6,6,07,50,34.4,32,38.8,140,29.4,71,3.2,八丈島東方沖
2022,6,6,07,55,9.0,35,21.8,140,22.5,24,0.9,千葉県北東部
2022,6,6,08,04,18.3,32,42.6,132,3.3,40,1.4,日向灘
2022,6,6,08,04,46.9,34,24.1,135,19.3,6,0.2,大阪府南部
2022,6,6,08,08,9.1,36,40.3,138,26.8,15,0.9,長野県北部
2022,6,6,08,08,43.1,37,58.0,141,43.3,53,0.9,宮城県沖
2022,6,6,08,09,12.4,42,24.4,144,51.2,35,1.5,釧路沖
2022,6,6,08,11,57.1,37,50.7,141,37.5,53,1.6,福島県沖
2022,6,6,08,14,36.9,37,55.1,141,42.9,58,1.6,宮城県沖
2022,6,6,08,17,44.5,36,3.2,140,24.2,29,0.8,茨城県南部
2022,6,6,08,27,7.0,37,50.2,141,37.3,48,1.0,福島県沖
2022,6,6,08,29,32.6,34,30.7,132,23.9,15,1.3,広島県南西部
2022,6,6,08,31,21.2,37,49.5,141,36.5,47,0.8,福島県沖
2022,6,6,08,31,37.6,36,39.3,138,28.5,0,0.6,長野県北部
2022,6,6,08,31,53.0,37,29.4,137,18.2,10,1.9,石川県能登地方
2022,6,6,08,33,53.7,37,44.9,141,43.0,57,0.9,福島県沖
2022,6,6,08,42,17.7,36,38.1,138,29.5,7,0.4,群馬県北部
2022,6,6,08,44,43.7,36,55.6,140,48.5,90,1.4,福島県浜通り
2022,6,6,08,45,24.1,38,58.7,142,22.4,38,1.2,宮城県沖
2022,6,6,08,49,49.6,36,8.4,140,4.6,66,2.1,茨城県南部
2022,6,6,08,50,18.1,26,40.4,128,39.2,7,1.5,沖縄本島近海
2022,6,6,08,54,13.7,34,19.7,139,15.7,6,1.6,新島・神津島近海
2022,6,6,08,56,41.2,39,4.8,143,17.9,0,1.2,三陸沖
2022,6,6,08,58,45.4,42,40.1,140,26.1,11,1.4,後志地方西部
2022,6,6,08,59,10.5,32,40.5,132,0.3,35,0.8,日向灘
2022,6,6,09,01,27.2,37,46.1,141,35.2,53,1.0,福島県沖
2022,6,6,09,02,38.6,38,21.7,139,10.3,13,1.2,新潟県下越沖
2022,6,6,09,09,35.7,37,30.7,137,14.5,13,1.4,石川県能登地方
2022,6,6,09,09,36.7,32,20.6,131,36.0,54,0.8,宮崎県北部平野部
2022,6,6,09,12,12.7,36,39.9,140,36.4,7,1.2,茨城県北部
2022,6,6,09,18,24.2,37,50.9,141,46.5,60,2.2,福島県沖
2022,6,6,09,22,30.3,36,41.5,139,24.8,6,0.6,栃木県北部
2022,6,6,09,27,54.5,37,48.7,141,40.4,53,1.0,福島県沖
2022,6,6,09,29,14.9,40,31.7,140,40.2,6,0.7,青森県津軽南部
2022,6,6,09,31,3.3,36,26.1,141,7.0,35,0.9,茨城県沖
2022,6,6,09,31,23.5,37,31.4,137,13.5,11,1.0,能登半島沖
2022,6,6,09,32,35.8,36,50.0,141,22.8,2,1.5,茨城県沖
2022,6,6,09,33,56.8,37,42.1,141,33.5,54,1.5,福島県沖
2022,6,6,09,35,33.9,36,39.3,138,28.9,5,0.7,長野県北部
2022,6,6,09,37,39.0,41,10.0,143,15.5,13,2.0,青森県東方沖
2022,6,6,09,43,45.4,37,29.6,137,17.3,11,1.1,石川県能登地方
2022,6,6,09,44,52.8,37,45.1,141,33.9,52,1.1,福島県沖
2022,6,6,09,48,9.1,37,42.0,141,35.5,54,1.4,福島県沖
2022,6,6,09,49,5.9,37,46.9,141,38.5,52,0.9,福島県沖
2022,6,6,09,49,12.0,36,47.1,141,45.4,22,1.3,福島県沖
2022,6,6,09,50,16.6,41,10.0,143,14.9,13,1.7,青森県東方沖
2022,6,6,09,53,26.8,40,3.8,141,48.8,5,0.2,岩手県沿岸北部
2022,6,6,09,55,1.5,34,10.2,132,42.4,18,0.8,安芸灘
2022,6,6,09,58,34.8,36,39.7,138,27.9,2,1.1,長野県北部
2022,6,6,09,58,59.0,37,31.6,137,14.0,13,1.5,能登半島沖
2022,6,6,10,00,3.9,34,57.6,134,51.9,15,0.4,兵庫県南東部
2022,6,6,10,01,21.3,32,12.8,138,16.5,382,3.6,東海道南方沖
2022,6,6,10,03,38.3,30,28.2,132,18.8,61,2.6,九州地方南東沖
2022,6,6,10,07,17.1,37,47.1,141,39.1,56,1.0,福島県沖
2022,6,6,10,12,36.7,38,35.8,142,0.6,78,1.0,宮城県沖
2022,6,6,10,15,17.6,37,31.0,137,14.5,14,1.1,能登半島沖
2022,6,6,10,15,21.9,37,51.0,141,38.0,51,2.6,福島県沖
2022,6,6,10,16,0.7,37,30.1,137,14.0,13,1.5,石川県能登地方
2022,6,6,10,16,6.8,28,13.0,129,30.7,31,1.1,奄美大島近海
2022,6,6,10,18,31.7,37,51.2,141,35.0,48,1.3,福島県沖
2022,6,6,10,25,17.0,36,39.5,138,28.2,3,0.7,長野県北部
2022,6,6,10,26,53.9,29,56.9,130,56.9,25,2.1,種子島近海
2022,6,6,10,38,26.8,28,10.4,129,23.9,15,1.1,奄美大島近海
2022,6,6,10,40,50.5,43,45.8,147,22.8,53,3.0,北海道東方沖
2022,6,6,10,43,43.9,34,28.3,140,14.4,56,0.9,房総半島南方沖
2022,6,6,10,45,6.7,33,29.7,129,50.3,6,0.2,壱岐・対馬近海
2022,6,6,10,57,50.1,36,27.6,141,19.6,30,1.0,茨城県沖
2022,6,6,10,59,25.0,28,27.6,129,43.4,43,2.2,奄美大島近海
2022,6,6,11,05,3.1,42,37.9,142,49.4,32,0.3,十勝地方南部
2022,6,6,11,13,59.6,34,24.9,141,34.1,10,1.3,関東東方沖
2022,6,6,11,16,2.1,37,13.7,136,43.6,12,0.6,石川県能登地方
2022,6,6,11,19,26.5,33,18.0,132,9.0,49,1.7,豊後水道
2022,6,6,11,25,16.8,37,53.8,141,41.5,49,1.2,宮城県沖
2022,6,6,11,26,26.3,44,13.7,147,10.5,135,3.3,択捉島付近
2022,6,6,11,29,25.6,32,54.9,130,23.2,14,0.9,有明海
2022,6,6,11,30,46.2,35,28.3,134,57.4,10,0.6,兵庫県北部
2022,6,6,11,32,46.0,37,59.8,141,43.8,56,1.1,宮城県沖
2022,6,6,11,33,26.3,37,58.5,141,40.5,47,1.0,宮城県沖
2022,6,6,11,33,41.6,32,41.5,131,13.8,10,0.4,宮崎県北部山沿い
2022,6,6,11,33,45.0,35,28.3,134,57.4,11,1.3,兵庫県北部
2022,6,6,11,34,12.8,37,49.1,141,38.5,55,0.9,福島県沖
2022,6,6,11,35,25.1,37,21.1,144,32.9,38,1.7,福島県沖
2022,6,6,11,36,10.0,34,52.7,132,44.4,12,0.7,広島県北部
2022,6,6,11,38,10.9,32,34.8,129,52.4,11,0.4,天草灘
2022,6,6,11,41,20.6,37,47.8,141,39.3,48,0.8,福島県沖
2022,6,6,11,42,12.9,32,35.9,129,41.8,8,0.1,五島列島近海
2022,6,6,11,43,49.0,33,3.3,130,24.7,14,0.7,有明海
2022,6,6,11,47,37.2,36,52.7,142,2.5,12,1.5,福島県沖
2022,6,6,11,48,18.1,34,58.6,137,44.0,23,1.3,静岡県西部
2022,6,6,11,50,25.4,32,42.3,131,13.4,8,0.5,宮崎県北部山沿い
2022,6,6,11,50,46.0,33,52.4,135,25.7,49,0.9,和歌山県北部
2022,6,6,11,51,29.3,32,41.6,132,2.2,38,1.0,日向灘
2022,6,6,11,55,8.2,35,7.5,135,52.5,15,0.6,滋賀県南部
2022,6,6,11,56,21.2,37,53.0,141,37.6,45,0.7,宮城県沖
2022,6,6,11,57,37.0,37,30.7,137,14.4,12,0.8,石川県能登地方
2022,6,6,12,03,41.8,39,37.5,142,6.3,47,0.9,岩手県沖
2022,6,6,12,05,34.7,37,49.9,141,36.8,48,1.2,福島県沖
2022,6,6,12,05,39.3,37,48.3,142,30.3,15,1.8,宮城県沖
2022,6,6,12,12,20.7,28,17.6,129,20.5,17,1.2,奄美大島近海
2022,6,6,12,14,43.0,35,5.5,132,33.5,12,1.1,島根県西部
2022,6,6,12,16,14.5,29,23.0,128,35.9,15,2.7,奄美大島北西沖
