年,月,日,時,分,秒,緯度(度),緯度(分),経度(度),経度(分),深さ(km),Ｍ,震央地名
2022,6,16,01,14,59.3,37,32.0,137,16.0,12,0.4,能登半島沖
2022,6,16,01,15,25.3,37,32.1,137,13.8,13,0.7,能登半島沖
2022,6,16,01,17,45.8,37,32.7,137,13.4,12,0.6,能登半島沖
2022,6,16,01,18,13.7,32,51.6,130,53.3,8,-0.2,熊本県熊本地方
2022,6,16,01,18,30.6,37,31.0,137,16.5,12,1.8,石川県能登地方
2022,6,16,01,20,11.8,37,15.5,141,30.2,13,2.2,福島県沖
2022,6,16,01,23,25.3,24,15.8,123,44.1,14,1.1,西表島付近
2022,6,16,01,25,40.0,33,58.8,135,6.1,7,-0.1,和歌山県北部
2022,6,16,01,26,52.1,37,45.9,141,37.4,56,1.6,福島県沖
2022,6,16,01,27,24.1,37,30.9,137,15.8,9,0.7,石川県能登地方
2022,6,16,01,31,45.2,35,5.1,134,52.3,7,0.3,兵庫県南東部
2022,6,16,01,33,50.2,37,30.6,137,16.9,13,0.8,石川県能登地方
2022,6,16,01,34,11.2,38,18.2,142,9.1,39,1.5,宮城県沖
2022,6,16,01,35,48.2,37,50.7,141,34.7,48,1.0,福島県沖
2022,6,16,01,36,25.6,32,27.7,131,26.3,16,-0.1,宮崎県北部山沿い
2022,6,16,01,36,33.7,32,12.8,132,11.0,8,1.4,日向灘
2022,6,16,01,36,55.5,35,53.6,137,40.5,12,0.0,長野県南部
2022,6,16,01,39,2.8,34,11.9,135,20.6,6,-0.6,和歌山県北部
2022,6,16,01,39,38.8,37,31.1,137,16.3,12,0.8,石川県能登地方
2022,6,16,01,40,20.7,37,50.7,141,34.6,47,0.9,福島県沖
2022,6,16,01,43,0.8,27,29.5,128,37.5,40,1.5,沖縄本島近海
2022,6,16,01,43,31.3,34,7.4,140,16.1,35,1.7,房総半島南方沖
2022,6,16,01,44,8.1,27,48.8,129,8.5,37,0.9,奄美大島近海
2022,6,16,01,44,50.3,39,28.7,142,33.7,12,1.0,岩手県沖
2022,6,16,01,47,14.8,37,51.0,141,35.4,48,1.1,福島県沖
2022,6,16,01,47,38.4,36,54.8,135,6.8,362,3.0,京都府沖
2022,6,16,01,48,40.2,34,7.7,132,26.7,19,2.1,安芸灘
2022,6,16,01,51,32.8,34,8.1,132,26.4,18,0.7,安芸灘
2022,6,16,01,52,20.6,40,36.6,140,28.7,12,0.3,青森県津軽南部
2022,6,16,01,54,56.3,34,35.3,137,11.7,27,-0.2,遠州灘
2022,6,16,01,54,59.9,37,32.8,137,11.2,15,0.9,能登半島沖
2022,6,16,01,56,11.4,37,58.2,141,41.1,48,1.0,宮城県沖
2022,6,16,01,57,19.5,35,47.1,136,52.3,7,-0.2,岐阜県美濃中西部
2022,6,16,01,59,38.0,28,13.3,129,36.5,21,0.8,奄美大島近海
2022,6,16,02,01,34.0,36,16.6,138,0.5,8,-0.2,長野県中部
2022,6,16,02,05,20.7,37,49.3,138,42.2,18,1.6,新潟県下越沖
2022,6,16,02,06,3.6,37,31.5,137,16.0,11,1.1,石川県能登地方
2022,6,16,02,07,9.9,36,56.0,138,35.9,9,0.4,長野県北部
2022,6,16,02,08,14.3,43,33.7,144,39.0,153,1.9,釧路地方中南部
2022,6,16,02,12,27.2,33,45.4,134,2.8,8,0.7,高知県中部
2022,6,16,02,16,58.1,37,20.6,141,46.2,40,2.2,福島県沖
2022,6,16,02,18,35.9,25,11.5,124,58.1,7,2.3,宮古島近海
2022,6,16,02,21,9.2,33,3.9,131,10.6,9,0.1,熊本県阿蘇地方
2022,6,16,02,27,10.2,37,31.8,137,13.7,12,2.4,能登半島沖
2022,6,16,02,27,12.9,37,31.7,137,14.1,13,4.0,能登半島沖
2022,6,16,02,27,44.3,31,40.4,131,30.7,43,0.6,日向灘
2022,6,16,02,28,27.8,37,18.2,141,53.6,40,1.3,福島県沖
2022,6,16,02,30,24.6,37,45.0,142,23.5,24,1.6,福島県沖
2022,6,16,02,30,50.8,39,14.5,142,34.7,21,1.7,岩手県沖
2022,6,16,02,32,0.5,39,28.9,142,55.4,3,1.8,三陸沖
2022,6,16,02,33,40.7,34,3.4,135,16.6,8,0.0,和歌山県北部
2022,6,16,02,34,32.4,37,18.3,141,53.0,39,1.1,福島県沖
2022,6,16,02,38,9.9,34,27.1,134,59.9,11,0.5,大阪湾
2022,6,16,02,42,52.7,37,58.5,141,40.2,49,0.9,宮城県沖
2022,6,16,02,47,21.2,37,50.8,141,34.5,48,1.0,福島県沖
2022,6,16,02,51,20.4,28,29.2,129,27.4,12,1.0,奄美大島近海
2022,6,16,02,52,54.5,32,36.8,130,41.4,3,0.3,熊本県熊本地方
2022,6,16,02,53,19.1,37,41.2,141,32.9,56,1.2,福島県沖
2022,6,16,02,53,44.3,36,59.1,141,27.3,13,1.6,福島県沖
2022,6,16,02,58,24.8,37,53.7,141,41.3,56,1.1,宮城県沖
2022,6,16,03,06,45.1,36,49.8,140,35.7,8,0.4,茨城県北部
2022,6,16,03,06,57.8,37,31.1,137,16.7,12,0.5,石川県能登地方
2022,6,16,03,10,21.4,34,48.1,135,27.9,11,0.6,大阪府北部
2022,6,16,03,11,42.7,30,9.1,142,36.8,49,3.9,鳥島近海
2022,6,16,03,16,23.9,39,37.5,143,13.5,13,1.6,三陸沖
2022,6,16,03,17,45.7,35,23.7,133,50.6,9,-0.4,鳥取県中部
2022,6,16,03,20,6.2,37,45.8,140,0.4,8,0.8,福島県会津
2022,6,16,03,21,35.5,37,44.5,141,35.1,53,1.5,福島県沖
2022,6,16,03,24,6.4,37,30.4,137,15.3,13,0.8,石川県能登地方
2022,6,16,03,30,59.4,38,54.5,140,51.7,7,0.5,宮城県北部
2022,6,16,03,32,52.8,32,51.7,130,52.3,10,0.6,熊本県熊本地方
2022,6,16,03,35,38.6,31,58.2,130,29.4,6,-0.4,鹿児島県薩摩地方
2022,6,16,03,36,42.4,37,30.0,137,13.4,10,0.5,石川県能登地方
2022,6,16,03,37,26.2,41,36.3,142,59.8,39,1.5,浦河沖
2022,6,16,03,38,19.9,33,24.4,130,12.3,15,0.1,佐賀県南部
2022,6,16,03,39,53.9,37,50.6,141,36.3,49,2.9,福島県沖
2022,6,16,03,40,22.3,36,35.8,137,51.1,17,0.2,長野県北部
2022,6,16,03,43,45.5,37,46.2,141,35.9,54,1.0,福島県沖
2022,6,16,03,44,41.0,33,50.8,134,58.4,13,1.0,紀伊水道
2022,6,16,03,48,29.1,37,50.2,142,34.2,39,2.0,宮城県沖
2022,6,16,03,49,40.1,34,14.3,135,15.2,6,0.1,和歌山県北部
2022,6,16,03,49,56.0,32,29.4,130,31.6,10,1.6,熊本県天草・芦北地方
2022,6,16,03,50,7.6,39,40.9,142,8.0,46,1.7,岩手県沖
2022,6,16,03,51,32.9,33,16.7,131,24.5,5,-0.1,大分県中部
2022,6,16,03,51,53.3,39,48.9,142,21.5,10,1.4,岩手県沖
2022,6,16,03,55,33.2,35,37.3,135,43.2,10,0.3,若狭湾
2022,6,16,03,59,3.5,37,41.6,141,32.7,54,1.4,福島県沖
2022,6,16,03,59,25.0,32,29.0,130,30.8,1,-0.1,熊本県天草・芦北地方
2022,6,16,04,01,19.3,32,29.4,130,31.5,9,0.3,熊本県天草・芦北地方
2022,6,16,04,02,55.9,31,58.2,130,29.6,9,0.0,鹿児島県薩摩地方
2022,6,16,04,06,1.9,34,9.7,135,18.5,6,0.0,和歌山県北部
2022,6,16,04,08,30.4,37,44.5,141,49.1,44,1.1,福島県沖
2022,6,16,04,09,46.9,37,8.6,140,23.7,111,1.3,福島県中通り
2022,6,16,04,11,2.6,37,31.3,137,15.3,14,1.1,石川県能登地方
2022,6,16,04,14,33.0,38,18.6,141,31.4,19,0.6,宮城県中部
2022,6,16,04,14,57.7,37,51.2,142,1.5,34,1.4,宮城県沖
2022,6,16,04,15,31.0,40,27.3,145,38.7,28,1.8,三陸沖
2022,6,16,04,20,49.5,32,41.0,129,56.8,10,-0.2,橘湾
2022,6,16,04,21,30.9,35,37.2,136,30.5,12,-0.1,岐阜県美濃中西部
2022,6,16,04,26,6.7,38,53.2,140,51.6,7,0.7,宮城県北部
2022,6,16,04,29,41.2,38,20.7,142,5.7,33,0.7,宮城県沖
2022,6,16,04,30,9.2,37,46.5,144,29.5,17,1.7,福島県沖
2022,6,16,04,30,58.8,36,21.8,137,59.8,12,-0.3,長野県中部
2022,6,16,04,31,55.9,37,52.9,141,41.5,55,1.3,宮城県沖
2022,6,16,04,33,2.3,37,32.1,137,13.6,11,0.7,能登半島沖
2022,6,16,04,34,36.1,38,35.0,144,47.3,22,1.6,三陸沖
2022,6,16,04,40,50.6,37,45.9,141,34.3,51,1.2,福島県沖
2022,6,16,04,41,36.5,37,31.2,137,16.9,11,1.1,石川県能登地方
2022,6,16,04,42,34.1,37,50.0,141,36.1,50,1.0,福島県沖
2022,6,16,04,44,4.2,37,49.8,141,36.5,49,1.5,福島県沖
2022,6,16,04,44,37.4,37,29.7,137,13.0,11,0.6,石川県能登地方
2022,6,16,04,48,31.5,35,6.6,137,37.4,41,1.2,愛知県東部
2022,6,16,04,50,8.8,31,15.7,129,56.7,7,0.8,薩摩半島西方沖
2022,6,16,04,50,17.2,37,31.1,137,18.4,11,0.7,石川県能登地方
2022,6,16,04,51,39.1,37,31.6,137,13.4,11,0.6,能登半島沖
2022,6,16,04,53,23.2,37,30.5,137,14.1,13,2.2,石川県能登地方
2022,6,16,04,56,11.4,28,40.4,129,7.5,11,1.4,トカラ列島近海
2022,6,16,04,58,22.7,30,11.1,142,48.3,67,3.9,鳥島近海
2022,6,16,05,00,28.2,37,16.9,139,59.7,8,0.6,福島県中通り
2022,6,16,05,00,39.1,37,31.8,137,13.6,14,0.8,能登半島沖
2022,6,16,05,00,43.5,38,27.8,142,4.1,39,0.9,宮城県沖
2022,6,16,05,02,56.8,37,32.1,137,14.9,13,0.7,能登半島沖
2022,6,16,05,03,53.8,37,31.3,137,15.2,15,1.0,石川県能登地方
2022,6,16,05,07,18.5,43,39.1,142,50.8,37,1.0,上川地方中部
2022,6,16,05,09,21.0,37,47.9,141,38.2,52,0.8,福島県沖
2022,6,16,05,09,35.2,33,30.8,135,28.4,30,0.4,和歌山県南方沖
2022,6,16,05,12,21.1,28,58.0,130,7.1,26,1.5,奄美大島北東沖
2022,6,16,05,13,49.3,38,1.9,141,21.4,67,1.5,宮城県沖
2022,6,16,05,14,32.4,41,18.2,145,48.8,12,-,釧路沖
2022,6,16,05,16,31.1,35,35.0,135,45.3,13,0.0,若狭湾
2022,6,16,05,18,38.5,38,5.7,144,44.6,7,1.1,三陸沖
2022,6,16,05,19,44.7,42,36.9,145,12.0,29,1.4,釧路沖
2022,6,16,05,22,37.3,35,36.5,136,40.1,12,0.3,岐阜県美濃中西部
2022,6,16,05,25,16.4,38,19.7,141,36.7,53,0.8,宮城県沖
2022,6,16,05,26,21.6,37,50.8,141,34.3,47,1.0,福島県沖
2022,6,16,05,27,25.2,36,19.5,138,0.8,8,-0.4,長野県中部
2022,6,16,05,27,41.4,30,33.5,131,13.8,31,1.1,種子島近海
2022,6,16,05,36,29.5,37,53.9,141,42.7,52,1.3,宮城県沖
2022,6,16,05,36,49.2,35,27.1,136,20.1,12,0.7,滋賀県北部
2022,6,16,05,41,47.3,32,29.3,130,31.8,10,0.4,熊本県天草・芦北地方
2022,6,16,05,47,37.8,37,54.2,141,44.1,58,2.6,宮城県沖
2022,6,16,05,53,6.2,35,24.5,136,53.2,9,-0.2,岐阜県美濃中西部
2022,6,16,05,53,13.5,36,33.9,139,22.6,8,0.9,群馬県南部
2022,6,16,05,54,14.0,37,32.3,137,13.8,11,0.7,能登半島沖
2022,6,16,05,55,8.2,38,47.7,141,45.1,55,1.9,宮城県沖
2022,6,16,06,05,23.8,35,43.5,140,58.7,31,1.0,千葉県東方沖
2022,6,16,06,06,35.3,37,13.8,142,9.0,22,1.2,福島県沖
2022,6,16,06,09,56.3,38,10.0,138,23.1,11,2.1,佐渡付近
2022,6,16,06,10,25.4,38,35.2,144,47.8,22,1.7,三陸沖
2022,6,16,06,11,0.3,37,31.3,137,13.5,11,0.6,能登半島沖
2022,6,16,06,14,0.7,37,49.8,141,36.9,48,1.2,福島県沖
2022,6,16,06,17,8.3,24,57.3,122,56.4,115,1.7,与那国島近海
2022,6,16,06,17,28.7,36,17.6,141,6.3,22,1.3,茨城県沖
2022,6,16,06,19,20.4,32,41.4,132,1.4,41,0.8,日向灘
2022,6,16,06,19,25.7,38,9.9,138,23.3,10,1.3,佐渡付近
2022,6,16,06,20,47.3,34,46.2,138,15.2,17,0.2,静岡県中部
2022,6,16,06,22,31.9,37,50.0,141,36.9,49,1.3,福島県沖
2022,6,16,06,27,54.2,35,35.1,139,21.5,27,0.4,神奈川県西部
2022,6,16,06,28,38.1,30,26.5,131,9.4,30,2.3,種子島近海
2022,6,16,06,30,3.1,37,42.6,141,33.6,54,1.3,福島県沖
2022,6,16,06,32,23.6,30,26.7,131,12.9,36,-,種子島近海
2022,6,16,06,32,27.6,37,30.1,137,12.8,13,0.6,石川県能登地方
2022,6,16,06,34,23.2,37,39.5,141,32.9,53,1.1,福島県沖
2022,6,16,06,36,49.3,38,53.6,144,40.5,14,1.3,三陸沖
2022,6,16,06,39,40.7,39,57.7,140,33.5,12,0.6,秋田県内陸北部
2022,6,16,06,43,31.7,40,10.2,139,31.8,210,2.3,秋田県沖
2022,6,16,06,45,51.6,35,31.0,136,47.2,6,-0.6,岐阜県美濃中西部
2022,6,16,06,54,49.2,37,31.0,137,12.1,10,0.9,能登半島沖
2022,6,16,06,58,42.8,37,41.0,141,53.2,9,1.2,福島県沖
2022,6,16,07,00,1.7,36,37.0,139,23.5,6,0.0,栃木県北部
2022,6,16,07,00,14.4,34,51.2,132,11.4,10,-0.2,島根県西部
2022,6,16,07,02,3.5,32,29.6,130,31.4,13,-0.1,熊本県天草・芦北地方
2022,6,16,07,06,17.4,39,3.1,140,52.6,9,1.1,岩手県内陸南部
2022,6,16,07,15,56.7,32,43.9,131,6.9,8,0.3,熊本県熊本地方
2022,6,16,07,17,1.2,36,44.0,143,51.3,31,1.7,関東東方沖
2022,6,16,07,17,24.8,34,38.2,136,24.9,12,0.5,三重県中部
2022,6,16,07,19,47.7,30,26.6,131,9.9,30,1.3,種子島近海
2022,6,16,07,23,47.0,23,54.4,143,28.0,93,-,硫黄島近海
2022,6,16,07,24,34.3,39,28.7,144,47.5,37,1.2,三陸沖
2022,6,16,07,29,0.7,33,56.5,135,14.2,7,0.3,和歌山県北部
2022,6,16,07,31,35.4,34,1.0,135,14.2,4,0.5,和歌山県北部
2022,6,16,07,31,52.4,27,17.5,128,41.2,27,1.3,沖縄本島近海
2022,6,16,07,32,58.0,37,30.2,137,15.0,12,1.4,石川県能登地方
2022,6,16,07,36,18.4,32,33.2,131,30.1,13,0.3,宮崎県北部山沿い
2022,6,16,07,37,32.9,35,51.7,140,28.0,40,1.1,千葉県北西部
2022,6,16,07,39,17.8,27,18.0,128,44.6,30,1.3,沖縄本島近海
2022,6,16,07,40,4.6,37,45.2,141,33.9,52,1.0,福島県沖
2022,6,16,07,40,33.6,28,10.8,129,15.9,39,1.6,奄美大島近海
2022,6,16,07,41,23.1,35,47.1,136,8.6,8,1.1,福井県嶺北
2022,6,16,07,41,53.2,32,29.1,130,34.3,11,1.4,熊本県熊本地方
2022,6,16,07,46,30.0,28,13.8,129,30.3,32,1.2,奄美大島近海
2022,6,16,07,48,13.5,33,58.8,135,6.5,8,0.5,和歌山県北部
2022,6,16,07,49,40.1,37,50.7,141,34.4,47,1.1,福島県沖
2022,6,16,07,49,42.0,35,3.8,135,38.2,12,0.3,京都府南部
2022,6,16,07,51,34.5,35,5.5,134,52.2,7,0.2,兵庫県南東部
2022,6,16,07,57,39.7,24,55.8,123,15.4,126,2.0,与那国島近海
2022,6,16,08,00,50.4,39,6.8,144,32.5,20,1.1,三陸沖
2022,6,16,08,02,7.2,32,41.4,131,13.1,8,0.9,宮崎県北部山沿い
2022,6,16,08,07,37.6,37,50.9,141,36.0,49,1.6,福島県沖
2022,6,16,08,12,29.5,37,30.5,137,11.7,12,1.1,能登半島沖
2022,6,16,08,12,49.7,28,1.4,131,11.1,87,4.0,奄美大島近海
2022,6,16,08,22,33.3,37,46.8,141,36.1,53,1.4,福島県沖
2022,6,16,08,23,4.4,40,7.2,141,43.9,66,0.4,岩手県沿岸北部
2022,6,16,08,23,38.9,36,34.1,139,25.4,6,0.7,群馬県南部
2022,6,16,08,24,55.9,35,48.6,137,35.6,7,0.4,長野県南部
2022,6,16,08,26,40.0,37,17.0,142,13.2,18,1.0,福島県沖
2022,6,16,08,29,39.1,37,27.1,142,11.4,36,0.9,福島県沖
2022,6,16,08,29,46.8,37,52.2,143,54.8,25,0.6,三陸沖
2022,6,16,08,30,3.1,34,56.4,140,6.6,56,1.2,千葉県南東沖
2022,6,16,08,33,42.9,35,28.0,134,52.1,9,0.4,兵庫県北部
2022,6,16,08,38,51.6,37,50.8,141,35.2,47,1.1,福島県沖
2022,6,16,08,41,56.5,33,7.0,131,11.2,7,0.5,大分県西部
2022,6,16,08,44,54.6,39,5.9,142,26.1,25,1.0,岩手県沖
2022,6,16,08,51,53.2,37,46.3,141,34.9,52,1.4,福島県沖
2022,6,16,08,53,0.4,33,51.6,135,22.5,44,0.4,和歌山県北部
2022,6,16,08,54,56.1,37,46.7,142,31.3,18,2.0,福島県沖
2022,6,16,08,55,28.9,33,7.0,131,11.5,8,0.6,大分県西部
2022,6,16,08,59,25.9,37,2.0,140,32.0,8,1.1,福島県中通り
2022,6,16,09,05,52.6,35,28.7,142,40.3,30,1.8,関東東方沖
2022,6,16,09,05,52.7,38,15.0,142,18.8,36,2.2,宮城県沖
2022,6,16,09,08,43.5,37,11.0,142,11.1,17,1.6,福島県沖
2022,6,16,09,10,55.8,37,53.2,141,39.0,48,1.0,宮城県沖
2022,6,16,09,13,3.9,39,59.3,141,57.1,50,1.2,岩手県沿岸北部
2022,6,16,09,14,28.1,37,59.8,142,43.0,12,0.8,宮城県沖
2022,6,16,09,15,9.2,33,58.1,132,1.8,16,2.4,山口県東部
2022,6,16,09,18,31.4,38,15.4,142,19.8,34,1.2,宮城県沖
2022,6,16,09,18,48.9,35,45.0,138,15.2,9,0.3,山梨県中・西部
2022,6,16,09,19,17.5,37,27.6,137,17.9,13,1.0,石川県能登地方
2022,6,16,09,19,28.0,38,1.0,142,25.2,24,0.8,宮城県沖
2022,6,16,09,21,6.0,40,5.0,141,21.3,11,0.4,岩手県内陸北部
2022,6,16,09,22,38.1,37,51.1,141,34.5,48,1.2,福島県沖
2022,6,16,09,23,14.9,40,54.9,145,0.1,32,1.4,三陸沖
2022,6,16,09,24,40.0,37,31.5,137,14.6,14,0.5,能登半島沖
2022,6,16,09,26,14.1,46,45.1,155,5.1,30,4.4,北西太平洋
2022,6,16,09,26,58.2,31,26.8,131,21.4,49,0.8,宮崎県南部平野部
2022,6,16,09,27,32.9,32,37.5,131,59.0,39,0.6,日向灘
2022,6,16,09,27,55.3,35,54.3,138,3.8,9,-0.2,長野県南部
2022,6,16,09,36,27.8,37,58.4,141,40.4,48,1.0,宮城県沖
2022,6,16,09,39,20.4,27,18.3,129,41.6,27,2.7,奄美大島近海
2022,6,16,09,44,55.4,38,23.1,144,50.3,28,1.5,三陸沖
2022,6,16,09,47,5.3,36,47.9,140,32.7,9,0.3,茨城県北部
2022,6,16,09,47,7.7,38,19.9,138,27.3,15,1.0,佐渡付近
2022,6,16,09,47,18.0,32,56.2,130,27.4,12,1.8,熊本県熊本地方
2022,6,16,09,50,6.5,42,56.0,142,45.6,11,0.3,日高地方西部
2022,6,16,10,04,52.4,37,27.6,137,15.2,13,0.7,石川県能登地方
2022,6,16,10,06,4.7,35,49.4,138,4.1,9,0.2,長野県南部
2022,6,16,10,09,45.3,34,1.3,135,16.5,8,0.9,和歌山県北部
2022,6,16,10,14,45.4,36,41.6,140,34.6,13,1.0,茨城県北部
2022,6,16,10,15,44.7,32,38.4,132,0.8,33,0.3,日向灘
2022,6,16,10,18,15.1,33,0.8,130,32.0,9,0.5,熊本県熊本地方
2022,6,16,10,22,17.7,27,52.9,128,58.5,45,1.1,奄美大島近海
2022,6,16,10,22,21.9,37,44.6,141,34.0,52,0.9,福島県沖
2022,6,16,10,22,59.6,37,13.3,142,11.1,20,1.1,福島県沖
2022,6,16,10,24,1.2,41,15.1,144,13.7,33,0.9,十勝沖
2022,6,16,10,24,39.0,23,8.9,121,23.3,30,3.4,台湾付近
2022,6,16,10,26,3.2,33,24.8,134,8.4,9,-0.1,高知県東部
2022,6,16,10,27,44.7,37,27.6,137,15.2,14,0.7,石川県能登地方
2022,6,16,10,29,32.1,37,23.2,141,41.1,45,1.4,福島県沖
2022,6,16,10,30,41.6,25,4.4,123,21.3,136,2.4,石垣島北西沖
2022,6,16,10,33,48.1,39,21.4,144,36.9,28,2.5,三陸沖
2022,6,16,10,35,44.1,32,54.9,131,1.6,8,1.7,熊本県阿蘇地方
2022,6,16,10,36,5.7,35,0.5,137,49.0,18,0.0,静岡県西部
2022,6,16,10,43,2.9,35,17.2,140,40.5,16,1.7,千葉県東方沖
2022,6,16,10,47,41.0,30,25.1,130,0.4,123,0.9,種子島近海
2022,6,16,10,47,44.7,37,32.0,137,13.4,12,0.8,能登半島沖
2022,6,16,10,51,52.7,36,44.6,140,34.5,9,0.4,茨城県北部
2022,6,16,10,53,59.7,37,29.4,137,18.6,11,0.9,石川県能登地方
2022,6,16,10,54,43.9,29,56.7,131,2.0,38,1.7,種子島南東沖
2022,6,16,10,59,24.8,31,24.0,139,56.6,189,3.3,鳥島近海
2022,6,16,11,04,7.5,37,10.5,140,41.7,96,1.4,福島県浜通り
2022,6,16,11,05,58.5,24,15.7,123,43.9,13,1.2,西表島付近
2022,6,16,11,09,32.1,33,42.1,135,27.6,11,1.2,和歌山県南部
2022,6,16,11,09,37.8,33,42.2,135,27.6,11,2.6,和歌山県南部
2022,6,16,11,13,30.3,35,15.4,138,58.8,0,-0.5,静岡県東部
2022,6,16,11,20,39.9,37,30.3,137,12.4,8,0.7,石川県能登地方
2022,6,16,11,21,40.0,35,28.8,134,57.3,9,0.9,兵庫県北部
2022,6,16,11,25,13.7,32,55.6,130,8.3,4,0.5,長崎県南西部
2022,6,16,11,26,35.6,32,6.3,131,37.2,35,1.6,日向灘
2022,6,16,11,26,52.0,34,53.6,137,39.2,25,0.2,静岡県西部
2022,6,16,11,27,41.0,34,29.0,134,54.0,12,0.9,淡路島付近
2022,6,16,11,29,13.7,37,15.9,141,32.3,11,1.6,福島県沖
2022,6,16,11,29,14.5,35,54.2,138,55.1,135,0.9,埼玉県秩父地方
2022,6,16,11,29,17.2,40,3.5,142,4.5,35,0.7,岩手県沖
2022,6,16,11,29,28.1,33,32.5,130,2.9,13,-0.2,福岡県北西沖
2022,6,16,11,30,8.6,37,38.3,141,35.3,54,1.7,福島県沖
2022,6,16,11,31,46.9,39,30.9,140,58.1,12,1.2,岩手県内陸南部
2022,6,16,11,35,3.7,37,59.3,141,43.5,55,1.3,宮城県沖
2022,6,16,11,36,5.4,35,17.0,140,41.2,7,1.3,千葉県東方沖
2022,6,16,11,36,59.8,33,58.1,132,1.7,15,0.8,山口県東部
2022,6,16,11,42,18.2,37,41.2,141,39.6,63,1.1,福島県沖
2022,6,16,11,44,33.4,34,28.2,141,37.5,6,1.7,関東東方沖
2022,6,16,11,55,19.7,33,13.3,133,21.4,25,0.4,土佐湾
2022,6,16,11,55,39.8,37,28.5,137,15.1,15,0.8,石川県能登地方
2022,6,16,12,01,34.7,35,55.0,138,4.7,2,0.3,長野県南部
2022,6,16,12,01,47.8,33,32.2,130,3.2,11,0.5,福岡県北西沖
2022,6,16,12,07,2.0,34,58.1,137,48.5,24,0.5,静岡県西部
2022,6,16,12,08,7.5,35,52.1,137,40.7,11,0.6,長野県南部
2022,6,16,12,09,54.0,33,2.7,132,28.2,6,0.7,豊後水道
2022,6,16,12,10,46.0,35,53.3,137,39.0,6,0.1,長野県南部
2022,6,16,12,10,46.3,38,17.0,142,10.5,38,1.6,宮城県沖
2022,6,16,12,11,14.0,37,48.7,141,41.8,60,1.3,福島県沖
2022,6,16,12,11,55.0,33,6.5,131,11.7,3,0.9,大分県西部
2022,6,16,12,13,45.6,32,52.4,132,28.1,30,0.6,豊後水道
2022,6,16,12,14,49.5,36,34.1,139,38.5,3,0.4,栃木県南部
2022,6,16,12,22,10.5,40,12.4,142,7.2,34,2.4,岩手県沖
2022,6,16,12,22,51.0,36,14.1,141,8.4,35,1.2,茨城県沖
2022,6,16,12,24,54.1,34,40.9,136,32.9,17,1.5,三重県中部
2022,6,16,12,25,3.6,37,31.5,137,16.2,11,1.4,石川県能登地方
2022,6,16,12,27,9.8,37,52.8,141,40.8,55,0.7,宮城県沖
2022,6,16,12,27,19.8,34,43.5,137,2.2,14,0.9,三河湾
2022,6,16,12,27,22.7,28,7.0,129,13.6,30,1.7,奄美大島近海
