年,月,日,時,分,秒,緯度(度),緯度(分),経度(度),経度(分),深さ(km),Ｍ,震央地名
2022,6,14,03,41,8.3,43,32.0,145,33.5,120,1.3,国後島付近
2022,6,14,03,45,47.6,39,3.1,140,52.0,10,0.4,岩手県内陸南部
2022,6,14,03,47,43.8,31,58.7,130,31.1,10,1.1,鹿児島県薩摩地方
2022,6,14,03,52,56.2,35,17.6,135,10.7,6,0.2,京都府北部
2022,6,14,03,54,15.6,38,57.6,144,40.4,10,1.4,三陸沖
2022,6,14,03,56,56.2,35,53.9,137,40.4,6,-0.1,長野県南部
2022,6,14,04,02,43.9,36,1.3,138,3.8,6,-0.4,長野県中部
2022,6,14,04,03,59.2,37,30.3,137,15.3,12,0.5,石川県能登地方
2022,6,14,04,08,41.7,33,53.1,135,4.0,24,0.0,和歌山県北部
2022,6,14,04,09,32.7,37,31.8,137,15.0,15,1.4,石川県能登地方
2022,6,14,04,11,32.6,35,23.8,139,5.9,14,0.2,神奈川県西部
2022,6,14,04,11,35.2,33,48.0,135,9.2,17,0.7,紀伊水道
2022,6,14,04,13,2.8,36,56.9,139,41.0,6,-0.2,栃木県北部
2022,6,14,04,18,49.4,35,54.7,137,40.0,5,0.0,長野県南部
2022,6,14,04,20,5.0,33,36.1,134,45.5,34,1.0,紀伊水道
2022,6,14,04,24,38.4,34,56.8,132,51.3,13,0.6,広島県北部
2022,6,14,04,25,54.2,37,31.4,137,14.2,12,0.8,能登半島沖
2022,6,14,04,25,59.9,45,42.3,141,15.1,22,1.5,宗谷海峡
2022,6,14,04,29,50.4,36,4.6,140,8.7,79,0.7,茨城県南部
2022,6,14,04,31,53.6,37,31.1,137,16.5,11,1.5,石川県能登地方
2022,6,14,04,34,14.0,36,9.9,137,57.4,7,-0.6,長野県中部
2022,6,14,04,34,33.7,37,46.0,140,3.3,9,0.3,福島県会津
2022,6,14,04,35,1.9,37,31.3,137,19.0,13,1.1,石川県能登地方
2022,6,14,04,36,21.2,37,31.2,137,16.4,10,0.5,石川県能登地方
2022,6,14,04,36,52.4,36,30.8,141,9.4,35,0.7,茨城県沖
2022,6,14,04,41,13.9,37,30.8,137,16.0,12,0.5,石川県能登地方
2022,6,14,04,42,41.6,32,15.0,130,33.1,7,0.5,熊本県天草・芦北地方
2022,6,14,04,47,33.2,38,50.3,140,49.5,6,0.8,宮城県北部
2022,6,14,04,48,18.1,31,58.3,130,30.9,9,0.8,鹿児島県薩摩地方
2022,6,14,04,50,4.0,37,51.2,141,34.6,48,1.0,福島県沖
2022,6,14,04,50,29.9,32,42.5,132,3.0,38,1.7,日向灘
2022,6,14,04,51,6.3,31,23.6,130,37.3,10,1.4,鹿児島湾
2022,6,14,04,51,56.1,36,35.4,137,49.8,18,0.3,長野県北部
2022,6,14,04,52,22.1,37,30.0,137,14.8,14,0.8,石川県能登地方
2022,6,14,04,53,33.9,37,37.8,141,35.1,51,1.8,福島県沖
2022,6,14,04,55,42.1,39,48.2,143,38.1,15,1.8,三陸沖
2022,6,14,04,56,7.8,37,3.0,139,20.9,9,0.3,福島県会津
2022,6,14,04,59,31.6,36,13.6,137,32.8,3,1.0,岐阜県飛騨地方
2022,6,14,04,59,58.2,36,13.5,137,32.6,4,0.6,岐阜県飛騨地方
2022,6,14,05,05,4.3,37,14.1,142,14.4,10,1.0,福島県沖
2022,6,14,05,06,36.5,37,15.5,142,5.2,26,2.6,福島県沖
2022,6,14,05,08,48.5,37,27.9,141,35.8,44,1.1,福島県沖
2022,6,14,05,18,35.5,32,20.4,132,32.5,11,1.6,日向灘
2022,6,14,05,21,24.8,37,34.3,141,29.7,53,1.1,福島県沖
2022,6,14,05,21,48.2,35,4.7,140,13.2,33,1.0,千葉県南東沖
2022,6,14,05,25,9.4,38,55.0,144,40.1,17,2.0,三陸沖
2022,6,14,05,26,5.4,37,31.3,137,16.5,11,0.7,石川県能登地方
2022,6,14,05,27,3.3,39,44.8,142,17.7,15,1.5,岩手県沖
2022,6,14,05,27,22.8,37,31.2,137,14.2,12,1.1,能登半島沖
2022,6,14,05,28,33.6,34,0.6,131,8.6,12,0.5,山口県西部
2022,6,14,05,31,41.2,39,49.0,142,21.7,12,2.2,岩手県沖
2022,6,14,05,33,46.6,33,49.3,135,15.7,13,0.4,和歌山県北部
2022,6,14,05,34,19.9,35,5.1,139,27.1,109,2.4,相模湾
2022,6,14,05,36,30.5,37,56.0,141,40.0,50,1.0,宮城県沖
2022,6,14,05,36,35.8,34,0.6,131,8.6,10,0.4,山口県西部
2022,6,14,05,39,14.3,37,50.5,141,37.1,48,1.3,福島県沖
2022,6,14,05,39,47.8,37,47.6,141,35.0,53,1.0,福島県沖
2022,6,14,05,39,51.2,30,6.9,130,43.4,21,-,種子島近海
2022,6,14,05,40,56.8,37,50.1,141,36.6,48,1.5,福島県沖
2022,6,14,05,42,28.1,40,3.0,145,27.6,28,1.8,三陸沖
2022,6,14,05,46,2.3,37,49.7,141,35.8,49,0.9,福島県沖
2022,6,14,05,48,23.8,39,19.9,142,6.3,46,1.9,岩手県沖
2022,6,14,05,51,16.2,37,29.0,137,9.5,11,0.3,石川県能登地方
2022,6,14,05,51,29.7,37,28.4,137,10.2,10,0.6,石川県能登地方
2022,6,14,05,52,0.6,36,56.6,140,40.1,8,0.3,福島県浜通り
2022,6,14,05,52,26.2,34,0.6,131,8.6,12,0.6,山口県西部
2022,6,14,05,58,55.5,36,15.0,140,53.7,43,1.5,茨城県沖
2022,6,14,06,01,39.1,33,18.7,132,9.4,48,4.0,豊後水道
2022,6,14,06,02,41.4,39,49.1,142,21.7,11,1.5,岩手県沖
2022,6,14,06,03,10.5,38,7.1,144,47.3,33,1.3,三陸沖
2022,6,14,06,03,16.1,37,12.1,141,20.3,40,1.7,福島県沖
2022,6,14,06,05,29.8,33,18.6,132,9.6,47,1.6,豊後水道
2022,6,14,06,07,52.2,34,57.6,137,25.5,35,0.3,愛知県東部
2022,6,14,06,09,48.1,33,18.7,132,9.5,47,3.0,豊後水道
2022,6,14,06,10,2.6,36,1.4,139,57.2,42,1.7,茨城県南部
2022,6,14,06,11,40.6,37,49.0,141,36.3,49,1.0,福島県沖
2022,6,14,06,17,50.9,36,0.0,136,7.0,10,0.1,福井県嶺北
2022,6,14,06,20,4.7,33,18.9,132,9.2,47,1.1,豊後水道
2022,6,14,06,22,13.5,37,44.9,141,37.0,52,1.7,福島県沖
2022,6,14,06,23,23.4,33,19.6,132,9.1,47,0.4,豊後水道
2022,6,14,06,23,33.6,33,18.8,132,8.3,48,-,豊後水道
2022,6,14,06,23,45.6,37,50.0,141,36.2,49,1.3,福島県沖
2022,6,14,06,26,3.0,26,18.7,129,34.5,46,2.9,沖縄本島近海
2022,6,14,06,28,3.1,33,47.1,135,28.9,49,0.3,和歌山県南部
2022,6,14,06,28,20.8,37,50.8,141,36.7,50,0.8,福島県沖
2022,6,14,06,29,45.4,34,0.3,131,9.0,9,0.6,山口県西部
2022,6,14,06,30,57.0,34,0.8,131,8.5,11,0.6,山口県西部
2022,6,14,06,31,7.7,34,0.7,131,8.5,11,0.7,山口県西部
2022,6,14,06,32,47.8,36,24.3,141,3.4,41,2.4,茨城県沖
2022,6,14,06,35,36.5,37,53.4,141,40.5,53,1.0,宮城県沖
2022,6,14,06,42,24.8,37,58.6,141,41.8,54,1.0,宮城県沖
2022,6,14,06,43,28.5,31,34.3,130,39.7,14,0.6,鹿児島県薩摩地方
2022,6,14,06,47,3.1,34,0.5,131,8.5,11,0.7,山口県西部
2022,6,14,06,47,13.5,34,0.6,131,8.7,10,0.3,山口県西部
2022,6,14,06,48,16.2,33,28.5,140,58.5,44,1.6,八丈島東方沖
2022,6,14,06,56,42.1,36,28.3,141,4.8,38,1.4,茨城県沖
2022,6,14,07,00,2.1,36,49.1,141,22.6,5,-,茨城県沖
2022,6,14,07,00,3.3,36,33.4,137,47.3,4,0.2,長野県北部
2022,6,14,07,00,18.2,35,49.7,140,55.2,26,1.2,千葉県東方沖
2022,6,14,07,02,0.6,37,58.4,141,40.0,49,1.0,宮城県沖
2022,6,14,07,02,27.5,34,0.8,131,8.5,11,1.6,山口県西部
2022,6,14,07,03,4.9,34,0.7,131,8.3,11,1.1,山口県西部
2022,6,14,07,04,52.0,30,34.9,131,11.0,29,2.7,種子島近海
2022,6,14,07,07,33.3,34,0.8,131,8.4,10,1.5,山口県西部
2022,6,14,07,12,0.7,28,9.0,129,38.1,24,0.9,奄美大島近海
2022,6,14,07,12,44.2,35,18.6,140,6.3,71,1.5,千葉県南部
2022,6,14,07,16,8.3,33,19.2,132,9.2,46,1.2,豊後水道
2022,6,14,07,16,39.0,34,40.8,134,39.5,16,1.3,播磨灘
2022,6,14,07,17,18.5,37,42.8,141,46.2,65,2.4,福島県沖
2022,6,14,07,19,39.8,35,11.0,137,43.4,7,-0.5,愛知県東部
2022,6,14,07,22,9.3,33,29.8,135,4.4,18,1.2,和歌山県南方沖
2022,6,14,07,22,12.5,39,49.0,142,21.4,10,1.6,岩手県沖
2022,6,14,07,22,24.0,37,45.6,141,35.3,55,3.2,福島県沖
2022,6,14,07,22,54.5,32,29.5,131,52.1,41,1.0,日向灘
2022,6,14,07,24,17.0,36,11.1,137,40.3,7,0.2,長野県中部
2022,6,14,07,33,23.0,37,52.6,141,42.0,55,1.0,宮城県沖
2022,6,14,07,34,0.0,36,45.3,140,34.0,9,1.2,茨城県北部
2022,6,14,07,39,23.1,37,48.5,141,34.3,53,1.0,福島県沖
2022,6,14,07,40,44.2,38,57.9,144,40.3,12,2.0,三陸沖
2022,6,14,07,45,14.6,37,46.9,141,35.2,53,1.2,福島県沖
2022,6,14,07,49,28.5,37,42.6,141,33.3,53,1.0,福島県沖
2022,6,14,07,50,28.0,37,32.4,137,12.6,12,0.4,能登半島沖
2022,6,14,07,55,17.4,33,49.4,135,15.9,11,0.1,和歌山県北部
2022,6,14,07,55,57.1,44,31.5,148,17.0,100,3.2,択捉島南東沖
2022,6,14,08,00,30.2,34,37.8,133,50.4,19,1.0,岡山県南部
2022,6,14,08,00,45.1,34,0.8,131,8.4,10,1.5,山口県西部
2022,6,14,08,04,14.8,36,11.0,136,8.0,13,0.7,福井県嶺北
2022,6,14,08,04,52.4,34,37.3,140,28.0,48,0.9,千葉県南東沖
2022,6,14,08,06,20.5,41,1.0,145,57.0,14,1.7,釧路沖
2022,6,14,08,11,31.1,38,58.7,144,41.0,8,1.6,三陸沖
2022,6,14,08,18,23.0,38,56.0,144,39.3,10,1.5,三陸沖
2022,6,14,08,21,21.9,35,10.0,132,35.6,9,0.2,島根県西部
2022,6,14,08,26,2.7,43,18.4,143,51.3,147,-,十勝地方北部
2022,6,14,08,30,7.3,32,44.1,130,38.5,12,1.1,熊本県熊本地方
2022,6,14,08,32,1.4,38,25.6,142,9.6,27,1.4,宮城県沖
2022,6,14,08,34,48.7,38,1.0,141,44.3,54,0.9,宮城県沖
2022,6,14,08,38,10.8,37,31.5,137,14.4,15,0.9,能登半島沖
2022,6,14,08,39,44.3,35,39.5,140,12.9,67,1.1,千葉県北西部
2022,6,14,08,44,37.6,37,12.1,142,11.7,15,1.3,福島県沖
2022,6,14,08,45,18.7,37,16.3,141,53.6,36,1.2,福島県沖
2022,6,14,08,45,35.1,35,52.4,137,41.7,7,1.1,長野県南部
2022,6,14,08,46,24.2,37,58.8,141,40.5,47,1.0,宮城県沖
2022,6,14,08,54,42.3,37,44.6,138,38.1,18,1.3,新潟県上中越沖
2022,6,14,08,55,10.6,39,0.1,142,13.1,27,1.6,岩手県沖
2022,6,14,09,03,34.6,37,38.1,141,35.2,52,1.3,福島県沖
2022,6,14,09,06,5.3,39,6.9,144,23.4,28,1.1,三陸沖
2022,6,14,09,08,35.1,35,10.9,137,43.7,7,0.7,愛知県東部
2022,6,14,09,10,35.9,36,45.3,140,34.3,9,1.1,茨城県北部
2022,6,14,09,12,12.4,35,49.1,140,14.3,63,1.1,千葉県北西部
2022,6,14,09,12,24.4,35,49.1,140,15.7,62,1.0,千葉県北西部
2022,6,14,09,14,13.3,40,59.1,143,32.3,20,2.5,青森県東方沖
2022,6,14,09,17,8.7,37,30.8,137,15.5,11,1.1,石川県能登地方
2022,6,14,09,20,9.8,37,49.2,141,36.0,49,1.7,福島県沖
2022,6,14,09,20,58.3,43,27.0,142,26.7,11,0.6,上川地方南部
2022,6,14,09,23,32.5,39,12.9,141,49.4,56,0.8,岩手県沿岸南部
2022,6,14,09,25,16.6,34,9.9,135,6.7,7,0.3,紀伊水道
2022,6,14,09,27,35.0,36,3.5,137,35.2,7,0.3,岐阜県飛騨地方
2022,6,14,09,27,57.8,37,31.0,141,59.5,38,1.7,福島県沖
2022,6,14,09,32,55.2,27,46.9,129,12.6,37,2.3,奄美大島近海
2022,6,14,09,33,56.8,46,58.0,147,52.5,469,3.5,オホーツク海南部
2022,6,14,09,34,4.7,41,44.0,143,48.4,19,1.7,十勝沖
2022,6,14,09,34,24.5,37,44.8,141,34.2,53,1.1,福島県沖
2022,6,14,09,34,55.7,35,54.7,138,8.2,8,1.3,長野県南部
2022,6,14,09,43,0.8,37,50.8,141,33.3,47,-,福島県沖
2022,6,14,09,43,9.3,37,51.5,141,35.4,46,1.0,福島県沖
2022,6,14,09,43,32.1,35,29.0,139,2.8,16,0.3,神奈川県西部
2022,6,14,09,51,41.7,35,52.1,137,42.0,7,0.3,長野県南部
2022,6,14,10,01,50.5,34,56.1,132,48.4,8,2.3,広島県北部
2022,6,14,10,02,37.8,44,7.6,140,40.7,242,2.5,北海道西方沖
2022,6,14,10,04,39.3,32,42.3,132,2.2,38,1.5,日向灘
2022,6,14,10,05,39.0,37,15.3,141,34.2,13,1.5,福島県沖
2022,6,14,10,10,47.6,37,46.1,141,35.2,54,1.4,福島県沖
2022,6,14,10,10,59.0,38,58.5,144,39.7,13,2.4,三陸沖
2022,6,14,10,11,7.3,37,39.1,141,38.3,57,1.3,福島県沖
2022,6,14,10,11,25.5,37,49.9,141,36.5,48,1.6,福島県沖
2022,6,14,10,14,48.7,34,56.3,132,48.6,7,0.2,広島県北部
2022,6,14,10,19,3.0,38,17.9,141,12.5,77,0.9,宮城県沖
2022,6,14,10,23,5.7,37,30.4,137,12.6,14,1.1,石川県能登地方
2022,6,14,10,30,23.3,37,30.3,137,12.7,13,0.9,石川県能登地方
2022,6,14,10,34,37.3,36,8.3,140,5.4,65,1.0,茨城県南部
2022,6,14,10,38,11.8,41,28.2,143,14.3,28,1.4,青森県東方沖
2022,6,14,10,45,44.9,35,47.6,136,54.4,11,0.5,岐阜県美濃中西部
2022,6,14,10,46,2.1,34,56.1,132,48.5,8,2.0,広島県北部
2022,6,14,10,46,30.4,41,49.8,142,13.1,48,1.2,浦河沖
2022,6,14,10,47,34.6,34,56.0,132,48.5,8,0.8,広島県北部
2022,6,14,10,51,36.2,37,46.7,144,22.6,22,1.8,福島県沖
2022,6,14,10,53,50.3,34,56.2,132,48.5,8,0.7,広島県北部
2022,6,14,10,53,54.6,34,57.2,135,33.9,11,0.6,京都府南部
2022,6,14,10,58,20.1,32,8.7,130,25.1,5,0.1,熊本県天草・芦北地方
2022,6,14,11,00,26.6,38,18.2,142,5.9,33,1.3,宮城県沖
2022,6,14,11,07,27.5,35,0.2,132,53.4,8,0.6,広島県北部
2022,6,14,11,17,51.0,33,22.4,142,15.4,43,4.3,八丈島東方沖
2022,6,14,11,21,28.4,34,2.6,135,15.5,4,0.2,和歌山県北部
2022,6,14,11,24,47.3,34,56.4,132,48.6,7,0.2,広島県北部
2022,6,14,11,25,24.1,37,33.2,137,11.1,15,0.5,能登半島沖
2022,6,14,11,25,49.6,33,22.9,142,14.9,41,3.5,八丈島東方沖
2022,6,14,11,31,20.7,42,51.8,142,32.4,10,0.1,日高地方西部
2022,6,14,11,32,38.9,37,46.7,141,39.0,54,1.0,福島県沖
2022,6,14,11,34,14.8,35,31.4,138,58.3,18,0.7,山梨県東部・富士五湖
2022,6,14,11,44,25.7,33,22.9,142,15.3,42,3.2,八丈島東方沖
2022,6,14,11,48,1.3,37,32.5,137,14.4,15,0.8,能登半島沖
2022,6,14,11,52,14.0,36,6.8,137,18.5,8,0.3,岐阜県飛騨地方
2022,6,14,11,52,23.8,38,55.2,142,24.4,33,2.5,宮城県沖
2022,6,14,11,53,41.3,38,56.1,140,51.3,7,0.8,宮城県北部
2022,6,14,11,55,47.5,38,57.3,144,43.4,31,1.9,三陸沖
2022,6,14,11,58,24.7,38,15.9,141,16.6,74,1.0,宮城県沖
2022,6,14,11,59,56.1,37,49.2,141,36.8,49,2.0,福島県沖
2022,6,14,12,03,16.8,37,44.1,141,33.4,51,1.6,福島県沖
2022,6,14,12,04,17.9,34,56.0,132,48.7,8,0.9,広島県北部
2022,6,14,12,07,11.3,35,47.3,140,51.9,23,2.1,千葉県東方沖
2022,6,14,12,09,36.6,37,2.0,139,21.9,8,0.5,福島県会津
2022,6,14,12,15,17.4,36,34.7,139,20.0,7,0.5,群馬県南部
2022,6,14,12,15,44.8,32,2.4,129,45.1,10,0.7,天草灘
2022,6,14,12,16,15.8,35,48.3,140,59.7,22,1.8,千葉県東方沖
2022,6,14,12,17,7.8,28,21.4,129,32.6,25,0.6,奄美大島近海
2022,6,14,12,18,18.5,33,5.0,130,29.5,13,0.9,福岡県筑後地方
2022,6,14,12,19,2.3,36,49.5,140,35.1,5,0.4,茨城県北部
2022,6,14,12,19,23.5,34,39.8,137,55.7,16,1.1,遠州灘
2022,6,14,12,20,14.1,32,26.8,131,29.4,14,0.6,宮崎県北部平野部
2022,6,14,12,21,22.7,38,0.6,141,41.9,47,0.9,宮城県沖
2022,6,14,12,22,41.4,42,47.0,145,26.0,32,1.6,釧路沖
2022,6,14,12,22,52.1,38,52.6,142,26.7,34,1.1,宮城県沖
2022,6,14,12,24,33.4,34,55.3,137,51.9,19,0.9,静岡県西部
2022,6,14,12,28,22.5,25,33.2,124,2.1,145,2.8,石垣島北西沖
2022,6,14,12,30,16.3,39,0.0,140,53.0,5,1.3,岩手県内陸南部
2022,6,14,12,30,38.3,37,35.2,141,47.8,42,1.3,福島県沖
2022,6,14,12,31,7.0,33,27.4,142,12.6,36,2.8,八丈島東方沖
2022,6,14,12,31,15.2,33,50.4,132,33.8,46,2.0,安芸灘
2022,6,14,12,34,59.5,37,40.2,141,31.9,56,2.3,福島県沖
2022,6,14,12,36,26.9,35,48.6,140,57.9,24,1.2,千葉県東方沖
2022,6,14,12,37,2.7,35,11.2,132,34.5,10,0.0,島根県西部
2022,6,14,12,37,4.0,35,5.5,138,2.3,14,0.1,静岡県西部
2022,6,14,12,37,31.5,27,22.6,129,3.4,25,1.3,奄美大島近海
2022,6,14,12,37,35.6,36,48.1,141,22.6,7,1.6,茨城県沖
2022,6,14,12,37,40.1,35,2.8,138,13.8,19,1.4,静岡県中部
2022,6,14,12,41,58.3,27,22.6,129,2.9,28,1.7,奄美大島近海
2022,6,14,12,42,28.2,37,46.6,141,40.5,54,0.8,福島県沖
2022,6,14,12,43,41.5,36,39.6,139,17.8,9,0.4,群馬県北部
2022,6,14,12,43,59.3,37,51.0,141,34.7,47,1.3,福島県沖
2022,6,14,12,48,35.0,37,45.8,140,3.8,11,0.8,福島県会津
2022,6,14,12,48,51.0,37,25.2,141,52.6,38,1.8,福島県沖
2022,6,14,12,50,33.9,26,57.0,128,54.4,30,1.4,沖縄本島近海
2022,6,14,12,57,57.8,34,56.1,132,48.4,8,0.7,広島県北部
2022,6,14,12,58,21.7,37,50.8,141,32.2,48,1.3,福島県沖
2022,6,14,12,59,4.4,34,0.5,135,10.2,9,0.2,和歌山県北部
2022,6,14,13,01,4.7,38,57.1,144,44.3,39,1.9,三陸沖
2022,6,14,13,02,19.3,24,3.7,122,29.5,40,2.0,与那国島近海
2022,6,14,13,02,20.7,37,30.7,137,13.4,11,0.8,石川県能登地方
2022,6,14,13,08,19.4,35,51.9,136,55.0,10,0.5,岐阜県美濃中西部
2022,6,14,13,09,41.9,31,14.1,131,34.1,27,1.6,大隅半島東方沖
2022,6,14,13,16,21.1,37,32.5,137,11.8,15,0.9,能登半島沖
2022,6,14,13,17,51.8,37,45.3,141,36.4,58,1.3,福島県沖
2022,6,14,13,20,45.0,39,10.7,144,48.0,20,2.6,三陸沖
