年,月,日,時,分,秒,緯度(度),緯度(分),経度(度),経度(分),深さ(km),Ｍ,震央地名
2022,6,8,02,22,59.5,33,42.6,130,13.2,11,1.6,福岡県北西沖
2022,6,8,02,23,15.6,37,52.5,141,37.7,49,3.2,福島県沖
2022,6,8,02,25,45.9,37,35.9,141,34.1,54,2.0,福島県沖
2022,6,8,02,28,7.7,35,23.4,133,51.2,8,0.4,鳥取県中部
2022,6,8,02,30,47.7,37,45.6,141,35.4,54,1.4,福島県沖
2022,6,8,02,30,50.4,34,5.5,135,5.8,6,0.2,紀伊水道
2022,6,8,02,31,15.7,25,8.7,123,47.3,11,2.6,石垣島北西沖
2022,6,8,02,32,49.3,33,9.1,132,26.3,7,0.3,愛媛県南予
2022,6,8,02,33,4.0,39,7.9,144,35.2,27,1.5,三陸沖
2022,6,8,02,34,49.8,37,50.9,141,35.0,50,1.3,福島県沖
2022,6,8,02,37,58.8,34,52.7,132,44.2,13,0.4,広島県北部
2022,6,8,02,40,54.8,37,9.8,142,13.7,10,1.1,福島県沖
2022,6,8,02,41,13.1,24,46.0,125,15.7,48,1.4,宮古島近海
2022,6,8,02,42,40.4,25,6.2,123,46.1,17,2.7,石垣島北西沖
2022,6,8,02,43,1.5,37,50.4,141,37.4,49,1.0,福島県沖
2022,6,8,02,44,9.2,38,26.5,142,7.1,39,1.5,宮城県沖
2022,6,8,02,45,1.7,25,7.6,123,46.1,15,2.3,石垣島北西沖
2022,6,8,02,46,17.9,37,10.5,142,4.0,23,1.5,福島県沖
2022,6,8,02,47,28.4,39,40.9,142,14.3,39,1.2,岩手県沖
2022,6,8,02,48,2.0,35,23.4,133,50.8,8,-0.1,鳥取県中部
2022,6,8,02,48,17.3,25,8.6,123,46.5,27,1.8,石垣島北西沖
2022,6,8,02,50,16.9,37,49.7,141,37.3,49,1.5,福島県沖
2022,6,8,02,50,27.6,36,53.5,140,32.4,6,0.2,福島県中通り
2022,6,8,02,53,37.7,34,52.7,132,44.3,11,0.5,広島県北部
2022,6,8,02,53,41.2,34,20.0,137,28.1,22,1.2,遠州灘
2022,6,8,02,56,7.1,35,0.9,137,49.1,19,0.3,静岡県西部
2022,6,8,02,59,7.4,34,12.3,135,9.7,6,1.8,和歌山県北部
2022,6,8,03,01,46.9,35,29.2,138,56.1,18,0.4,山梨県東部・富士五湖
2022,6,8,03,02,2.9,25,7.8,123,44.6,23,2.2,石垣島北西沖
2022,6,8,03,06,24.8,36,35.6,140,29.0,93,1.0,茨城県北部
2022,6,8,03,06,51.2,34,19.2,141,32.4,12,1.4,関東東方沖
2022,6,8,03,09,4.2,35,23.2,133,50.9,9,0.0,鳥取県中部
2022,6,8,03,09,29.0,28,16.9,129,28.1,25,0.7,奄美大島近海
2022,6,8,03,11,48.5,33,54.8,135,10.8,7,0.8,和歌山県北部
2022,6,8,03,14,17.3,33,57.2,136,7.5,16,0.2,三重県南部
2022,6,8,03,14,51.4,37,50.0,141,35.8,49,1.3,福島県沖
2022,6,8,03,15,25.4,36,32.8,139,23.4,7,0.6,群馬県南部
2022,6,8,03,16,56.2,35,14.8,135,58.3,14,0.7,滋賀県南部
2022,6,8,03,17,44.1,27,21.3,128,56.8,20,0.3,沖縄本島近海
2022,6,8,03,19,11.5,32,32.3,129,59.0,12,-0.2,天草灘
2022,6,8,03,22,13.9,33,38.2,141,42.8,25,2.7,八丈島東方沖
2022,6,8,03,23,39.9,29,12.8,129,8.4,6,1.6,トカラ列島近海
2022,6,8,03,25,27.7,39,3.6,142,29.4,31,1.0,岩手県沖
2022,6,8,03,25,42.0,36,33.8,139,23.3,5,-0.1,群馬県南部
2022,6,8,03,26,47.6,34,43.3,140,37.6,44,1.2,千葉県南東沖
2022,6,8,03,32,37.4,33,31.4,140,43.7,46,1.2,八丈島東方沖
2022,6,8,03,32,45.2,28,14.9,129,28.4,32,1.1,奄美大島近海
2022,6,8,03,34,7.2,33,45.6,133,57.1,32,1.0,高知県中部
2022,6,8,03,36,22.4,41,51.7,139,51.5,14,0.2,北海道南西沖
2022,6,8,03,38,31.3,34,43.2,140,37.7,45,1.3,千葉県南東沖
2022,6,8,03,40,35.6,37,30.7,137,16.3,12,0.9,石川県能登地方
2022,6,8,03,42,23.3,37,13.3,142,9.4,22,1.5,福島県沖
2022,6,8,03,43,12.7,38,0.1,144,26.1,24,1.8,三陸沖
2022,6,8,03,44,55.7,32,55.3,130,8.6,5,0.7,長崎県南西部
2022,6,8,03,45,51.4,37,56.7,141,41.6,56,1.1,宮城県沖
2022,6,8,03,46,26.6,38,5.3,141,54.1,43,0.9,宮城県沖
2022,6,8,03,47,9.1,37,47.5,141,36.2,52,1.1,福島県沖
2022,6,8,03,50,24.9,34,58.0,134,45.4,15,0.4,兵庫県南西部
2022,6,8,03,50,52.7,34,41.6,134,24.8,12,0.3,播磨灘
2022,6,8,03,51,5.3,26,38.3,130,10.7,45,2.5,奄美大島近海
2022,6,8,03,55,0.5,35,2.5,135,33.9,13,0.2,京都府南部
2022,6,8,03,55,16.3,37,50.9,141,36.1,50,1.6,福島県沖
2022,6,8,03,56,59.8,37,50.8,141,36.7,51,1.1,福島県沖
2022,6,8,03,59,41.1,37,51.0,141,35.3,48,1.4,福島県沖
2022,6,8,03,59,43.3,35,53.4,138,1.4,9,-0.1,長野県南部
2022,6,8,04,04,6.7,35,2.4,135,34.0,12,1.0,京都府南部
2022,6,8,04,05,10.7,34,6.7,135,12.8,4,0.0,和歌山県北部
2022,6,8,04,06,21.1,36,7.8,135,57.4,13,0.6,福井県沖
2022,6,8,04,06,46.8,36,13.2,139,16.5,103,1.0,埼玉県北部
2022,6,8,04,07,49.9,33,48.8,141,43.4,17,2.2,八丈島東方沖
2022,6,8,04,08,3.3,37,4.5,139,21.5,8,0.5,福島県会津
2022,6,8,04,13,19.8,34,51.6,136,54.7,17,1.2,愛知県西部
2022,6,8,04,18,51.8,37,50.1,141,36.7,49,1.4,福島県沖
2022,6,8,04,19,6.1,37,50.0,141,35.8,47,1.0,福島県沖
2022,6,8,04,19,43.0,37,49.7,141,35.5,50,1.3,福島県沖
2022,6,8,04,20,17.1,37,13.9,142,8.7,23,1.2,福島県沖
2022,6,8,04,20,42.0,37,30.4,137,15.3,14,1.0,石川県能登地方
2022,6,8,04,23,8.7,37,13.7,142,9.9,21,1.0,福島県沖
2022,6,8,04,25,43.0,32,32.6,130,41.0,9,1.4,熊本県熊本地方
2022,6,8,04,25,49.3,23,24.9,142,56.9,0,-,硫黄島近海
2022,6,8,04,27,22.8,37,42.2,141,35.6,56,1.2,福島県沖
2022,6,8,04,27,46.0,37,50.4,141,35.9,49,1.7,福島県沖
2022,6,8,04,28,58.5,32,19.9,130,27.7,8,0.1,熊本県天草・芦北地方
2022,6,8,04,29,13.0,26,33.2,129,39.5,57,1.4,沖縄本島近海
2022,6,8,04,30,45.3,32,55.0,131,1.6,8,0.7,熊本県阿蘇地方
2022,6,8,04,33,34.8,37,18.3,141,48.6,35,1.1,福島県沖
2022,6,8,04,37,14.3,37,50.1,141,36.1,49,1.1,福島県沖
2022,6,8,04,38,16.2,35,17.5,136,28.5,13,2.3,岐阜県美濃中西部
2022,6,8,04,40,28.3,37,4.7,142,14.4,12,1.1,福島県沖
2022,6,8,04,41,9.7,35,2.9,135,24.2,10,0.1,京都府南部
2022,6,8,04,44,57.6,30,7.7,130,43.2,20,0.6,種子島近海
2022,6,8,04,47,9.7,37,46.5,141,36.1,49,1.2,福島県沖
2022,6,8,04,47,39.2,23,51.9,121,40.2,39,4.0,台湾付近
2022,6,8,04,47,49.5,31,47.6,131,45.5,46,1.3,日向灘
2022,6,8,04,49,17.6,39,28.3,142,46.2,22,1.8,岩手県沖
2022,6,8,04,49,58.7,32,53.6,134,42.5,41,1.1,四国沖
2022,6,8,04,53,3.1,33,44.3,135,33.9,17,0.0,和歌山県南部
2022,6,8,04,53,12.4,35,16.2,135,47.3,10,0.1,京都府南部
2022,6,8,04,53,44.8,37,40.6,141,34.3,50,1.2,福島県沖
2022,6,8,04,56,36.1,34,5.4,135,5.2,6,0.5,紀伊水道
2022,6,8,04,58,5.9,37,31.1,137,12.5,13,0.7,能登半島沖
2022,6,8,04,59,44.2,32,13.3,130,25.3,11,-0.1,熊本県天草・芦北地方
2022,6,8,05,03,11.4,32,38.3,131,59.2,40,0.3,日向灘
2022,6,8,05,09,29.7,23,55.0,141,41.0,169,-,硫黄島近海
2022,6,8,05,09,45.2,37,20.9,143,35.9,21,1.4,福島県沖
2022,6,8,05,10,44.9,43,49.7,143,41.5,6,1.1,北見地方
2022,6,8,05,10,45.9,37,49.6,141,36.3,48,1.4,福島県沖
2022,6,8,05,15,52.4,25,7.3,123,46.3,8,2.0,石垣島北西沖
2022,6,8,05,19,34.5,31,53.4,131,2.5,11,-0.2,宮崎県南部山沿い
2022,6,8,05,21,14.6,25,9.4,123,45.8,21,2.1,石垣島北西沖
2022,6,8,05,21,24.0,37,54.5,141,41.8,54,0.7,宮城県沖
2022,6,8,05,30,36.1,42,35.9,144,59.8,28,2.0,釧路沖
2022,6,8,05,30,59.7,37,56.0,141,40.5,51,1.6,宮城県沖
2022,6,8,05,32,12.5,24,11.7,123,49.4,14,0.8,西表島付近
2022,6,8,05,34,6.5,37,30.2,137,18.0,12,1.9,石川県能登地方
2022,6,8,05,34,39.5,36,8.2,139,50.6,50,2.6,茨城県南部
2022,6,8,05,40,47.0,36,13.8,137,41.0,6,0.1,長野県中部
2022,6,8,05,41,46.0,35,1.9,135,34.3,12,1.1,京都府南部
2022,6,8,05,44,37.5,23,21.1,121,34.9,34,3.4,台湾付近
2022,6,8,05,47,47.4,37,37.7,141,34.8,54,1.4,福島県沖
2022,6,8,05,48,26.9,37,50.8,141,34.7,48,1.8,福島県沖
2022,6,8,05,49,15.9,29,19.3,129,23.1,22,1.4,トカラ列島近海
2022,6,8,05,49,16.3,37,27.5,139,59.7,14,1.0,福島県会津
2022,6,8,05,49,40.5,33,51.3,134,24.0,31,0.2,徳島県南部
2022,6,8,05,51,0.0,33,50.6,134,57.6,14,0.7,紀伊水道
2022,6,8,05,51,49.5,34,2.6,135,18.3,5,-0.2,和歌山県北部
2022,6,8,05,52,28.4,37,50.5,141,34.9,46,1.2,福島県沖
2022,6,8,05,56,47.6,37,44.2,141,35.3,56,1.0,福島県沖
2022,6,8,06,05,32.1,33,27.8,135,34.3,29,0.6,和歌山県南方沖
2022,6,8,06,11,45.8,25,7.0,123,47.2,19,1.9,石垣島北西沖
2022,6,8,06,19,42.5,37,41.1,141,32.2,55,1.2,福島県沖
2022,6,8,06,20,28.5,26,26.2,127,59.0,20,-,沖縄本島近海
2022,6,8,06,23,15.5,37,41.6,141,32.4,54,1.8,福島県沖
2022,6,8,06,28,59.3,25,6.1,123,47.5,14,2.7,石垣島北西沖
2022,6,8,06,29,19.9,36,38.2,140,36.0,7,0.8,茨城県北部
2022,6,8,06,30,33.2,32,4.7,130,3.6,11,0.2,天草灘
2022,6,8,06,32,22.9,25,10.4,123,46.6,8,2.4,石垣島北西沖
2022,6,8,06,36,50.5,39,22.4,140,45.6,111,1.3,岩手県内陸南部
2022,6,8,06,38,42.7,33,51.0,134,57.8,13,0.8,紀伊水道
2022,6,8,06,38,55.9,37,14.2,142,8.2,18,-,福島県沖
2022,6,8,06,39,14.7,25,8.2,123,46.3,14,2.0,石垣島北西沖
2022,6,8,06,40,41.5,36,16.2,137,46.6,3,-0.2,長野県中部
2022,6,8,06,41,38.4,35,26.3,135,56.1,12,0.6,滋賀県北部
2022,6,8,06,42,44.5,42,31.5,142,30.3,28,1.1,日高地方中部
2022,6,8,06,44,21.7,37,41.3,141,32.0,54,1.3,福島県沖
2022,6,8,06,49,14.2,34,43.8,140,12.4,57,1.1,千葉県南東沖
2022,6,8,06,49,21.1,25,8.4,123,46.4,14,2.4,石垣島北西沖
2022,6,8,06,50,11.9,39,18.4,142,21.6,45,3.2,岩手県沖
2022,6,8,06,52,3.8,37,28.0,137,11.2,14,0.7,石川県能登地方
2022,6,8,06,55,58.3,26,33.7,129,40.6,58,1.5,沖縄本島近海
2022,6,8,06,59,7.7,31,20.7,129,6.6,0,1.4,薩摩半島西方沖
2022,6,8,07,01,39.6,37,31.2,137,17.6,13,1.1,石川県能登地方
2022,6,8,07,01,55.7,37,31.0,137,17.8,12,0.9,石川県能登地方
2022,6,8,07,05,0.8,34,11.1,135,6.4,8,-0.1,紀伊水道
2022,6,8,07,08,22.4,34,18.3,141,34.0,9,1.7,関東東方沖
2022,6,8,07,11,29.0,30,12.4,130,33.3,7,1.2,種子島近海
2022,6,8,07,11,32.1,37,45.2,141,35.7,56,1.4,福島県沖
2022,6,8,07,12,11.6,37,50.4,141,34.5,47,1.0,福島県沖
2022,6,8,07,17,26.9,27,15.1,128,51.8,25,0.6,沖縄本島近海
2022,6,8,07,25,5.6,37,32.2,137,17.8,12,0.9,能登半島沖
2022,6,8,07,25,42.8,38,14.0,141,36.9,59,0.5,宮城県沖
2022,6,8,07,27,8.5,33,10.0,131,58.2,50,1.0,豊後水道
2022,6,8,07,34,7.1,35,45.4,140,56.5,28,1.4,千葉県東方沖
2022,6,8,07,36,13.6,35,58.1,138,5.7,7,0.1,長野県中部
2022,6,8,07,41,33.6,36,36.0,137,50.1,14,0.1,長野県北部
2022,6,8,07,44,55.8,36,35.6,137,50.1,18,0.2,長野県北部
2022,6,8,07,45,28.1,37,53.0,141,37.9,50,0.9,宮城県沖
2022,6,8,07,50,53.3,36,15.5,137,38.7,5,0.7,長野県中部
2022,6,8,07,52,7.1,35,0.3,137,24.9,39,0.6,愛知県西部
2022,6,8,07,52,22.7,24,16.5,123,37.7,18,1.4,西表島付近
2022,6,8,07,52,27.6,36,26.0,138,2.3,2,0.1,長野県中部
2022,6,8,07,54,18.3,36,16.2,137,38.7,5,-0.1,長野県中部
2022,6,8,07,54,32.0,32,35.4,129,51.6,11,-0.1,橘湾
2022,6,8,07,58,23.4,41,55.8,142,13.0,54,0.9,浦河沖
2022,6,8,07,58,36.4,39,12.8,142,23.3,31,1.7,岩手県沖
2022,6,8,07,58,57.3,40,1.6,140,26.0,8,0.3,秋田県内陸北部
2022,6,8,07,59,47.7,37,57.2,141,39.6,50,3.3,宮城県沖
2022,6,8,08,01,55.1,32,25.2,130,30.7,10,1.0,熊本県天草・芦北地方
2022,6,8,08,02,7.2,36,36.2,137,49.8,14,0.3,長野県北部
2022,6,8,08,03,25.6,37,30.7,137,17.6,13,1.5,石川県能登地方
2022,6,8,08,10,24.1,37,47.7,141,39.8,57,1.1,福島県沖
2022,6,8,08,12,31.0,37,58.6,141,40.0,48,1.4,宮城県沖
2022,6,8,08,14,39.0,37,30.9,137,13.0,12,1.0,石川県能登地方
2022,6,8,08,16,1.7,31,0.9,131,21.9,45,0.8,大隅半島東方沖
2022,6,8,08,16,7.3,36,56.3,140,45.2,92,1.3,福島県浜通り
2022,6,8,08,18,24.8,36,21.3,140,58.8,42,1.2,茨城県沖
2022,6,8,08,20,13.4,23,16.1,120,31.9,0,-,台湾付近
2022,6,8,08,20,38.4,37,30.4,137,18.0,13,0.4,石川県能登地方
2022,6,8,08,21,39.7,42,10.5,143,25.3,40,1.1,十勝沖
2022,6,8,08,23,23.9,36,36.0,137,51.2,16,0.4,長野県北部
2022,6,8,08,23,52.8,36,35.5,137,49.8,18,0.4,長野県北部
2022,6,8,08,24,45.9,39,14.7,142,24.4,33,2.9,岩手県沖
2022,6,8,08,26,53.2,40,3.2,142,11.7,44,0.9,岩手県沖
2022,6,8,08,27,42.6,29,19.2,130,0.0,44,1.5,奄美大島北東沖
2022,6,8,08,27,48.6,32,46.3,131,19.0,12,0.8,宮崎県北部山沿い
2022,6,8,08,32,19.9,36,13.6,139,46.9,57,1.7,茨城県南部
2022,6,8,08,33,26.6,35,6.4,140,12.2,57,1.0,千葉県南東沖
2022,6,8,08,38,35.3,25,8.6,123,46.5,25,2.2,石垣島北西沖
2022,6,8,08,38,40.9,32,24.6,130,30.2,9,0.1,熊本県天草・芦北地方
2022,6,8,08,38,43.8,32,24.8,130,30.8,9,-0.2,熊本県天草・芦北地方
2022,6,8,08,43,23.5,39,32.8,144,0.1,43,1.5,三陸沖
2022,6,8,08,46,14.4,36,0.4,137,8.4,273,2.4,岐阜県飛騨地方
2022,6,8,08,48,48.8,24,16.5,123,38.9,19,1.6,西表島付近
2022,6,8,08,49,30.9,37,50.6,141,34.1,48,1.2,福島県沖
2022,6,8,08,51,50.4,26,38.7,128,15.3,15,0.5,沖縄本島近海
2022,6,8,08,55,57.1,39,37.2,140,44.7,8,0.6,秋田県内陸南部
2022,6,8,08,56,47.8,34,11.2,131,28.7,13,1.3,山口県中部
2022,6,8,09,01,43.9,37,36.6,140,18.1,16,0.6,福島県中通り
2022,6,8,09,02,3.9,38,13.0,141,40.4,48,-,宮城県沖
2022,6,8,09,11,36.3,32,35.3,132,6.1,32,1.8,日向灘
2022,6,8,09,12,9.1,37,51.1,141,35.0,49,1.3,福島県沖
2022,6,8,09,13,6.6,33,19.9,135,58.0,26,1.1,和歌山県南方沖
2022,6,8,09,17,5.7,37,38.3,141,35.2,55,1.5,福島県沖
2022,6,8,09,18,16.8,36,57.3,141,56.8,10,1.2,福島県沖
2022,6,8,09,27,12.8,41,9.4,142,36.0,20,1.1,青森県東方沖
2022,6,8,09,27,32.1,32,21.6,131,52.5,14,1.7,日向灘
2022,6,8,09,27,34.8,32,4.7,130,7.9,8,0.3,天草灘
2022,6,8,09,27,45.7,33,32.2,140,42.5,47,2.0,八丈島東方沖
2022,6,8,09,27,55.6,37,30.4,137,13.8,13,1.1,石川県能登地方
2022,6,8,09,28,51.3,32,22.9,130,29.5,11,0.2,熊本県天草・芦北地方
2022,6,8,09,33,2.7,37,47.3,141,45.2,63,2.3,福島県沖
2022,6,8,09,33,57.1,33,58.2,134,18.3,38,1.0,徳島県北部
2022,6,8,09,35,2.0,35,58.5,139,32.0,86,1.5,埼玉県南部
2022,6,8,09,35,52.4,37,47.7,141,37.1,55,1.3,福島県沖
2022,6,8,09,43,33.8,37,54.0,141,44.2,54,1.0,宮城県沖
2022,6,8,09,43,53.3,37,42.0,141,33.6,54,2.3,福島県沖
2022,6,8,09,46,30.0,37,47.4,141,49.7,18,1.7,福島県沖
2022,6,8,09,48,50.9,32,43.1,130,46.3,14,0.6,熊本県熊本地方
2022,6,8,09,51,0.0,27,58.2,129,34.1,23,0.7,奄美大島近海
2022,6,8,09,55,13.9,37,49.1,141,39.2,56,1.3,福島県沖
2022,6,8,10,04,37.0,37,51.1,141,37.3,49,1.4,福島県沖
2022,6,8,10,10,17.6,37,31.2,137,13.3,12,0.8,能登半島沖
2022,6,8,10,13,13.4,31,45.0,131,42.4,19,1.0,日向灘
2022,6,8,10,29,3.0,30,35.7,131,10.5,41,1.3,種子島近海
2022,6,8,10,31,7.3,34,21.4,140,22.0,46,2.3,房総半島南方沖
2022,6,8,10,31,52.0,37,55.7,141,44.2,55,1.4,宮城県沖
2022,6,8,10,32,1.5,33,40.4,133,24.0,34,1.0,高知県中部
2022,6,8,10,44,52.2,26,37.3,128,18.9,8,0.6,沖縄本島近海
2022,6,8,10,44,57.1,27,2.0,128,10.6,41,1.2,沖縄本島近海
2022,6,8,10,47,4.4,36,39.0,140,39.0,10,0.8,茨城県北部
2022,6,8,10,48,12.7,34,52.6,132,44.5,11,0.3,広島県北部
2022,6,8,10,48,35.4,27,21.7,128,59.9,28,0.8,沖縄本島近海
2022,6,8,10,51,44.2,37,53.9,141,41.7,55,2.6,宮城県沖
2022,6,8,11,09,7.6,37,12.4,142,9.4,24,1.6,福島県沖
2022,6,8,11,09,36.1,31,58.5,130,30.9,8,2.1,鹿児島県薩摩地方
2022,6,8,11,15,0.2,35,22.4,140,24.2,37,0.5,千葉県東方沖
2022,6,8,11,18,45.3,30,34.1,131,8.8,28,1.4,種子島近海
2022,6,8,11,21,11.6,30,28.2,130,59.3,18,1.3,種子島近海
2022,6,8,11,29,35.0,37,31.0,137,16.5,12,1.4,石川県能登地方
2022,6,8,11,31,20.3,37,30.9,137,15.9,11,0.6,石川県能登地方
2022,6,8,11,34,15.9,37,43.3,141,42.8,51,2.5,福島県沖
2022,6,8,11,36,27.8,37,49.4,141,39.4,50,1.9,福島県沖
2022,6,8,11,45,35.8,36,36.0,137,49.2,14,0.2,長野県北部
2022,6,8,11,47,17.4,37,53.9,141,41.9,55,1.7,宮城県沖
2022,6,8,11,48,3.2,31,19.6,131,35.7,35,0.6,大隅半島東方沖
2022,6,8,11,51,48.0,37,48.9,141,38.1,51,1.3,福島県沖
2022,6,8,11,54,50.6,37,51.2,141,34.6,47,1.1,福島県沖
2022,6,8,11,56,21.9,36,40.4,143,25.3,31,1.3,関東東方沖
2022,6,8,11,59,6.5,36,48.6,141,21.5,8,1.6,茨城県沖
2022,6,8,12,04,38.7,34,25.1,135,52.5,9,2.0,奈良県
2022,6,8,12,05,58.9,37,47.7,141,39.0,52,1.0,福島県沖
2022,6,8,12,06,6.1,35,51.6,136,58.1,10,0.3,岐阜県美濃中西部
2022,6,8,12,08,28.2,33,26.6,135,44.0,28,0.6,和歌山県南方沖
2022,6,8,12,11,54.3,24,14.8,122,25.2,64,2.1,与那国島近海
2022,6,8,12,12,6.2,37,30.5,137,13.0,12,0.5,石川県能登地方
2022,6,8,12,13,23.9,32,25.7,131,14.9,73,0.2,宮崎県北部山沿い
2022,6,8,12,15,9.1,32,40.0,132,0.9,33,1.4,日向灘
2022,6,8,12,15,30.0,34,41.5,137,13.7,29,0.5,三河湾
2022,6,8,12,16,48.9,40,0.9,140,28.5,5,0.5,秋田県内陸北部
2022,6,8,12,18,9.2,37,30.3,137,15.0,11,0.6,石川県能登地方
2022,6,8,12,20,16.0,40,2.8,140,25.5,6,1.5,秋田県内陸北部
2022,6,8,12,21,26.5,24,45.2,125,10.8,46,1.5,宮古島近海
