年,月,日,時,分,秒,緯度(度),緯度(分),経度(度),経度(分),深さ(km),Ｍ,震央地名
2022,6,7,06,55,23.1,35,44.3,140,11.2,62,1.2,千葉県北西部
2022,6,7,06,56,17.5,31,48.5,131,56.5,29,1.3,日向灘
2022,6,7,06,57,24.9,39,2.8,140,52.0,10,0.5,岩手県内陸南部
2022,6,7,07,04,24.2,37,56.3,141,39.8,48,1.1,宮城県沖
2022,6,7,07,06,29.0,34,48.6,140,7.1,61,1.4,千葉県南東沖
2022,6,7,07,07,22.2,37,20.6,141,21.7,25,1.6,福島県沖
2022,6,7,07,09,0.6,37,58.4,141,41.6,49,1.1,宮城県沖
2022,6,7,07,09,49.3,32,38.4,130,41.1,16,0.2,熊本県熊本地方
2022,6,7,07,13,51.8,31,56.5,130,46.9,9,1.2,鹿児島県薩摩地方
2022,6,7,07,16,12.7,35,14.5,135,26.9,11,0.7,京都府南部
2022,6,7,07,19,12.5,37,43.8,141,32.8,53,1.4,福島県沖
2022,6,7,07,19,59.0,31,54.9,130,46.9,11,0.8,鹿児島県薩摩地方
2022,6,7,07,22,40.1,34,55.1,135,37.4,12,0.6,大阪府北部
2022,6,7,07,22,49.8,30,38.7,130,55.3,12,-,種子島近海
2022,6,7,07,24,25.3,31,55.0,130,46.4,6,0.6,鹿児島県薩摩地方
2022,6,7,07,33,10.0,37,30.6,137,17.3,12,1.0,石川県能登地方
2022,6,7,07,37,19.4,37,49.0,141,35.5,51,1.3,福島県沖
2022,6,7,07,38,44.0,37,51.1,141,36.4,48,1.2,福島県沖
2022,6,7,07,38,58.0,40,5.4,140,38.1,7,1.5,秋田県内陸北部
2022,6,7,07,39,20.9,38,2.0,142,8.9,37,2.7,宮城県沖
2022,6,7,07,39,41.5,31,55.4,130,45.8,0,-,鹿児島県薩摩地方
2022,6,7,07,40,22.3,35,22.8,141,10.7,23,1.7,千葉県東方沖
2022,6,7,07,57,13.5,34,51.2,135,36.5,8,1.2,大阪府北部
2022,6,7,07,58,5.4,37,37.4,144,38.3,30,2.1,福島県沖
2022,6,7,08,02,22.9,38,22.5,142,9.6,32,1.9,宮城県沖
2022,6,7,08,07,1.8,37,55.4,141,41.2,53,1.6,宮城県沖
2022,6,7,08,09,9.3,43,9.2,145,58.1,69,1.9,根室半島南東沖
2022,6,7,08,10,59.9,28,41.7,129,36.1,44,1.4,奄美大島近海
2022,6,7,08,13,36.1,35,15.7,133,12.5,7,1.0,島根県東部
2022,6,7,08,19,30.6,35,1.9,139,5.3,5,0.4,静岡県伊豆地方
2022,6,7,08,27,5.0,36,42.5,141,45.8,5,2.7,福島県沖
2022,6,7,08,27,27.6,38,42.0,142,14.1,41,2.0,宮城県沖
2022,6,7,08,27,43.1,37,31.0,137,14.4,13,1.5,能登半島沖
2022,6,7,08,30,49.2,37,31.3,137,15.0,11,0.9,石川県能登地方
2022,6,7,08,31,58.1,31,52.0,129,18.9,9,0.9,薩摩半島西方沖
2022,6,7,08,33,13.2,37,33.9,137,20.9,19,1.5,能登半島沖
2022,6,7,08,37,18.3,33,31.1,140,57.5,45,1.6,八丈島東方沖
2022,6,7,08,39,16.8,38,38.9,142,10.4,42,2.4,宮城県沖
2022,6,7,08,39,27.1,37,30.0,141,30.3,55,1.7,福島県沖
2022,6,7,08,47,28.4,37,54.5,141,41.6,54,1.6,宮城県沖
2022,6,7,08,53,37.4,36,22.6,141,1.1,40,1.6,茨城県沖
2022,6,7,08,54,36.1,32,41.7,132,2.3,38,0.7,日向灘
2022,6,7,08,56,16.7,37,52.5,141,35.3,47,1.3,福島県沖
2022,6,7,08,57,33.4,37,31.4,137,16.7,11,1.5,石川県能登地方
2022,6,7,09,08,56.2,40,47.9,141,8.7,98,1.8,青森県三八上北地方
2022,6,7,09,10,25.9,41,41.7,139,28.9,13,1.6,北海道南西沖
2022,6,7,09,13,4.1,35,14.7,135,27.1,13,1.3,京都府南部
2022,6,7,09,14,38.2,34,15.6,137,30.7,3,1.8,遠州灘
2022,6,7,09,18,58.1,34,17.8,137,30.1,4,-,遠州灘
2022,6,7,09,19,31.1,37,57.6,141,40.7,51,2.7,宮城県沖
2022,6,7,09,21,55.6,31,25.4,130,38.3,9,0.7,鹿児島湾
2022,6,7,09,22,6.2,37,46.6,141,35.0,52,1.4,福島県沖
2022,6,7,09,28,7.0,36,45.7,141,39.4,30,1.8,福島県沖
2022,6,7,09,29,0.2,42,41.4,140,26.5,17,0.9,後志地方西部
2022,6,7,09,32,21.5,32,12.1,130,20.3,10,-0.2,熊本県天草・芦北地方
2022,6,7,09,36,38.4,37,52.2,142,35.9,16,1.9,宮城県沖
2022,6,7,09,37,21.5,31,13.0,130,38.0,113,2.0,鹿児島県薩摩地方
2022,6,7,09,43,37.5,33,55.9,133,42.3,44,1.2,徳島県北部
2022,6,7,09,43,59.1,27,19.1,128,52.2,28,2.2,沖縄本島近海
2022,6,7,09,52,37.9,37,48.7,141,46.8,50,1.1,福島県沖
2022,6,7,09,53,22.8,34,11.3,135,14.4,3,1.0,和歌山県北部
2022,6,7,09,56,59.9,32,13.3,130,27.7,8,-0.1,熊本県天草・芦北地方
2022,6,7,09,58,42.6,37,22.6,141,55.5,34,1.3,福島県沖
2022,6,7,10,00,52.5,37,30.6,137,13.1,12,1.2,石川県能登地方
2022,6,7,10,03,41.1,35,2.3,134,11.4,17,0.4,岡山県北部
2022,6,7,10,04,5.2,41,29.4,142,22.7,41,1.6,青森県東方沖
2022,6,7,10,10,6.5,35,22.2,133,42.2,12,0.7,鳥取県中部
2022,6,7,10,10,21.4,28,20.8,129,25.6,8,2.3,奄美大島近海
2022,6,7,10,11,25.6,37,58.3,142,40.0,17,1.7,宮城県沖
2022,6,7,10,11,28.4,28,21.0,129,26.4,16,0.8,奄美大島近海
2022,6,7,10,12,14.7,36,34.1,140,40.1,52,0.9,茨城県沖
2022,6,7,10,12,43.2,37,45.9,141,37.9,55,1.4,福島県沖
2022,6,7,10,13,23.8,34,46.6,134,17.1,11,0.3,岡山県南部
2022,6,7,10,14,44.4,37,32.9,141,27.9,51,1.4,福島県沖
2022,6,7,10,16,40.0,26,19.4,127,43.2,17,1.1,沖縄本島近海
2022,6,7,10,17,4.4,37,50.1,141,36.0,49,2.1,福島県沖
2022,6,7,10,18,32.4,26,20.2,127,42.9,13,-,沖縄本島近海
2022,6,7,10,19,19.7,37,50.5,141,35.8,49,1.3,福島県沖
2022,6,7,10,19,48.0,26,21.9,127,42.5,8,0.9,沖縄本島近海
2022,6,7,10,20,30.8,37,14.0,142,15.0,19,1.6,福島県沖
2022,6,7,10,23,32.2,38,22.3,142,8.8,32,1.7,宮城県沖
2022,6,7,10,24,6.1,38,0.0,144,34.2,26,1.8,三陸沖
2022,6,7,10,24,39.0,37,51.1,141,36.4,50,1.3,福島県沖
2022,6,7,10,30,40.7,36,48.2,141,24.2,4,1.3,茨城県沖
2022,6,7,10,30,55.3,34,29.1,139,13.2,12,1.5,新島・神津島近海
2022,6,7,10,31,4.3,36,52.9,141,21.9,3,2.4,福島県沖
2022,6,7,10,35,19.1,36,47.7,141,23.0,5,1.5,茨城県沖
2022,6,7,10,35,30.9,37,30.1,137,17.5,11,0.7,石川県能登地方
2022,6,7,10,37,46.1,35,23.1,133,53.9,8,0.3,鳥取県中部
2022,6,7,10,41,10.5,33,18.1,131,26.3,6,0.3,大分県中部
2022,6,7,10,45,29.3,36,15.5,140,57.7,42,2.1,茨城県沖
2022,6,7,10,48,11.3,37,51.3,141,35.4,47,1.6,福島県沖
2022,6,7,10,51,25.9,34,51.1,139,53.0,51,1.3,千葉県南東沖
2022,6,7,10,52,43.2,33,59.1,135,13.4,7,0.8,和歌山県北部
2022,6,7,10,55,53.6,33,5.5,131,31.7,90,1.6,大分県南部
2022,6,7,10,56,49.3,37,44.7,141,35.0,54,1.5,福島県沖
2022,6,7,10,57,56.2,25,38.1,123,25.7,204,5.2,石垣島北西沖
2022,6,7,11,04,37.4,28,22.9,129,25.6,23,0.7,奄美大島近海
2022,6,7,11,04,52.5,36,3.3,137,33.6,5,0.6,岐阜県飛騨地方
2022,6,7,11,06,37.9,37,30.4,141,56.8,26,1.9,福島県沖
2022,6,7,11,15,1.6,25,5.4,124,57.6,12,1.9,宮古島近海
2022,6,7,11,15,32.3,36,11.5,137,49.3,5,-0.5,長野県中部
2022,6,7,11,16,54.9,37,31.7,137,19.2,12,1.1,石川県能登地方
2022,6,7,11,17,12.5,35,2.4,135,34.2,12,0.4,京都府南部
2022,6,7,11,19,21.4,42,6.7,140,41.2,9,0.8,渡島地方東部
2022,6,7,11,23,15.7,34,20.4,141,38.5,3,1.5,関東東方沖
2022,6,7,11,28,17.9,36,10.7,137,54.7,11,0.2,長野県中部
2022,6,7,11,28,51.2,36,28.6,141,43.0,25,2.1,茨城県沖
2022,6,7,11,29,13.1,35,31.1,136,47.5,6,1.9,岐阜県美濃中西部
2022,6,7,11,32,1.2,35,59.8,140,52.4,25,2.1,茨城県沖
2022,6,7,11,33,11.2,33,59.8,132,5.0,6,3.8,山口県東部
2022,6,7,11,33,58.0,42,14.0,138,22.6,267,3.3,日本海北部
2022,6,7,11,37,11.8,36,44.8,138,25.3,6,1.0,長野県北部
2022,6,7,11,40,10.7,34,0.0,132,5.1,7,1.0,山口県東部
2022,6,7,11,40,12.7,35,36.1,139,43.6,72,1.6,東京都２３区
2022,6,7,11,42,16.6,37,2.1,141,45.7,33,1.1,福島県沖
2022,6,7,11,43,9.0,37,34.2,141,56.9,41,1.6,福島県沖
2022,6,7,11,45,1.4,37,41.6,141,39.7,54,2.0,福島県沖
2022,6,7,11,45,48.4,39,14.8,142,24.9,33,1.5,岩手県沖
2022,6,7,11,52,53.6,39,0.4,140,53.0,5,0.4,岩手県内陸南部
2022,6,7,11,55,31.3,33,59.9,132,4.9,6,1.2,山口県東部
2022,6,7,11,55,34.6,36,6.5,137,33.3,4,0.1,岐阜県飛騨地方
2022,6,7,11,56,43.6,38,51.0,142,26.5,24,1.5,宮城県沖
2022,6,7,11,58,29.0,34,12.7,135,47.2,58,0.6,奈良県
2022,6,7,12,00,58.4,37,58.7,141,37.4,49,1.1,宮城県沖
2022,6,7,12,06,43.4,37,58.6,141,42.2,48,1.3,宮城県沖
2022,6,7,12,14,27.4,35,14.8,135,27.1,12,2.4,京都府南部
2022,6,7,12,15,13.0,28,21.0,129,28.0,30,0.8,奄美大島近海
2022,6,7,12,16,21.8,35,0.8,137,48.6,17,0.3,静岡県西部
2022,6,7,12,19,31.2,33,30.5,132,28.6,42,0.4,愛媛県南予
2022,6,7,12,23,2.7,37,30.8,137,12.0,14,0.8,石川県能登地方
2022,6,7,12,24,29.7,34,23.4,141,30.0,11,2.3,関東東方沖
2022,6,7,12,31,1.1,37,48.3,141,36.7,54,1.2,福島県沖
2022,6,7,12,39,41.8,32,22.7,131,51.6,29,0.7,日向灘
2022,6,7,12,41,22.4,31,20.7,130,47.7,8,0.4,鹿児島湾
2022,6,7,12,41,27.1,28,6.8,129,12.5,7,0.9,奄美大島近海
2022,6,7,12,41,45.7,32,38.1,130,40.2,10,0.4,熊本県熊本地方
2022,6,7,12,41,57.0,36,2.0,139,28.6,97,2.3,埼玉県北部
2022,6,7,12,42,52.7,37,36.2,141,30.7,52,1.6,福島県沖
2022,6,7,12,49,19.5,39,35.4,140,42.9,8,0.0,秋田県内陸南部
2022,6,7,12,54,54.7,25,6.2,123,45.3,12,2.9,石垣島北西沖
2022,6,7,13,02,23.6,37,49.5,141,38.0,55,2.9,福島県沖
2022,6,7,13,03,30.0,28,0.5,128,58.2,63,1.0,奄美大島近海
2022,6,7,13,04,36.1,37,48.7,141,40.5,56,1.4,福島県沖
2022,6,7,13,14,27.3,38,53.0,142,3.7,43,1.1,宮城県沖
2022,6,7,13,19,26.1,34,29.4,139,13.2,11,1.3,新島・神津島近海
2022,6,7,13,19,43.1,33,59.8,132,5.3,6,0.6,山口県東部
2022,6,7,13,19,44.5,37,51.1,141,34.1,47,1.2,福島県沖
2022,6,7,13,23,13.5,34,9.4,135,29.7,7,0.4,和歌山県北部
2022,6,7,13,27,58.5,34,47.0,139,19.6,6,0.6,伊豆大島近海
2022,6,7,13,28,13.3,32,7.0,131,43.5,36,0.5,日向灘
2022,6,7,13,29,40.1,27,34.5,127,8.4,135,2.0,沖縄本島北西沖
2022,6,7,13,30,5.1,35,14.9,135,58.3,15,0.7,滋賀県南部
2022,6,7,13,32,11.5,37,58.6,141,40.1,48,1.3,宮城県沖
2022,6,7,13,33,58.5,36,47.3,140,34.4,7,-0.1,茨城県北部
2022,6,7,13,34,53.8,34,0.0,132,4.9,5,0.1,山口県東部
2022,6,7,13,35,29.3,38,53.0,141,35.8,60,0.9,宮城県北部
2022,6,7,13,36,1.2,29,14.7,129,30.7,85,1.4,トカラ列島近海
2022,6,7,13,39,19.8,34,15.6,131,33.9,18,1.2,山口県中部
2022,6,7,13,41,37.2,37,31.5,137,16.6,13,1.8,石川県能登地方
2022,6,7,13,42,52.6,37,50.2,141,35.9,49,1.7,福島県沖
2022,6,7,13,43,8.2,37,50.4,141,35.6,48,1.6,福島県沖
2022,6,7,13,43,28.7,35,10.0,140,34.5,54,2.9,千葉県東方沖
2022,6,7,13,44,58.1,33,59.7,132,5.1,6,1.3,山口県東部
2022,6,7,13,46,23.1,35,43.5,140,12.1,64,0.8,千葉県北西部
2022,6,7,13,48,1.7,32,55.3,130,23.3,13,0.6,有明海
2022,6,7,13,48,3.6,36,11.4,137,57.0,9,1.1,長野県中部
2022,6,7,13,50,46.9,31,49.4,128,58.7,4,1.9,薩摩半島西方沖
2022,6,7,13,54,33.4,36,42.0,140,35.7,10,1.4,茨城県北部
2022,6,7,13,55,33.0,35,13.9,137,24.3,8,0.3,愛知県西部
2022,6,7,14,01,48.7,37,25.5,141,53.2,37,1.3,福島県沖
2022,6,7,14,05,36.8,37,46.5,141,46.4,54,1.1,福島県沖
2022,6,7,14,07,20.5,43,16.6,143,52.9,111,1.4,釧路地方中南部
2022,6,7,14,11,19.2,34,8.0,135,3.5,6,0.7,紀伊水道
2022,6,7,14,15,40.0,34,28.6,139,13.0,12,-,新島・神津島近海
2022,6,7,14,16,25.2,28,50.6,129,50.1,20,1.2,奄美大島近海
2022,6,7,14,17,23.8,32,21.1,132,2.7,22,2.8,日向灘
2022,6,7,14,17,35.6,37,42.6,141,33.5,54,1.1,福島県沖
2022,6,7,14,20,23.8,36,47.3,140,34.9,7,2.0,茨城県北部
2022,6,7,14,20,38.9,32,42.2,132,2.0,40,0.9,日向灘
2022,6,7,14,20,53.7,37,15.4,142,14.9,19,1.5,福島県沖
2022,6,7,14,21,35.2,37,50.2,141,35.9,48,1.9,福島県沖
2022,6,7,14,23,15.3,34,11.2,135,7.7,5,0.5,紀伊水道
2022,6,7,14,27,30.6,32,20.6,132,2.8,20,0.8,日向灘
2022,6,7,14,29,8.5,37,38.1,141,41.8,44,1.3,福島県沖
2022,6,7,14,29,59.8,39,3.4,140,52.0,9,1.9,岩手県内陸南部
2022,6,7,14,30,35.4,32,41.9,132,1.1,40,0.9,日向灘
2022,6,7,14,30,54.7,34,0.0,132,5.1,5,0.7,山口県東部
2022,6,7,14,33,40.1,35,54.3,137,38.4,11,0.3,長野県南部
2022,6,7,14,33,58.4,37,31.3,137,12.3,11,0.8,能登半島沖
2022,6,7,14,39,57.9,38,21.6,141,42.2,49,0.9,宮城県沖
2022,6,7,14,41,4.4,38,29.6,142,7.9,41,1.3,宮城県沖
2022,6,7,14,41,11.3,36,13.8,142,6.4,0,1.5,茨城県沖
